コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,248.00,251.00,248.00,249.00,139000,34657000
1305-T,ETFTPX,東証,1297.00,1302.00,1292.00,1298.00,151180,196154430
1306-T,TOPIX投,東証,1280.00,1286.00,1275.00,1283.00,1590910,2035841710
1308-T,上場TPX,東証,1264.00,1270.00,1260.00,1268.00,246700,312404400
1309-T,上証50連,東証,21000.00,21020.00,20660.00,20700.00,410,8545420
1310-T,ETF･コア30,東証,631.00,632.00,631.00,632.00,320,201950
1311-T,TOPIX30,東証,651.00,654.00,650.00,651.00,1960,1275560
1312-T,RN小型コア,東証,13830.00,13830.00,13830.00,13830.00,2,27660
1313-T,KODEX200,東証,2470.00,2491.00,2470.00,2491.00,30,74470
1314-T,上場新興,東証,1011.00,1013.00,1010.00,1011.00,800,809100
1316-T,上場大型,東証,819.00,819.00,800.00,800.00,360,288190
1317-T,上場中型,東証,1310.00,1310.00,1310.00,1310.00,60,78600
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,219.00,220.00,219.00,220.00,3000,659000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15720.00,15760.00,15660.00,15720.00,212116,3333382280
1321-T,225投信,東証,15730.00,15750.00,15650.00,15710.00,555667,8726144540
1322-T,上場パンタ,東証,2926.00,2945.00,2926.00,2930.00,15360,45001730
1323-T,南ア40,東証,373.00,373.00,372.00,372.00,200,74500
1324-T,RTS連動,東証,111.00,111.00,106.00,107.00,72800,7832400
1325-T,ボベスパ,東証,181.00,181.00,173.00,177.00,1617900,287453800
1326-T,SPDRゴール,東証,12790.00,12790.00,12760.00,12760.00,1705,21776930
1327-T,EASY商品,東証,4600.00,4600.00,4600.00,4600.00,242,1113200
1328-T,金連動,東証,3660.00,3675.00,3655.00,3670.00,9950,36498850
1329-T,iS225,東証,15790.00,15820.00,15750.00,15800.00,1300,20531490
1330-T,上場225,東証,15790.00,15810.00,15720.00,15780.00,151200,2385445900
1332-T,日水,東証1部,330.00,334.00,322.00,324.00,3842500,1256465400
1333-T,マルハニチロ,東証1部,1532.00,1546.00,1530.00,1544.00,95000,146129500
1343-T,REIT-ETF,東証,1739.00,1746.00,1738.00,1746.00,60830,105896930
1344-T,MXSコア30,東証,621.00,623.00,620.00,623.00,8150,5060070
1345-T,上場Jリート,東証,1646.00,1660.00,1646.00,1657.00,23700,39207600
1346-T,MXS225,東証,15820.00,15850.00,15750.00,15790.00,32388,512168430
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1282.00,1289.00,1279.00,1287.00,102690,131868930
1349-T,アジア債券,東証,13310.00,13320.00,13180.00,13260.00,220,2927420
1352-T,ホウスイ,東証1部,126.00,127.00,125.00,127.00,16000,2008000
1356-T,TPXベア2,東証,8750.00,8810.00,8640.00,8710.00,80210,699961600
1357-T,日経ダブ,東証,5040.00,5080.00,5010.00,5050.00,445623,2246746000
1358-T,上場2倍,東証,9740.00,9750.00,9650.00,9740.00,4604,44759820
1376-T,カネコ種,JQスタンダード,932.00,948.00,925.00,948.00,7900,7345400
1377-T,サカタのタネ,東証1部,1567.00,1595.00,1560.00,1576.00,241300,380720600
1378-T,雪国マイタケ,東証2部,207.00,207.00,204.00,207.00,35900,7378800
1379-T,ホクト,東証1部,1980.00,2018.00,1979.00,2012.00,61300,122525500
1380-T,秋川牧園,JQスタンダード,430.00,430.00,430.00,430.00,1000,430000
1381-T,アクシーズ,JQスタンダード,1100.00,1178.00,1100.00,1159.00,27100,30746200
1382-T,ホーブ,JQスタンダード,1450.00,1469.00,1420.00,1469.00,800,1158400
1383-T,ベルグアース,JQスタンダード,1510.00,1524.00,1501.00,1501.00,900,1359400
1400-T,ルーデン,JQグロース,165.00,167.00,163.00,166.00,6000,990700
1401-F,エムビーエス,福証Q-Board,2110.00,2200.00,2110.00,2200.00,600,1275000
1405-T,サーラ住宅,東証2部,911.00,918.00,910.00,911.00,16100,14720800
1407-T,ウエストHD,JQスタンダード,1074.00,1085.00,1035.00,1041.00,493400,519117700
1408-T,サムシングHD,JQグロース,600.00,603.00,599.00,603.00,1800,1081200
1414-T,ショーボンド,東証1部,4255.00,4290.00,4255.00,4275.00,75300,321950500
1417-T,ミライトHD,東証1部,1219.00,1236.00,1205.00,1229.00,256800,314260700
1418-T,インターライフ,JQスタンダード,241.00,243.00,238.00,239.00,150600,36103600
1419-T,タマホーム,東証1部,597.00,597.00,589.00,592.00,72200,42770200
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,693.00,693.00,682.00,688.00,9600,6620800
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,4370.00,4400.00,4250.00,4270.00,5900,25496500
1491-T,中外鉱,東証2部,28.00,29.00,28.00,28.00,479000,13441600
1514-T,住石HD,東証1部,115.00,117.00,115.00,116.00,326600,37980700
1515-T,日鉄鉱,東証1部,406.00,406.00,396.00,398.00,116000,46362000
1518-T,三井松,東証1部,127.00,130.00,127.00,129.00,316000,40470000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4200.00,4205.00,4190.00,4195.00,13851,58115825
1541-T,純プラ信,東証,4350.00,4350.00,4340.00,4345.00,839,3645850
1542-T,純銀信託,東証,5840.00,5850.00,5820.00,5840.00,2923,17039240
1543-T,純パラ信,東証,26500.00,26500.00,25010.00,26150.00,95,2459950
1544-T,上場MSジ,東証,770.00,770.00,770.00,770.00,10,7700
1545-T,NASDAQ投,東証,4400.00,4420.00,4400.00,4410.00,2820,12424200
1546-T,NYダウ30,東証,17900.00,17900.00,17820.00,17860.00,2030,36282450
1547-T,上場米国,東証,2315.00,2315.00,2304.00,2311.00,5550,12827200
1548-T,上場チャイナ,東証,1143.00,1143.00,1110.00,1118.00,720,814440
