コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,268.00,268.00,265.00,267.00,176000,46904000
1305-T,ETFTPX,東証,1654.00,1654.00,1640.00,1642.00,211110,346906520
1306-T,TOPIX投,東証,1633.00,1635.00,1619.00,1621.00,2618200,4250544220
1308-T,上場TPX,東証,1616.00,1617.00,1603.00,1605.00,179100,288586400
1309-T,上証50連,東証,33550.00,33650.00,32800.00,33400.00,3459,115140250
1310-T,ETF･コア30,東証,771.00,771.00,765.00,765.00,2200,1686410
1311-T,TOPIX30,東証,799.00,799.00,787.00,788.00,3530,2788640
1312-T,RN小型コア,東証,18360.00,18360.00,18300.00,18300.00,95,1739600
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,1062.00,1074.00,1058.00,1059.00,1200,1276500
1319-T,300投信,東証,286.00,288.00,284.00,288.00,17000,4856000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,20350.00,20360.00,20190.00,20240.00,36567,741019770
1321-T,225投信,東証,20350.00,20370.00,20180.00,20230.00,230798,4680123100
1322-T,上場パンタ,東証,5030.00,5030.00,4850.00,5000.00,6220,31111900
1323-T,南ア40,東証,349.00,349.00,347.00,349.00,2700,942000
1324-T,RTS連動,東証,102.00,103.00,102.00,102.00,33900,3461300
1325-T,ボベスパ,東証,124.00,124.00,122.00,123.00,308400,38027300
1326-T,SPDRゴール,東証,12450.00,12450.00,12390.00,12420.00,10273,127685630
1327-T,EASY商品,東証,3645.00,3645.00,3630.00,3630.00,195,709800
1328-T,金連動,東証,3645.00,3645.00,3610.00,3620.00,7140,25898950
1329-T,iS225,東証,20430.00,20430.00,20300.00,20320.00,2583,52594850
1330-T,上場225,東証,20420.00,20420.00,20250.00,20310.00,79990,1626615600
1332-T,日水,東証1部,435.00,435.00,422.00,423.00,1503800,640143300
1333-T,マルハニチロ,東証1部,1970.00,1972.00,1951.00,1959.00,138700,271789100
1343-T,REIT-ETF,東証,1865.00,1871.00,1860.00,1861.00,61640,114969840
1344-T,MXSコア30,東証,751.00,751.00,746.00,746.00,7150,5355360
1345-T,上場Jリート,東証,1768.00,1780.00,1765.00,1772.00,52700,93567200
1346-T,MXS225,東証,20450.00,20450.00,20290.00,20340.00,18197,370450510
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1637.00,1637.00,1621.00,1625.00,54640,89013640
1349-T,アジア債券,東証,13990.00,14020.00,13980.00,14000.00,79,1104890
1352-T,ホウスイ,東証1部,131.00,132.00,129.00,132.00,29000,3788000
1356-T,TPXベア2,東証,4545.00,4620.00,4535.00,4595.00,109690,503029950
1357-T,日経ダブ,東証,2666.00,2684.00,2663.00,2679.00,1401393,3747398825
1358-T,上場2倍,東証,15590.00,15610.00,15370.00,15470.00,4913,76139680
1360-T,日経ベア2,東証,5960.00,6070.00,5960.00,6030.00,463490,2787640800
1361-T,iS米HY債,東証,12110.00,12200.00,12110.00,12170.00,111,1345860
1362-T,iS新興債,東証,7890.00,7890.00,7680.00,7840.00,2353,18343890
1363-T,iS米国債,東証,24200.00,24270.00,24070.00,24140.00,338,8176140
1364-T,iSJPX400,東証,14520.00,14530.00,14370.00,14390.00,18848,271744470
1365-T,225ダブル,東証,12650.00,12650.00,12440.00,12510.00,99559,1247662020
1366-T,225Dベア,東証,6520.00,6630.00,6520.00,6600.00,43852,288347720
1367-T,TPXダブル,東証,12670.00,12670.00,12440.00,12480.00,16357,204853320
1368-T,TPXDベア,東証,6630.00,6750.00,6630.00,6720.00,12202,81701150
1369-T,DIAM225,東証,20020.00,20020.00,19890.00,19890.00,159,3176110
1376-T,カネコ種,東証2部,1212.00,1223.00,1210.00,1220.00,7800,9490200
1377-T,サカタのタネ,東証1部,2503.00,2510.00,2462.00,2481.00,102400,253775700
1379-T,ホクト,東証1部,2312.00,2342.00,2307.00,2334.00,67800,157971500
1380-T,秋川牧園,JQスタンダード,505.00,506.00,505.00,506.00,2000,1011000
1381-T,アクシーズ,JQスタンダード,2525.00,2545.00,2525.00,2545.00,600,1523300
1382-T,ホーブ,JQスタンダード,1138.00,1138.00,1126.00,1126.00,800,904000
1383-T,ベルグアース,JQスタンダード,1055.00,1055.00,1054.00,1055.00,1300,1371400
1384-T,ホクリヨウ,東証2部,835.00,848.00,826.00,841.00,40900,34334300
1385-T,UBSユーロ50,東証,4585.00,4585.00,4530.00,4535.00,565,2581500
1386-T,UBS欧州,東証,8650.00,8650.00,8340.00,8360.00,1028,8643140
1387-T,欧通貨圏,東証,15410.00,15410.00,15250.00,15250.00,12,183320
1388-T,欧州小型,東証,10900.00,10900.00,10900.00,10900.00,1,10900
1389-T,UBS英大,東証,11110.00,11110.00,10960.00,10960.00,21,230600
1390-T,UBSアジア,東証,4670.00,4670.00,4430.00,4450.00,299,1352800
1391-T,UBSスイス,東証,2000.00,2023.00,1960.00,1968.00,2025,4022916
1392-T,UBS英国,東証,3000.00,3140.00,3000.00,3130.00,33,102910
1393-T,UBS米国,東証,26160.00,26160.00,24620.00,24620.00,183,4672890
1394-T,UBS先進,東証,21540.00,21540.00,20870.00,20870.00,46,978190
1397-T,SMAM225,東証,,,,,0,0
1398-T,SMAMJリート,東証,,,,,0,0
1400-T,ルーデン,JQグロース,195.00,197.00,190.00,193.00,26600,5159300
1401-T,エムビーエス,東証マザーズ,1884.00,1884.00,1844.00,1848.00,1000,1857700
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,740.00,747.00,740.00,745.00,4300,3187600
1407-T,ウエストHD,JQスタンダード,750.00,813.00,743.00,809.00,656500,515886600
1408-T,サムシングHD,JQグロース,550.00,552.00,544.00,552.00,8500,4672600
1414-T,ショーボンド,東証1部,4890.00,4890.00,4845.00,4865.00,38700,188132000
1417-T,ミライトHD,東証1部,1009.00,1011.00,991.00,999.00,489900,489001700
1418-T,インターライフ,JQスタンダード,245.00,245.00,240.00,241.00,14200,3459000
