コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,175.00,176.00,174.00,176.00,66000,11549000
1305-T,ETFTPX,東証,736.00,740.00,729.00,736.00,138500,101902540
1306-T,TOPIX投,東証,732.00,738.00,727.00,736.00,1880640,1377852800
1308-T,上場TPX,東証,721.00,729.00,719.00,726.00,98700,71492100
1309-O,上証50連,大証,15430.00,15480.00,15370.00,15460.00,2507,38699370
1310-T,ETF･コア30,東証,375.00,375.00,373.00,373.00,2090,783690
1311-T,TOPIX30,東証,380.00,382.00,378.00,381.00,2890,1097870
1312-O,RN小型コア,大証,8090.00,8090.00,8090.00,8090.00,30,242700
1313-T,KODEX200,東証,1781.00,1794.00,1781.00,1794.00,50,89440
1314-T,上場新興,東証,506.00,506.00,506.00,506.00,400,202400
1316-T,上場大型,東証,479.00,479.00,479.00,479.00,10,4790
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,130.00,130.00,130.00,130.00,1000,130000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8680.00,8750.00,8630.00,8720.00,29011,251803760
1321-O,225投信,大証,8690.00,8760.00,8650.00,8730.00,82102,714448810
1322-T,上場パンタ,東証,2360.00,2370.00,2356.00,2359.00,1460,3449300
1323-O,南ア40,大証,283.00,284.00,281.00,284.00,500,141000
1324-O,RTS連動,大証,113.00,114.00,113.00,113.00,1600,180900
1325-T,ボベスパ,東証,200.00,200.00,198.00,199.00,35800,7130700
1326-T,SPDRゴール,東証,13260.00,13470.00,13230.00,13470.00,10497,139213130
1327-T,EASY商品,東証,3745.00,3745.00,3650.00,3650.00,56,206305
1328-O,金連動,大証,3980.00,3990.00,3970.00,3990.00,7920,31516650
1329-T,iS225,東証,8640.00,8700.00,8580.00,8700.00,1650,14200800
1330-T,上場225,東証,8720.00,8790.00,8670.00,8770.00,286810,2499576900
1332-T,日水,東証1部,154.00,158.00,154.00,156.00,1541400,240706200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,124.00,125.00,123.00,125.00,585000,72584000
1343-T,REIT-ETF,東証,1077.00,1080.00,1074.00,1080.00,23920,25748660
1344-T,MXSコア30,東証,373.00,374.00,368.00,373.00,7180,2666420
1345-T,上場Jリート,東証,1026.00,1031.00,1025.00,1030.00,17000,17497300
1346-O,MXS225,大証,8740.00,8790.00,8680.00,8770.00,10619,92674740
1347-T,上場グリチ,東証,2379.00,2379.00,2348.00,2369.00,270,640350
1348-T,MXSトピクス,東証,733.00,738.00,728.00,735.00,17100,12521860
1349-T,アジア債券,東証,10080.00,10100.00,10050.00,10100.00,28,282220
1352-T,ホウスイ,東証1部,96.00,97.00,96.00,96.00,6000,577000
1376-J,カネコ種,JQスタンダード,672.00,677.00,672.00,677.00,400,270300
1377-T,サカタのタネ,東証1部,1019.00,1030.00,1018.00,1030.00,10900,11171200
1378-T,雪国マイタケ,東証2部,270.00,272.00,267.00,269.00,3900,1049800
1379-T,ホクト,東証1部,1580.00,1588.00,1570.00,1574.00,62900,99326200
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,730.00,735.00,725.00,725.00,400,292000
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1032.00,1039.00,1020.00,1020.00,2400,2472500
1400-J,ルーデン,JQグロース,8020.00,8020.00,7950.00,8000.00,58,462520
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,784.00,787.00,779.00,787.00,5100,3991800
1407-J,ウエストHD,JQスタンダード,1380.00,1384.00,1275.00,1292.00,841400,1111025700
1408-J,サムシングHD,JQグロース,140700.00,142100.00,139100.00,140000.00,32,4493500
1412-T,チャイナボーチ,東証1部外国,5500.00,5610.00,5500.00,5610.00,2647,14693320
1414-T,ショーボンド,東証1部,2623.00,2668.00,2615.00,2659.00,81500,215880700
1417-T,ミライトHD,東証1部,660.00,682.00,657.00,675.00,380800,256846000
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,149.00,153.00,149.00,149.00,71900,10824000
1491-T,中外鉱,東証2部,15.00,15.00,14.00,15.00,132500,1898800
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,66.00,67.00,65.00,67.00,249100,16430300
1515-T,日鉄鉱,東証1部,298.00,301.00,298.00,300.00,70000,20951000
1518-T,三井松,東証1部,109.00,111.00,108.00,110.00,647000,70808000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4370.00,4370.00,4335.00,4355.00,59186,257875205
1541-T,純プラ信,東証,4040.00,4065.00,4025.00,4065.00,5876,23750910
1542-T,純銀信託,東証,8200.00,8240.00,8160.00,8220.00,12802,104832800
1543-T,純パラ信,東証,15840.00,15840.00,15700.00,15800.00,107,1692220
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2152.00,2152.00,2144.00,2151.00,700,1502260
1546-O,NYダウ30,大証,10070.00,10080.00,10030.00,10070.00,2121,21334170
1547-T,上場米国,東証,1218.00,1218.00,1206.00,1214.00,2780,3369260
1548-T,上場チャイナ,東証,770.00,770.00,765.00,765.00,13030,9992110
1549-T,上場インド,東証,794.00,799.00,794.00,795.00,1250,993110
1550-T,MXS外株,東証,1021.00,1022.00,1013.00,1017.00,23880,24220900
1551-O,JASDAQ20,大証,1141.00,1145.00,1112.00,1133.00,1300,1462750
1552-O,VIX短期,大証,2760.00,2783.00,2754.00,2775.00,41369,114461510
1554-T,上場MS世,東証,949.00,953.00,948.00,953.00,1000,950820
1555-T,上場Aリート,東証,1054.00,1054.00,1045.00,1051.00,15940,16728860
1556-T,上場日中,東証,724.00,724.00,724.00,724.00,210,152040
1557-T,SPDR500,東証,11270.00,11270.00,11160.00,11210.00,186,2087990
1559-T,タイSET50,東証,2113.00,2118.00,2092.00,2099.00,925,1950086
1560-T,ブルサKLCI,東証,4220.00,4220.00,4210.00,4220.00,88,371340
1561-O,VIX中期,大証,59900.00,61800.00,59900.00,60600.00,40,2434900
1562-T,YMアジ日,東証,899.00,903.00,899.00,903.00,1160,1046880
1563-T,マザーズコア,東証,809.00,825.00,798.00,807.00,135,107936
1565-T,日経カバコ,東証,9720.00,9800.00,9700.00,9740.00,159,1545860
1566-T,上場EM債,東証,53600.00,53600.00,53500.00,53600.00,35,1875300
1567-T,MXSリスク5,東証,,,,,0,0
1568-T,TPX2倍,東証,7430.00,7530.00,7320.00,7500.00,33010,245806200
1569-T,TPX-1倍,東証,11230.00,11290.00,11160.00,11200.00,3070,34404900
1570-O,日経レバ,大証,3475.00,3530.00,3440.00,3510.00,147467,513270880
1571-O,日経インバ,大証,6430.00,6470.00,6380.00,6400.00,175146,1123241710
1574-T,MXSリスク10,東証,982.00,982.00,982.00,982.00,10,9820
1605-T,国際帝石,東証1部,469000.00,481000.00,468500.00,479000.00,10839,5151904500
1606-T,海洋掘削,東証1部,2299.00,2322.00,2277.00,2292.00,28100,64491100
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,103.00,103.00,103.00,103.00,800,82400
1613-T,電機,東証,845.00,845.00,845.00,845.00,50,42250
1615-T,銀行,東証,108.00,109.00,107.00,109.00,53300,5766000
1617-T,食品,東証,14990.00,14990.00,14990.00,14990.00,1,14990
1618-T,エネ資源,東証,10550.00,10700.00,10550.00,10660.00,98,1041820
1619-T,建設資材,東証,10440.00,10440.00,10440.00,10440.00,7,73080
1620-T,素材化学,東証,8390.00,8470.00,8390.00,8470.00,31,260170
1621-T,医薬品,東証,10330.00,10340.00,10300.00,10340.00,69,711580
1622-T,自動車,東証,10160.00,10440.00,10160.00,10440.00,55,565610
1623-T,鉄鋼非鉄,東証,11390.00,11610.00,11350.00,11610.00,33,379720
1624-T,機械,東証,13840.00,13840.00,13840.00,13840.00,1,13840
