コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,197.00,197.00,195.00,195.00,172000,33734000
1305-T,ETFTPX,東証,908.00,908.00,899.00,907.00,1285180,1159728980
1306-T,TOPIX投,東証,906.00,909.00,896.00,904.00,5091780,4593019500
1308-T,上場TPX,東証,896.00,897.00,887.00,894.00,2168700,1930074800
1309-O,上証50連,大証,20390.00,20630.00,20270.00,20460.00,11517,234931030
1310-T,ETF･コア30,東証,483.00,483.00,471.00,477.00,15930,7598950
1311-T,TOPIX30,東証,479.00,484.00,479.00,481.00,51240,24629510
1312-O,RN小型コア,大証,9630.00,9710.00,9610.00,9710.00,228,2211830
1313-T,KODEX200,東証,2020.00,2075.00,2020.00,2075.00,3890,7969180
1314-T,上場新興,東証,591.00,596.00,589.00,596.00,9100,5372700
1316-T,上場大型,東証,603.00,603.00,591.00,592.00,1190,708220
1317-T,上場中型,東証,925.00,928.00,925.00,928.00,350,324500
1318-T,上場小型,東証,1099.00,1099.00,1089.00,1099.00,2610,2855240
1319-T,300投信,東証,154.00,154.00,153.00,153.00,10000,1533000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10910.00,10940.00,10830.00,10870.00,200838,2182369700
1321-O,225投信,大証,10960.00,10960.00,10840.00,10880.00,917587,9993582250
1322-T,上場パンタ,東証,3095.00,3135.00,3055.00,3120.00,13470,41699400
1323-O,南ア40,大証,337.00,341.00,337.00,341.00,18000,6094200
1324-O,RTS連動,大証,126.00,129.00,126.00,127.00,148400,18836300
1325-T,ボベスパ,東証,233.00,237.00,233.00,237.00,378600,88693100
1326-T,SPDRゴール,東証,14120.00,14120.00,13960.00,14030.00,29640,415830000
1327-T,EASY商品,東証,4055.00,4100.00,4035.00,4060.00,1028,4162010
1328-O,金連動,大証,4215.00,4215.00,4180.00,4195.00,32740,137495650
1329-T,iS225,東証,10810.00,11490.00,10760.00,10760.00,6870,74585600
1330-T,上場225,東証,10970.00,10980.00,10870.00,10910.00,434450,4742830000
1332-T,日水,東証1部,182.00,183.00,181.00,183.00,1464100,266545100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,152.00,154.00,152.00,153.00,1553000,236990000
1343-T,REIT-ETF,東証,1211.00,1216.00,1195.00,1205.00,161570,195050660
1344-T,MXSコア30,東証,470.00,470.00,465.00,470.00,20960,9805530
1345-T,上場Jリート,東証,1138.00,1155.00,1136.00,1155.00,112300,128376700
1346-O,MXS225,大証,11010.00,11010.00,10890.00,10930.00,99409,1086815050
1347-T,上場グリチ,東証,2930.00,2972.00,2930.00,2972.00,60,177330
1348-T,MXSトピクス,東証,909.00,914.00,898.00,907.00,353600,319397930
1349-T,アジア債券,東証,11610.00,11620.00,11450.00,11620.00,318,3684170
1352-T,ホウスイ,東証1部,114.00,115.00,112.00,114.00,185000,21050000
1376-J,カネコ種,JQスタンダード,690.00,693.00,690.00,692.00,3500,2418000
1377-T,サカタのタネ,東証1部,1101.00,1110.00,1096.00,1103.00,65700,72368400
1378-T,雪国マイタケ,東証2部,271.00,274.00,270.00,273.00,22200,6031000
1379-T,ホクト,東証1部,1714.00,1730.00,1690.00,1728.00,175600,300729300
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,92000.00,92000.00,92000.00,92000.00,3,276000
1383-J,ベルグアース,JQスタンダード,935.00,950.00,923.00,929.00,8900,8358200
1400-J,ルーデン,JQグロース,7710.00,8050.00,7700.00,8050.00,61,478740
1401-F,エムビーエス,福証Q-Board,839.00,839.00,778.00,778.00,300,245600
