コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,174.00,174.00,173.00,174.00,73000,12659000
1305-T,ETFTPX,東証,890.00,893.00,890.00,891.00,26100,23254500
1306-T,TOPIX投,東証,893.00,896.00,892.00,894.00,5503200,4920232700
1308-T,上場TPX,東証,877.00,878.00,876.00,878.00,94600,82956200
1309-O,上証50連,大証,22600.00,22650.00,22440.00,22460.00,9545,214897140
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,494.00,494.00,492.00,493.00,620,305270
1312-O,RN小型コア,大証,8670.00,8750.00,8670.00,8720.00,63,548060
1313-T,KODEX200,東証,1857.00,1879.00,1857.00,1857.00,1700,3159770
1314-T,上場新興,東証,568.00,578.00,568.00,578.00,4800,2752000
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,887.00,894.00,887.00,894.00,270,240190
1319-T,300投信,東証,151.00,151.00,150.00,150.00,24000,3615000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10240.00,10250.00,10210.00,10240.00,50360,515046300
1321-O,225投信,大証,10260.00,10270.00,10230.00,10260.00,315045,3229516120
1322-T,上場パンタ,東証,3855.00,3880.00,3790.00,3815.00,13740,52475800
1323-O,南ア40,大証,325.00,330.00,322.00,330.00,32200,10485200
1324-O,RTS連動,大証,141.00,142.00,141.00,141.00,56400,7961500
1325-T,ボベスパ,東証,302.00,304.00,300.00,303.00,111200,33618700
1326-T,SPDRゴール,東証,11410.00,11450.00,11400.00,11440.00,34412,393098280
1327-T,EASY商品,東証,3640.00,3640.00,3555.00,3590.00,338,1211595
1328-O,金連動,大証,3360.00,3395.00,3355.00,3375.00,91260,308294900
1329-T,iS225,東証,10200.00,10210.00,10170.00,10180.00,900,9177800
1330-T,上場225,東証,10310.00,10320.00,10280.00,10300.00,74930,771883200
1332-T,日水,東証1部,250.00,251.00,250.00,251.00,470200,117666800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,135.00,136.00,135.00,136.00,1226000,166568000
1343-T,REIT-ETF,東証,1099.00,1100.00,1084.00,1090.00,69560,76009000
1344-T,MXSコア30,東証,489.00,489.00,484.00,486.00,8730,4250850
