コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,179.00,177.00,178.00,44000,7828000
1305-T,ETFTPX,東証,762.00,772.00,757.00,764.00,50790,38979090
1306-T,TOPIX投,東証,759.00,771.00,755.00,763.00,1651290,1257068900
1308-T,上場TPX,東証,750.00,759.00,745.00,752.00,74000,55650300
1309-O,上証50連,大証,17890.00,17900.00,17590.00,17650.00,2590,46042500
1310-T,ETF･コア30,東証,399.00,399.00,390.00,397.00,530,210370
1311-T,TOPIX30,東証,395.00,397.00,390.00,394.00,29290,11517870
1312-O,RN小型コア,大証,8240.00,8320.00,8240.00,8320.00,3,24880
1313-T,KODEX200,東証,1700.00,1700.00,1650.00,1690.00,2470,4118940
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,522.00,522.00,511.00,511.00,4120,2134440
1317-T,上場中型,東証,811.00,821.00,811.00,821.00,30,24480
1318-T,上場小型,東証,860.00,860.00,860.00,860.00,10,8600
1319-T,300投信,東証,139.00,139.00,139.00,139.00,7000,973000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8830.00,8960.00,8780.00,8900.00,72112,639939260
1321-O,225投信,大証,8860.00,8980.00,8800.00,8910.00,336675,2991468530
1322-T,上場パンタ,東証,3000.00,3000.00,2965.00,2988.00,630,1884480
1323-O,南ア40,大証,288.00,294.00,285.00,293.00,7600,2223100
1324-O,RTS連動,大証,133.00,133.00,127.00,132.00,38700,5055500
1325-T,ボベスパ,東証,229.00,230.00,228.00,230.00,34000,7783400
1326-T,SPDRゴール,東証,13620.00,13650.00,13500.00,13580.00,47562,646238620
1327-T,EASY商品,東証,3805.00,3805.00,3775.00,3775.00,46,174800
1328-O,金連動,大証,4190.00,4195.00,4155.00,4160.00,45780,191220550
1329-T,iS225,東証,8790.00,8900.00,8790.00,8810.00,1260,11136600
1330-T,上場225,東証,8880.00,9000.00,8830.00,8910.00,309390,2764342500
1332-T,日水,東証1部,279.00,283.00,278.00,283.00,1038300,291510200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,133.00,133.00,132.00,133.00,436000,57820000
1343-T,REIT-ETF,東証,1013.00,1018.00,1011.00,1017.00,11340,11509700
1344-T,MXSコア30,東証,389.00,390.00,384.00,387.00,6040,2346030
1345-T,上場Jリート,東証,986.00,989.00,983.00,989.00,6400,6312600
1346-O,MXS225,大証,8920.00,9030.00,8870.00,8990.00,5168,46297430
1347-T,上場グリチ,東証,2725.00,2725.00,2725.00,2725.00,30,81750
1348-T,MXSトピクス,東証,764.00,771.00,758.00,764.00,88710,67744470
1349-T,アジア債券,東証,9800.00,9800.00,9800.00,9800.00,33,323400
1352-T,ホウスイ,東証1部,89.00,90.00,89.00,89.00,7000,626000
1376-J,カネコ種,JQスタンダード,719.00,728.00,719.00,721.00,1300,936200
1377-T,サカタのタネ,東証1部,1090.00,1100.00,1080.00,1099.00,20600,22468100
1378-T,雪国マイタケ,東証2部,385.00,385.00,380.00,382.00,6700,2564200
1379-T,ホクト,東証1部,1711.00,1711.00,1694.00,1711.00,35200,59939400
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,133500.00,133500.00,133500.00,133500.00,1,133500
1400-J,ルーデン,JQグロース,5570.00,5880.00,5560.00,5880.00,7,40360
1401-F,エムビーエス,福証Q-Board,1030.00,1030.00,980.00,980.00,200,201000
1405-T,サーラ住宅,東証2部,377.00,387.00,377.00,387.00,900,346600
1407-J,ウエストHD,JQスタンダード,1000.00,1060.00,993.00,1007.00,499000,513314000
