コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,178.00,176.00,176.00,49000,8680000
1305-T,ETFTPX,東証,760.00,765.00,756.00,760.00,228720,173067110
1306-T,TOPIX投,東証,758.00,761.00,753.00,758.00,1768990,1338593050
1308-T,上場TPX,東証,748.00,749.00,743.00,747.00,103100,76860600
1309-O,上証50連,大証,16310.00,16380.00,16000.00,16020.00,2106,33912710
1310-T,ETF･コア30,東証,378.00,378.00,377.00,378.00,160,60360
1311-T,TOPIX30,東証,387.00,388.00,386.00,388.00,4880,1888150
1312-O,RN小型コア,大証,8320.00,8320.00,8320.00,8320.00,4,33280
1313-T,KODEX200,東証,1617.00,1654.00,1594.00,1594.00,2220,3601000
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,820.00,820.00,816.00,816.00,30,24560
1318-T,上場小型,東証,870.00,870.00,870.00,870.00,10,8700
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8850.00,8850.00,8770.00,8780.00,18178,159846840
1321-O,225投信,大証,8860.00,8860.00,8790.00,8800.00,89199,786796980
1322-T,上場パンタ,東証,2656.00,2684.00,2600.00,2617.00,2750,7222680
1323-O,南ア40,大証,274.00,275.00,269.00,270.00,1600,433800
1324-O,RTS連動,大証,115.00,118.00,115.00,116.00,22300,2574500
1325-T,ボベスパ,東証,202.00,204.00,201.00,204.00,36500,7372900
1326-T,SPDRゴール,東証,12290.00,12310.00,12030.00,12070.00,40052,484994300
1327-T,EASY商品,東証,3650.00,3700.00,3630.00,3700.00,204,747120
1328-O,金連動,大証,3810.00,3810.00,3735.00,3750.00,32940,124001150
1329-T,iS225,東証,8820.00,8820.00,8730.00,8750.00,820,7191500
1330-T,上場225,東証,8890.00,8890.00,8810.00,8830.00,95610,846460000
1332-T,日水,東証1部,265.00,269.00,265.00,267.00,1168300,311715600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,148.00,148.00,146.00,146.00,695000,101865000
1343-T,REIT-ETF,東証,932.00,932.00,924.00,926.00,32930,30533940
1344-T,MXSコア30,東証,380.00,381.00,378.00,380.00,1680,637210
1345-T,上場Jリート,東証,906.00,906.00,895.00,898.00,31900,28683300
1346-O,MXS225,大証,8910.00,8930.00,8850.00,8850.00,8226,73054630
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,760.00,762.00,756.00,759.00,8640,6552260
1349-T,アジア債券,東証,9390.00,9500.00,9390.00,9440.00,32,301690
1352-T,ホウスイ,東証1部,87.00,87.00,87.00,87.00,1000,87000
1376-J,カネコ種,JQスタンダード,720.00,720.00,717.00,717.00,6300,4526200
1377-T,サカタのタネ,東証1部,1149.00,1149.00,1122.00,1122.00,28700,32489400
1378-T,雪国マイタケ,東証2部,371.00,371.00,368.00,370.00,12500,4630800
1379-T,ホクト,東証1部,1697.00,1698.00,1690.00,1691.00,21400,36230800
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,723.00,730.00,723.00,730.00,700,507600
1382-J,ホーブ,JQスタンダード,,,,,0,0
