コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,176.00,177.00,176.00,177.00,48000,8470000
1305-T,ETFTPX,東証,762.00,762.00,748.00,749.00,102090,76638790
1306-T,TOPIX投,東証,750.00,753.00,746.00,748.00,1765020,1321681380
1308-T,上場TPX,東証,744.00,744.00,738.00,739.00,686600,509062100
1309-O,上証50連,大証,15800.00,15840.00,15650.00,15680.00,942,14838620
1310-T,ETF･コア30,東証,382.00,382.00,380.00,380.00,1150,439280
1311-T,TOPIX30,東証,392.00,392.00,388.00,391.00,4560,1780530
1312-O,RN小型コア,大証,8320.00,8320.00,8320.00,8320.00,5,41600
1313-T,KODEX200,東証,1846.00,1846.00,1846.00,1846.00,10,18460
1314-T,上場新興,東証,511.00,511.00,507.00,507.00,1000,508600
1316-T,上場大型,東証,485.00,485.00,482.00,483.00,110,53210
1317-T,上場中型,東証,810.00,810.00,810.00,810.00,410,332100
1318-T,上場小型,東証,900.00,900.00,900.00,900.00,50,45000
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9000.00,9040.00,8950.00,8990.00,46479,418163100
1321-O,225投信,大証,9020.00,9060.00,8960.00,9000.00,321289,2892421620
1322-T,上場パンタ,東証,2430.00,2436.00,2401.00,2436.00,470,1139800
1323-O,南ア40,大証,296.00,296.00,293.00,293.00,1700,500600
1324-O,RTS連動,大証,113.00,114.00,113.00,113.00,21800,2464100
1325-T,ボベスパ,東証,202.00,203.00,201.00,202.00,41000,8286700
1326-T,SPDRゴール,東証,13300.00,13390.00,13270.00,13390.00,5540,73700380
1327-T,EASY商品,東証,3700.00,3700.00,3670.00,3670.00,78,288510
1328-O,金連動,大証,4005.00,4020.00,4000.00,4010.00,4290,17180350
1329-T,iS225,東証,8940.00,9000.00,8900.00,8930.00,2920,26108600
1330-T,上場225,東証,9060.00,9080.00,8990.00,9020.00,179140,1619268500
1332-T,日水,東証1部,153.00,154.00,151.00,152.00,1461700,222858100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,130.00,131.00,127.00,127.00,998000,128380000
1343-T,REIT-ETF,東証,1105.00,1106.00,1095.00,1098.00,56980,62764710
1344-T,MXSコア30,東証,384.00,384.00,380.00,382.00,1620,617740
1345-T,上場Jリート,東証,1057.00,1057.00,1041.00,1045.00,49100,51491500
1346-O,MXS225,大証,9080.00,9090.00,9010.00,9040.00,25409,230213020
1347-T,上場グリチ,東証,2400.00,2400.00,2400.00,2400.00,1000,2400000
1348-T,MXSトピクス,東証,750.00,753.00,747.00,749.00,24360,18258460
1349-T,アジア債券,東証,10350.00,10410.00,10330.00,10330.00,221,2287310
1352-T,ホウスイ,東証1部,98.00,98.00,97.00,97.00,42000,4115000
1376-J,カネコ種,JQスタンダード,683.00,690.00,683.00,690.00,800,550400
1377-T,サカタのタネ,東証1部,1032.00,1038.00,1032.00,1032.00,17500,18080900
1378-T,雪国マイタケ,東証2部,260.00,260.00,258.00,259.00,7600,1972600
1379-T,ホクト,東証1部,1571.00,1580.00,1552.00,1552.00,60000,93733100
1380-J,秋川牧園,JQスタンダード,361.00,361.00,361.00,361.00,1000,361000
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1012.00,1020.00,1005.00,1005.00,5700,5774500
1400-J,ルーデン,JQグロース,8000.00,8130.00,8000.00,8130.00,17,136130
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,730.00,732.00,700.00,720.00,6100,4356100
1407-J,ウエストHD,JQスタンダード,987.00,1012.00,986.00,986.00,219800,218296200
1408-J,サムシングHD,JQグロース,162000.00,162500.00,159800.00,161800.00,96,15491000
1412-T,チャイナボーチ,東証1部外国,5760.00,5790.00,5760.00,5770.00,3149,18174610
1414-T,ショーボンド,東証1部,2369.00,2383.00,2352.00,2354.00,124100,293273800
1417-T,ミライトHD,東証1部,622.00,630.00,616.00,618.00,205600,127718000
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,219.00,224.00,206.00,211.00,447200,96132700
1491-T,中外鉱,東証2部,14.00,15.00,14.00,14.00,67300,952200
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,71.00,72.00,70.00,70.00,126600,8981600
1515-T,日鉄鉱,東証1部,334.00,336.00,332.00,335.00,178000,59460000
1518-T,三井松,東証1部,123.00,127.00,123.00,127.00,1528000,191616000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4380.00,4390.00,4365.00,4375.00,22497,98427505
1541-T,純プラ信,東証,3965.00,3965.00,3905.00,3915.00,3408,13350220
1542-T,純銀信託,東証,8030.00,8060.00,8000.00,8060.00,7904,63441040
1543-T,純パラ信,東証,15310.00,15550.00,15300.00,15350.00,107,1648260
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2115.00,2115.00,2109.00,2110.00,1200,2534890
1546-O,NYダウ30,大証,9970.00,9990.00,9940.00,9960.00,4260,42456960
1547-T,上場米国,東証,1215.00,1215.00,1205.00,1207.00,8520,10300020
1548-T,上場チャイナ,東証,815.00,815.00,800.00,808.00,11970,9660890
1549-T,上場インド,東証,810.00,823.00,810.00,811.00,230,186880
1550-T,MXS外株,東証,1035.00,1039.00,1034.00,1039.00,6620,6852910
1551-O,JASDAQ20,大証,1155.00,1178.00,1155.00,1161.00,140,163460
1552-O,VIX短期,大証,2938.00,2938.00,2912.00,2920.00,116629,341107559
1554-T,上場MS世,東証,968.00,968.00,960.00,963.00,10860,10459250
1555-T,上場Aリート,東証,1105.00,1105.00,1093.00,1100.00,8810,9690400
1556-T,上場日中,東証,,,,,0,0
1557-T,SPDR500,東証,11220.00,11290.00,11190.00,11240.00,1590,17834920
1559-T,タイSET50,東証,2145.00,2149.00,2117.00,2117.00,1069,2272718
1560-T,ブルサKLCI,東証,4280.00,4280.00,4230.00,4235.00,156,663800
1561-O,VIX中期,大証,61200.00,61700.00,61000.00,61000.00,42,2576300
1562-T,YMアジ日,東証,,,,,0,0
1563-T,マザーズコア,東証,880.00,901.00,880.00,901.00,65,57271
1565-T,日経カバコ,東証,10060.00,10060.00,9990.00,10000.00,27,271150
1566-T,上場EM債,東証,56400.00,56400.00,56000.00,56200.00,52,2920500
1567-T,MXSリスク5,東証,,,,,0,0
1568-T,TPX2倍,東証,7810.00,7830.00,7700.00,7730.00,68850,534745300
1569-T,TPX-1倍,東証,10950.00,10990.00,10900.00,10970.00,13840,151484300
1570-O,日経レバ,大証,3745.00,3760.00,3685.00,3715.00,504657,1876830215
1571-O,日経インバ,大証,6180.00,6220.00,6150.00,6200.00,59869,370700310
1574-T,MXSリスク10,東証,,,,,0,0
1605-T,国際帝石,東証1部,449000.00,449000.00,442500.00,444000.00,13134,5846644000
1606-T,海洋掘削,東証1部,2301.00,2325.00,2297.00,2307.00,16900,38980000
1610-T,ETF･電機,東証,869.00,869.00,869.00,869.00,200,173800
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,867.00,867.00,859.00,859.00,700,604500
1615-T,銀行,東証,109.00,110.00,109.00,109.00,146300,15960000
1617-T,食品,東証,14800.00,14800.00,14800.00,14800.00,1,14800
1618-T,エネ資源,東証,10100.00,10100.00,10080.00,10080.00,2,20180
1619-T,建設資材,東証,10530.00,10540.00,10530.00,10530.00,41,431930
1620-T,素材化学,東証,8780.00,8780.00,8730.00,8740.00,12,104820
1621-T,医薬品,東証,10640.00,10640.00,10620.00,10620.00,11,117020
1622-T,自動車,東証,10820.00,10820.00,10770.00,10770.00,103,1114390
1623-T,鉄鋼非鉄,東証,11930.00,11930.00,11830.00,11830.00,20,237600
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,6790.00,6810.00,6750.00,6780.00,157,1063100
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,4395.00,4485.00,4385.00,4450.00,782,3454745
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,16490.00,16500.00,16490.00,16500.00,37,610170
1630-T,小売,東証,9030.00,9030.00,9030.00,9030.00,1,9030
1631-T,銀行・17,東証,6520.00,6520.00,6480.00,6500.00,407,2644420
1632-T,金融,東証,5800.00,5800.00,5800.00,5800.00,19,110200
1633-T,不動産,東証,18290.00,18290.00,18100.00,18100.00,213,3872620
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,10560.00,10560.00,10560.00,10560.00,80,844800
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,10780.00,10780.00,10780.00,10780.00,2,21560
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,6910.00,6910.00,6910.00,6910.00,1,6910
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,4475.00,4475.00,4475.00,4475.00,1,4475
1645-T,ダイワ運輸,東証,,,,,0,0
