コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,191.00,191.00,188.00,190.00,306000,58040000
1305-T,ETFTPX,東証,784.00,787.00,782.00,783.00,95980,75301950
1306-T,TOPIX投,東証,782.00,784.00,780.00,782.00,1801570,1409395290
1308-T,上場TPX,東証,771.00,773.00,769.00,769.00,372700,287505700
1309-O,上証50連,大証,16850.00,16970.00,16800.00,16900.00,5207,87894870
1310-T,ETF･コア30,東証,398.00,398.00,398.00,398.00,2290,911420
1311-T,TOPIX30,東証,407.00,408.00,406.00,406.00,44930,18288010
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1800.00,1810.00,1800.00,1810.00,2610,4718550
1314-T,上場新興,東証,516.00,518.00,516.00,517.00,1000,516800
1316-T,上場大型,東証,494.00,495.00,493.00,493.00,10460,5165450
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,905.00,905.00,900.00,900.00,880,792600
1319-T,300投信,東証,139.00,140.00,139.00,139.00,103000,14399000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9050.00,9060.00,9020.00,9030.00,24740,223667750
1321-O,225投信,大証,9080.00,9090.00,9040.00,9060.00,282701,2563261330
1322-T,上場パンタ,東証,2560.00,2580.00,2547.00,2574.00,6370,16305510
1323-O,南ア40,大証,306.00,310.00,300.00,308.00,8100,2477100
1324-O,RTS連動,大証,123.00,126.00,123.00,126.00,83200,10363100
1325-T,ボベスパ,東証,251.00,253.00,250.00,250.00,145900,36658000
1326-T,SPDRゴール,東証,12900.00,12960.00,12860.00,12940.00,13763,177732780
1327-T,EASY商品,東証,3850.00,3870.00,3770.00,3780.00,309,1166835
1328-O,金連動,大証,3950.00,3955.00,3935.00,3945.00,16960,66924450
1329-T,iS225,東証,9000.00,9030.00,8980.00,8980.00,1220,10987000
1330-T,上場225,東証,9090.00,9110.00,9060.00,9080.00,85510,777131000
1332-T,日水,東証1部,282.00,285.00,280.00,281.00,910600,256704300
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,146.00,146.00,143.00,144.00,897000,129798000
1343-T,REIT-ETF,東証,912.00,912.00,899.00,901.00,75760,68557460
1344-T,MXSコア30,東証,400.00,401.00,399.00,401.00,9990,3993530
1345-T,上場Jリート,東証,874.00,875.00,861.00,861.00,82000,71181400
1346-O,MXS225,大証,9050.00,9070.00,9030.00,9030.00,6436,58244470
1347-T,上場グリチ,東証,2677.00,2677.00,2675.00,2675.00,250,669100
1348-T,MXSトピクス,東証,777.00,779.00,775.00,777.00,38410,29857480
1349-T,アジア債券,東証,9720.00,9770.00,9720.00,9770.00,31,301730
1352-T,ホウスイ,東証1部,117.00,120.00,115.00,119.00,216000,25535000
1376-J,カネコ種,JQスタンダード,704.00,705.00,704.00,704.00,1500,1056100
1377-T,サカタのタネ,東証1部,1085.00,1090.00,1081.00,1081.00,22000,23854800
1378-T,雪国マイタケ,東証2部,328.00,329.00,320.00,323.00,68200,22143100
1379-T,ホクト,東証1部,1671.00,1675.00,1663.00,1666.00,107800,180000700
