コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,175.00,175.00,173.00,173.00,223000,38776000
1305-T,ETFTPX,東証,836.00,836.00,825.00,832.00,261000,216964500
1306-T,TOPIX投,東証,835.00,839.00,829.00,832.00,9654560,8034543860
1308-T,上場TPX,東証,822.00,822.00,813.00,815.00,582900,477128000
1309-O,上証50連,大証,24690.00,24820.00,24240.00,24240.00,5015,123097890
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,462.00,462.00,458.00,460.00,1740,799870
1312-O,RN小型コア,大証,8160.00,8160.00,8130.00,8130.00,47,382230
1313-T,KODEX200,東証,1766.00,1775.00,1735.00,1775.00,300,522790
1314-T,上場新興,東証,508.00,512.00,508.00,512.00,2600,1325200
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,821.00,821.00,821.00,821.00,50,41050
1319-T,300投信,東証,144.00,144.00,144.00,144.00,1000,144000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9500.00,9540.00,9390.00,9420.00,146540,1386776000
1321-O,225投信,大証,9550.00,9580.00,9410.00,9460.00,900355,8537514480
1322-T,上場パンタ,東証,3775.00,3775.00,3715.00,3760.00,28900,108468200
1323-O,南ア40,大証,310.00,310.00,306.00,310.00,1600,494900
1324-O,RTS連動,大証,131.00,131.00,130.00,130.00,17300,2257100
1325-T,ボベスパ,東証,304.00,304.00,301.00,302.00,147100,44469400
1326-T,SPDRゴール,東証,10700.00,10730.00,10640.00,10650.00,31793,339438180
1327-T,EASY商品,東証,3520.00,3520.00,3515.00,3515.00,131,461115
1328-O,金連動,大証,3160.00,3160.00,3135.00,3140.00,19880,62602750
1329-T,iS225,東証,9470.00,9470.00,9400.00,9400.00,890,8423000
1330-T,上場225,東証,9580.00,9610.00,9460.00,9510.00,636710,6068946800
1332-T,日水,東証1部,264.00,266.00,260.00,262.00,1213700,318237800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,134.00,134.00,131.00,132.00,1574000,208795000
1343-T,REIT-ETF,東証,987.00,993.00,987.00,992.00,13340,13209110
1344-T,MXSコア30,東証,455.00,455.00,448.00,452.00,407830,183927870
1345-T,上場Jリート,東証,966.00,967.00,961.00,963.00,12700,12253600
1346-O,MXS225,大証,9570.00,9610.00,9460.00,9500.00,59157,564634410
1347-T,上場グリチ,東証,3115.00,3115.00,3080.00,3080.00,30,92750
1348-T,MXSトピクス,東証,833.00,833.00,822.00,825.00,15240,12594970
1349-T,アジア債券,東証,10200.00,10330.00,10200.00,10230.00,72,736560
1352-T,ホウスイ,東証1部,97.00,98.00,96.00,96.00,20000,1949000
1376-J,カネコ種,JQスタンダード,734.00,740.00,733.00,739.00,2700,1985600
1377-T,サカタのタネ,東証1部,1056.00,1059.00,1050.00,1053.00,58100,61195200
1378-T,雪国マイタケ,東証2部,513.00,519.00,513.00,518.00,5300,2726800
1379-T,ホクト,東証1部,1860.00,1860.00,1831.00,1851.00,67500,124570100
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,718.00,722.00,718.00,722.00,600,432000
1382-J,ホーブ,JQスタンダード,159600.00,159600.00,159600.00,159600.00,5,798000
1400-J,ルーデン,JQグロース,4760.00,4760.00,4750.00,4750.00,5,23760
1401-F,エムビーエス,福証Q-Board,61000.00,61000.00,61000.00,61000.00,2,122000
1405-T,サーラ住宅,東証2部,323.00,323.00,321.00,321.00,500,160700
1407-J,ウエストHD,JQスタンダード,657.00,677.00,655.00,671.00,88700,58886100
1408-J,サムシングHD,JQグロース,51000.00,51000.00,51000.00,51000.00,1,51000
1412-T,チャイナボーチ,東証1部外国,21300.00,21300.00,20510.00,20510.00,397,8270390
1414-T,ショーボンド,東証1部,1737.00,1737.00,1713.00,1720.00,38500,66207400
1417-T,ミライトHD,東証1部,536.00,539.00,515.00,534.00,113600,60477500
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,180.00,220.00,166.00,205.00,5138300,982041700
1491-T,中外鉱,東証2部,30.00,31.00,30.00,30.00,104000,3126700
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,72.00,73.00,70.00,70.00,320900,22834900
1515-T,日鉄鉱,東証1部,312.00,317.00,311.00,314.00,126000,39460000
1518-T,三井松,東証1部,145.00,146.00,142.00,144.00,7011000,1011187000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,3560.00,3570.00,3540.00,3545.00,25451,90509905
1541-T,純プラ信,東証,4470.00,4470.00,4420.00,4420.00,528,2344880
1542-T,純銀信託,東証,6390.00,6390.00,6270.00,6270.00,4338,27484490
1543-T,純パラ信,東証,15260.00,15600.00,15260.00,15260.00,70,1081880
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,1700.00,1712.00,1700.00,1702.00,340,578550
1546-O,NYダウ30,大証,9070.00,9110.00,9070.00,9090.00,319,2895220
1605-T,国際帝石,東証1部,441000.00,441500.00,431000.00,434000.00,17584,7655564500
1606-T,海洋掘削,東証1部,2715.00,2730.00,2611.00,2616.00,72600,192223500
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,107.00,107.00,107.00,107.00,2000,214000
1613-T,電機,東証,1221.00,1221.00,1220.00,1220.00,170,207560
1615-T,銀行,東証,115.00,115.00,113.00,113.00,1051700,119815000
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,10810.00,10810.00,10650.00,10680.00,29,310720
1619-T,建設資材,東証,,,,,0,0
1620-T,素材化学,東証,10020.00,10020.00,9900.00,9900.00,5,49980
1621-T,医薬品,東証,10050.00,10060.00,10050.00,10060.00,2,20110
1622-T,自動車,東証,,,,,0,0
1623-T,鉄鋼非鉄,東証,,,,,0,0
1624-T,機械,東証,15450.00,15450.00,15450.00,15450.00,30,463500
1625-T,電機精密,東証,9510.00,9510.00,9500.00,9500.00,53,504000
