コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,185.00,185.00,184.00,184.00,99000,18307000
1305-T,ETFTPX,東証,868.00,870.00,864.00,868.00,20170,17475200
1306-T,TOPIX投,東証,868.00,869.00,862.00,865.00,1749160,1513199230
1308-T,上場TPX,東証,853.00,853.00,850.00,852.00,185000,157512300
1309-O,上証50連,大証,19130.00,19140.00,18890.00,18960.00,6448,122376500
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,456.00,456.00,453.00,453.00,5200,2366350
1312-O,RN小型コア,大証,9060.00,9100.00,9020.00,9030.00,2691,24310270
1313-T,KODEX200,東証,2120.00,2123.00,2100.00,2100.00,500,1054810
1314-T,上場新興,東証,625.00,625.00,618.00,618.00,400,247900
1316-T,上場大型,東証,580.00,580.00,580.00,580.00,90,52200
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,146.00,146.00,146.00,146.00,2000,292000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10050.00,10050.00,10000.00,10040.00,24556,246258120
1321-O,225投信,大証,10080.00,10090.00,10030.00,10060.00,132020,1328370580
1322-T,上場パンタ,東証,3400.00,3445.00,3395.00,3400.00,4660,15851300
1323-O,南ア40,大証,333.00,334.00,332.00,334.00,2700,898200
1324-O,RTS連動,大証,152.00,154.00,151.00,154.00,21600,3286200
1325-T,ボベスパ,東証,272.00,274.00,270.00,274.00,99300,27004600
1326-T,SPDRゴール,東証,12280.00,12300.00,12260.00,12300.00,8725,107161580
1327-T,EASY商品,東証,3900.00,3900.00,3860.00,3895.00,281,1094620
1328-O,金連動,大証,3720.00,3735.00,3715.00,3725.00,27200,101323350
1329-T,iS225,東証,10150.00,10150.00,10120.00,10140.00,1160,11769500
1330-T,上場225,東証,10120.00,10120.00,10060.00,10090.00,110390,1114301400
1332-T,日水,東証1部,272.00,276.00,271.00,276.00,2029600,555009500
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,130.00,137.00,130.00,136.00,9065000,1220393000
1343-T,REIT-ETF,東証,1057.00,1059.00,1056.00,1059.00,13640,14413250
1344-T,MXSコア30,東証,449.00,449.00,445.00,446.00,5320,2369420
1345-T,上場Jリート,東証,1018.00,1018.00,1013.00,1013.00,9700,9846400
1346-O,MXS225,大証,10140.00,10140.00,10100.00,10130.00,10311,104404460
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,870.00,870.00,863.00,865.00,171250,148205690
1349-T,アジア債券,東証,9960.00,9960.00,9830.00,9870.00,952,9407200
1352-T,ホウスイ,東証1部,97.00,103.00,97.00,99.00,238000,23888000
1376-J,カネコ種,JQスタンダード,755.00,760.00,755.00,759.00,2100,1588500
1377-T,サカタのタネ,東証1部,1161.00,1163.00,1155.00,1160.00,20500,23755200
1378-T,雪国マイタケ,東証2部,446.00,446.00,441.00,441.00,3700,1643800
1379-T,ホクト,東証1部,1780.00,1781.00,1772.00,1774.00,20200,35847800
1380-J,秋川牧園,JQスタンダード,400.00,400.00,400.00,400.00,1000,400000
1381-J,アクシーズ,JQスタンダード,746.00,747.00,732.00,747.00,500,368900
1382-J,ホーブ,JQスタンダード,141000.00,141000.00,141000.00,141000.00,1,141000
1400-J,ルーデン,JQグロース,6500.00,6500.00,6460.00,6460.00,4,25960
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,407.00,407.00,397.00,398.00,600,239900
1407-J,ウエストHD,JQスタンダード,1664.00,1695.00,1635.00,1667.00,717900,1193314800
1408-J,サムシングHD,JQグロース,206000.00,214000.00,181900.00,191000.00,3180,621885300
1412-T,チャイナボーチ,東証1部外国,7400.00,7400.00,7200.00,7300.00,314,2278730
1414-T,ショーボンド,東証1部,1934.00,1934.00,1916.00,1916.00,36000,69131800
1417-T,ミライトHD,東証1部,620.00,624.00,611.00,615.00,22900,14117800
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,90.00,90.00,89.00,89.00,10400,927200
1491-T,中外鉱,東証2部,28.00,30.00,27.00,29.00,1316400,37445200
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,104.00,105.00,103.00,103.00,226700,23538800
1515-T,日鉄鉱,東証1部,362.00,365.00,359.00,359.00,145000,52320000
1518-T,三井松,東証1部,169.00,169.00,166.00,167.00,1937000,324110000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4065.00,4075.00,4055.00,4075.00,38556,156618210
1541-T,純プラ信,東証,4600.00,4600.00,4575.00,4600.00,4495,20648090
1542-T,純銀信託,東証,9970.00,10010.00,9940.00,9970.00,19817,197753120
1543-T,純パラ信,東証,20090.00,20150.00,20090.00,20150.00,252,5071580
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,1887.00,1897.00,1885.00,1897.00,1210,2282300
1546-O,NYダウ30,大証,10110.00,10150.00,10100.00,10130.00,608,6143960
1547-T,上場米国,東証,1119.00,1119.00,1110.00,1110.00,650,726370
1548-T,上場チャイナ,東証,906.00,906.00,901.00,904.00,190,171950
1549-T,上場インド,東証,866.00,866.00,860.00,860.00,880,759130
1550-T,MXS外株,東証,1044.00,1044.00,1032.00,1032.00,5750,5970140
1551-O,JASDAQ20,大証,1439.00,1457.00,1439.00,1445.00,1630,2354870
1552-O,VIX短期,大証,6940.00,6940.00,6880.00,6930.00,3978,27536040
1554-T,上場MS世,東証,962.00,962.00,951.00,955.00,1560,1492830
1555-T,上場Aリート,東証,959.00,959.00,945.00,949.00,3860,3661430
1556-T,上場日中,東証,1013.00,1013.00,1013.00,1013.00,10,10130
1557-T,SPDR500,東証,10480.00,10480.00,10450.00,10480.00,1550,16237470
1559-T,タイSET50,東証,1977.00,1982.00,1970.00,1982.00,172,339843
1560-T,ブルサKLCI,東証,4120.00,4120.00,4100.00,4105.00,525,2156800
1605-T,国際帝石,東証1部,602000.00,602000.00,592000.00,599000.00,6237,3723549000
1606-T,海洋掘削,東証1部,2977.00,2988.00,2942.00,2956.00,115500,342892800
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,112.00,112.00,112.00,112.00,100,11200
1613-T,電機,東証,1238.00,1238.00,1238.00,1238.00,10,12380
1615-T,銀行,東証,116.00,116.00,115.00,115.00,666500,77188000
1617-T,食品,東証,13000.00,13000.00,13000.00,13000.00,11,143000
1618-T,エネ資源,東証,13490.00,13560.00,13450.00,13560.00,45,609240
1619-T,建設資材,東証,12100.00,12100.00,12030.00,12030.00,73,879150
1620-T,素材化学,東証,10800.00,10800.00,10800.00,10800.00,3,32400
1621-T,医薬品,東証,10030.00,10030.00,9990.00,10020.00,252,2522840
1622-T,自動車,東証,12370.00,12370.00,12370.00,12370.00,1,12370
1623-T,鉄鋼非鉄,東証,18680.00,18680.00,18600.00,18600.00,2,37280
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,9670.00,9670.00,9620.00,9620.00,4,38530
1626-T,情通サ他,東証,8440.00,8450.00,8440.00,8450.00,34,287060
1627-T,電力ガス,東証,6730.00,6860.00,6720.00,6800.00,2463,16746270
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,18800.00,18800.00,18710.00,18770.00,102,1915980
1630-T,小売,東証,9070.00,9070.00,9070.00,9070.00,2,18140
1631-T,銀行・17,東証,,,,,0,0
1632-T,金融,東証,6650.00,6650.00,6620.00,6620.00,5,33190
1633-T,不動産,東証,15760.00,15770.00,15760.00,15770.00,2,31530
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,13610.00,13610.00,13610.00,13610.00,1,13610
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,9980.00,9980.00,9980.00,9980.00,80,798400
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,6710.00,6890.00,6710.00,6840.00,349,2376630
1645-T,ダイワ運輸,東証,,,,,0,0
1646-T,ダイワ商社,東証,,,,,0,0
1647-T,ダイワ小売,東証,,,,,0,0
1648-T,ダイワ銀行,東証,,,,,0,0
1649-T,ダイワ金融,東証,6560.00,6620.00,6560.00,6620.00,2,13180
1650-T,ダイワ不動,東証,,,,,0,0
1661-T,ガス開,東証1部,468.00,470.00,464.00,466.00,34000,15886000
1662-T,石油資源,東証1部,3960.00,3970.00,3925.00,3950.00,67000,264023000
1670-T,MXS三菱,東証,104.00,104.00,102.00,102.00,400,41000
1671-O,WTI原油,大証,5340.00,5340.00,5310.00,5310.00,1853,9859570
1672-T,金ETF,東証,12380.00,12410.00,12380.00,12410.00,77,953820
1673-T,銀ETF,東証,3090.00,3100.00,3080.00,3100.00,860,2655700
1674-T,プラチナETF,東証,13720.00,13720.00,13720.00,13720.00,2,27440
1675-T,パラジETF,東証,,,,,0,0
1676-T,キンゾクETF,東証,,,,,0,0
1677-T,上場外債,東証,42450.00,42650.00,42450.00,42650.00,500,21256500
1678-T,インドNIF,東証,96.00,96.00,94.00,95.00,114800,10923500
1679-T,NYダウ,東証,9710.00,9710.00,9700.00,9710.00,680,6598900
1680-T,上場MSコク,東証,1050.00,1050.00,1047.00,1048.00,3350,3513080
1681-T,上場MSエマ,東証,1131.00,1131.00,1128.00,1129.00,9330,10545130
1682-O,プラチナ先,大証,266.00,266.00,265.00,265.00,3900,1036200
1683-O,金先物,大証,3955.00,3955.00,3935.00,3950.00,390,1540800
1684-T,商品ETF,東証,,,,,0,0
1685-T,エナジーETF,東証,,,,,0,0
1686-T,メタルETF,東証,,,,,0,0
1687-T,アグリETF,東証,704.00,707.00,702.00,707.00,7180,5072650
1688-T,穀物ETF,東証,524.00,524.00,507.00,514.00,3800,1957900
