コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,177.00,177.00,176.00,177.00,41000,7246000
1305-T,ETFTPX,東証,745.00,748.00,743.00,746.00,175490,130813020
1306-T,TOPIX投,東証,741.00,746.00,739.00,744.00,1050090,779937490
1308-T,上場TPX,東証,735.00,737.00,732.00,735.00,48400,35502900
1309-O,上証50連,大証,15470.00,15500.00,15430.00,15430.00,1051,16265190
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,385.00,388.00,385.00,388.00,4650,1791380
1312-O,RN小型コア,大証,8110.00,8210.00,8110.00,8210.00,6,48760
1313-T,KODEX200,東証,1776.00,1806.00,1776.00,1806.00,50,89550
1314-T,上場新興,東証,510.00,514.00,510.00,514.00,2100,1079000
1316-T,上場大型,東証,480.00,480.00,480.00,480.00,200,96000
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,133.00,133.00,132.00,132.00,4000,531000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8780.00,8850.00,8780.00,8850.00,28873,254417290
1321-O,225投信,大証,8800.00,8860.00,8800.00,8860.00,126581,1116851630
1322-T,上場パンタ,東証,2366.00,2380.00,2366.00,2371.00,900,2133300
1323-O,南ア40,大証,284.00,285.00,284.00,285.00,2900,825200
1324-O,RTS連動,大証,113.00,113.00,108.00,113.00,57800,6278600
1325-T,ボベスパ,東証,201.00,203.00,201.00,202.00,43500,8791900
1326-T,SPDRゴール,東証,13270.00,13370.00,13250.00,13370.00,11032,146364000
1327-T,EASY商品,東証,3700.00,3725.00,3670.00,3725.00,433,1593245
1328-O,金連動,大証,3970.00,3995.00,3970.00,3990.00,10190,40530600
1329-T,iS225,東証,8760.00,8820.00,8730.00,8760.00,540,4734400
1330-T,上場225,東証,8850.00,8890.00,8830.00,8890.00,117580,1042381200
1332-T,日水,東証1部,157.00,163.00,157.00,161.00,1472000,235728900
