コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,268.00,273.00,266.00,268.00,732000,196726000
1305-T,ETFTPX,東証,1241.00,1243.00,1235.00,1239.00,405160,501833060
1306-T,TOPIX投,東証,1230.00,1231.00,1222.00,1225.00,1858470,2278761880
1308-T,上場TPX,東証,1215.00,1217.00,1210.00,1214.00,239500,290621500
1309-T,上証50連,東証,19330.00,19400.00,19110.00,19200.00,705,13577720
1310-T,ETF･コア30,東証,632.00,634.00,628.00,631.00,8930,5639520
1311-T,TOPIX30,東証,649.00,650.00,647.00,648.00,12120,7859800
1312-T,RN小型コア,東証,13120.00,13120.00,13120.00,13120.00,1,13120
1313-T,KODEX200,東証,2396.00,2396.00,2366.00,2366.00,60,142410
1314-T,上場新興,東証,1026.00,1026.00,1015.00,1016.00,1000,1018300
1316-T,上場大型,東証,795.00,795.00,780.00,780.00,560,437350
1317-T,上場中型,東証,1233.00,1233.00,1213.00,1222.00,170,207060
1318-T,上場小型,東証,1354.00,1354.00,1328.00,1328.00,130,174320
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14940.00,14970.00,14830.00,14830.00,59364,884414620
1321-T,225投信,東証,14940.00,14960.00,14820.00,14820.00,407927,6078273870
1322-T,上場パンタ,東証,3095.00,3100.00,3060.00,3100.00,960,2959050
1323-T,南ア40,東証,379.00,379.00,369.00,376.00,4300,1606300
1324-T,RTS連動,東証,129.00,129.00,129.00,129.00,42000,5418000
1325-T,ボベスパ,東証,201.00,203.00,201.00,203.00,74900,15089000
1326-T,SPDRゴール,東証,12650.00,12650.00,12600.00,12640.00,6381,80596080
1327-T,EASY商品,東証,4500.00,4500.00,4480.00,4480.00,13,58440
1328-T,金連動,東証,3770.00,3820.00,3765.00,3780.00,4240,16048850
1329-T,iS225,東証,14970.00,14970.00,14850.00,14850.00,1220,18176000
1330-T,上場225,東証,15010.00,15020.00,14880.00,14880.00,402640,6019289200
1332-T,日水,東証1部,209.00,212.00,208.00,209.00,2144900,450118900
1334-T,マルハニチロHD,東証1部,189.00,190.00,186.00,187.00,1314000,246862000
1343-T,REIT-ETF,東証,1528.00,1559.00,1528.00,1549.00,275180,425740670
1344-T,MXSコア30,東証,630.00,630.00,627.00,629.00,3460,2175710
1345-T,上場Jリート,東証,1448.00,1487.00,1448.00,1483.00,132100,193714900
1346-T,MXS225,東証,15030.00,15040.00,14910.00,14920.00,26151,391880910
1347-T,上場グリチ,東証,4010.00,4010.00,4010.00,4010.00,30,120300
1348-T,MXSトピクス,東証,1236.00,1236.00,1226.00,1229.00,95750,117797580
1349-T,アジア債券,東証,12110.00,12190.00,12110.00,12170.00,30,364270
1352-T,ホウスイ,東証1部,150.00,153.00,141.00,142.00,759000,111420000
1376-T,カネコ種,JQスタンダード,905.00,910.00,891.00,891.00,15100,13631100
1377-T,サカタのタネ,東証1部,1352.00,1356.00,1342.00,1348.00,48500,65350700
