コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,203.00,204.00,202.00,203.00,126000,25573000
1305-T,ETFTPX,東証,849.00,852.00,841.00,843.00,111610,93981430
1306-T,TOPIX投,東証,846.00,849.00,837.00,839.00,1492960,1255641580
1308-T,上場TPX,東証,835.00,836.00,826.00,829.00,105600,87588900
1309-O,上証50連,大証,18430.00,18510.00,18040.00,18240.00,3013,54970110
1310-T,ETF･コア30,東証,440.00,440.00,434.00,435.00,1220,531480
1311-T,TOPIX30,東証,450.00,450.00,443.00,444.00,14710,6560890
1312-O,RN小型コア,大証,9040.00,9040.00,9040.00,9040.00,2,18080
1313-T,KODEX200,東証,1950.00,1950.00,1931.00,1931.00,750,1459800
1314-T,上場新興,東証,550.00,550.00,545.00,545.00,1000,547100
1316-T,上場大型,東証,552.00,552.00,543.00,543.00,510,277020
1317-T,上場中型,東証,899.00,899.00,881.00,881.00,120,107700
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9820.00,9860.00,9720.00,9760.00,89838,877471150
1321-O,225投信,大証,9850.00,9890.00,9750.00,9790.00,452044,4429861880
1322-T,上場パンタ,東証,2880.00,2891.00,2805.00,2836.00,3150,8972690
1323-O,南ア40,大証,328.00,329.00,324.00,325.00,9400,3065900
1324-O,RTS連動,大証,142.00,143.00,140.00,140.00,59300,8386700
1325-T,ボベスパ,東証,268.00,269.00,267.00,268.00,84300,22568100
1326-T,SPDRゴール,東証,13500.00,13530.00,13440.00,13480.00,18798,253525500
1327-T,EASY商品,東証,3890.00,3890.00,3870.00,3870.00,55,213910
1328-O,金連動,大証,4065.00,4075.00,4060.00,4060.00,15540,63159000
1329-T,iS225,東証,9790.00,9800.00,9690.00,9710.00,10920,106768300
1330-T,上場225,東証,9880.00,9910.00,9770.00,9820.00,292260,2871368300
1332-T,日水,東証1部,284.00,285.00,282.00,283.00,1078800,305740500
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,146.00,147.00,145.00,147.00,1384000,202346000
1343-T,REIT-ETF,東証,991.00,991.00,978.00,986.00,44280,43558430
1344-T,MXSコア30,東証,441.00,441.00,435.00,436.00,7290,3186700
1345-T,上場Jリート,東証,955.00,956.00,941.00,944.00,36600,34720900
1346-O,MXS225,大証,9850.00,9870.00,9730.00,9760.00,24454,239103450
1347-T,上場グリチ,東証,2906.00,2906.00,2861.00,2861.00,740,2129260
1348-T,MXSトピクス,東証,846.00,846.00,834.00,838.00,24370,20433810
1349-T,アジア債券,東証,10260.00,10300.00,10260.00,10270.00,183,1882620
1352-T,ホウスイ,東証1部,118.00,118.00,116.00,117.00,110000,12863000
1376-J,カネコ種,JQスタンダード,755.00,755.00,732.00,732.00,4800,3611200
1377-T,サカタのタネ,東証1部,1118.00,1130.00,1114.00,1114.00,21200,23713000
1378-T,雪国マイタケ,東証2部,362.00,373.00,354.00,359.00,28700,10284300
1379-T,ホクト,東証1部,1738.00,1743.00,1722.00,1731.00,65600,113570600
1380-J,秋川牧園,JQスタンダード,394.00,394.00,394.00,394.00,1000,394000
1381-J,アクシーズ,JQスタンダード,761.00,761.00,761.00,761.00,100,76100
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1185.00,1208.00,1150.00,1158.00,37500,43730000
1400-J,ルーデン,JQグロース,8360.00,8360.00,8000.00,8120.00,205,1665250
1401-F,エムビーエス,福証Q-Board,935.00,935.00,935.00,935.00,100,93500
1405-T,サーラ住宅,東証2部,505.00,505.00,487.00,488.00,2400,1196600
