コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,269.00,269.00,263.00,265.00,399000,105970000
1305-T,ETFTPX,東証,1242.00,1242.00,1231.00,1233.00,105820,131002300
1306-T,TOPIX投,東証,1230.00,1230.00,1219.00,1221.00,1861510,2279850950
1308-T,上場TPX,東証,1216.00,1216.00,1206.00,1207.00,802500,972208400
1309-T,上証50連,東証,18920.00,19010.00,18900.00,19000.00,1210,22925170
1310-T,ETF･コア30,東証,633.00,633.00,630.00,630.00,630,398460
1311-T,TOPIX30,東証,651.00,654.00,646.00,646.00,4270,2778400
1312-T,RN小型コア,東証,13130.00,13140.00,13130.00,13130.00,72,945610
1313-T,KODEX200,東証,2438.00,2475.00,2438.00,2466.00,380,930930
1314-T,上場新興,東証,1070.00,1081.00,1070.00,1078.00,2500,2696100
1316-T,上場大型,東証,795.00,796.00,794.00,794.00,520,413190
1317-T,上場中型,東証,1277.00,1277.00,1277.00,1277.00,50,63850
1318-T,上場小型,東証,1365.00,1368.00,1365.00,1368.00,30,40980
1319-T,300投信,東証,215.00,215.00,215.00,215.00,6000,1290000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14780.00,14810.00,14700.00,14720.00,74644,1101274190
1321-T,225投信,東証,14780.00,14800.00,14700.00,14710.00,401641,5924045400
1322-T,上場パンタ,東証,3110.00,3110.00,3025.00,3055.00,910,2799850
1323-T,南ア40,東証,358.00,358.00,358.00,358.00,200,71600
1324-T,RTS連動,東証,133.00,133.00,132.00,132.00,6900,913300
1325-T,ボベスパ,東証,200.00,200.00,198.00,198.00,116100,23148200
1326-T,SPDRゴール,東証,12120.00,12140.00,12050.00,12060.00,30731,371788910
1327-T,EASY商品,東証,4390.00,4460.00,4390.00,4460.00,102,452945
1328-T,金連動,東証,3655.00,3655.00,3630.00,3635.00,12520,45614200
1329-T,iS225,東証,14820.00,14820.00,14720.00,14730.00,3030,44812100
1330-T,上場225,東証,14840.00,14860.00,14760.00,14790.00,408450,6052040500
1332-T,日水,東証1部,205.00,208.00,204.00,205.00,1210400,248518700
1334-T,マルハニチロHD,東証1部,186.00,187.00,185.00,187.00,846000,157385000
1343-T,REIT-ETF,東証,1555.00,1564.00,1544.00,1547.00,161070,250106330
1344-T,MXSコア30,東証,634.00,634.00,625.00,629.00,1490,939520
1345-T,上場Jリート,東証,1474.00,1483.00,1472.00,1474.00,56700,83767200
1346-T,MXS225,東証,14870.00,14880.00,14770.00,14780.00,24052,356756140
1347-T,上場グリチ,東証,4030.00,4100.00,4010.00,4100.00,860,3484750
1348-T,MXSトピクス,東証,1232.00,1233.00,1222.00,1224.00,103850,127471320
1349-T,アジア債券,東証,12080.00,12130.00,12080.00,12100.00,773,9338880
1352-T,ホウスイ,東証1部,136.00,137.00,133.00,134.00,128000,17167000
1376-T,カネコ種,JQスタンダード,897.00,900.00,888.00,900.00,10900,9755400
1377-T,サカタのタネ,東証1部,1343.00,1343.00,1329.00,1335.00,43500,58074200
