コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,173.00,174.00,172.00,173.00,68000,11780000
1305-T,ETFTPX,東証,725.00,733.00,725.00,727.00,72290,52654810
1306-T,TOPIX投,東証,724.00,732.00,722.00,727.00,1947820,1415314880
1308-T,上場TPX,東証,715.00,723.00,715.00,717.00,232000,166554800
1309-O,上証50連,大証,15180.00,15300.00,15110.00,15220.00,1785,27148420
1310-T,ETF･コア30,東証,372.00,375.00,372.00,375.00,440,164940
1311-T,TOPIX30,東証,377.00,381.00,375.00,378.00,25240,9533430
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1796.00,1796.00,1716.00,1755.00,580,1020150
1314-T,上場新興,東証,508.00,508.00,508.00,508.00,900,457200
1316-T,上場大型,東証,476.00,479.00,476.00,476.00,40,19070
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,130.00,130.00,130.00,130.00,1000,130000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8690.00,8760.00,8660.00,8700.00,27766,241330810
1321-O,225投信,大証,8690.00,8770.00,8670.00,8690.00,386426,3363940760
1322-T,上場パンタ,東証,2376.00,2391.00,2362.00,2362.00,1100,2611750
1323-O,南ア40,大証,280.00,280.00,280.00,280.00,100,28000
1324-O,RTS連動,大証,112.00,113.00,112.00,113.00,6600,742200
1325-T,ボベスパ,東証,200.00,201.00,199.00,199.00,25100,5015200
1326-T,SPDRゴール,東証,13320.00,13360.00,13310.00,13340.00,8599,114658780
1327-T,EASY商品,東証,3660.00,3705.00,3660.00,3705.00,156,571980
1328-O,金連動,大証,3990.00,4000.00,3975.00,3990.00,4820,19221750
1329-T,iS225,東証,8620.00,8700.00,8610.00,8650.00,1970,17034800
1330-T,上場225,東証,8700.00,8800.00,8690.00,8720.00,324800,2835068500
1332-T,日水,東証1部,151.00,153.00,150.00,152.00,1464200,222726100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,121.00,122.00,121.00,121.00,530000,64243000
1343-T,REIT-ETF,東証,1073.00,1076.00,1069.00,1076.00,50450,54085040
1344-T,MXSコア30,東証,370.00,372.00,368.00,370.00,8100,2988750
1345-T,上場Jリート,東証,1025.00,1025.00,1020.00,1024.00,35300,36067300
1346-O,MXS225,大証,8710.00,8800.00,8700.00,8740.00,41893,366642730
1347-T,上場グリチ,東証,2379.00,2379.00,2379.00,2379.00,10,23790
1348-T,MXSトピクス,東証,726.00,733.00,724.00,727.00,222150,161880810
1349-T,アジア債券,東証,10080.00,10110.00,10060.00,10080.00,108,1090580
1352-T,ホウスイ,東証1部,96.00,98.00,96.00,98.00,4000,389000
1376-J,カネコ種,JQスタンダード,670.00,672.00,669.00,669.00,8300,5561300
1377-T,サカタのタネ,東証1部,1018.00,1020.00,1013.00,1013.00,20900,21221800
1378-T,雪国マイタケ,東証2部,270.00,271.00,266.00,271.00,10200,2743600
1379-T,ホクト,東証1部,1585.00,1586.00,1525.00,1555.00,203900,317116200
1380-J,秋川牧園,JQスタンダード,386.00,386.00,386.00,386.00,1000,386000
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,93600.00,93600.00,93600.00,93600.00,1,93600
1383-J,ベルグアース,JQスタンダード,1070.00,1073.00,1053.00,1053.00,1200,1278000
1400-J,ルーデン,JQグロース,7910.00,8220.00,7910.00,8150.00,37,296020
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,760.00,784.00,752.00,779.00,13600,10456800
1407-J,ウエストHD,JQスタンダード,1137.00,1197.00,1126.00,1187.00,313700,366666300
1408-J,サムシングHD,JQグロース,139100.00,142900.00,139000.00,142900.00,46,6490700
1412-T,チャイナボーチ,東証1部外国,5300.00,5370.00,5250.00,5340.00,1533,8138050
1414-T,ショーボンド,東証1部,2617.00,2628.00,2582.00,2606.00,108900,283818300
1417-T,ミライトHD,東証1部,641.00,645.00,637.00,638.00,145800,93357400
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,147.00,161.00,147.00,154.00,646900,100432800
1491-T,中外鉱,東証2部,14.00,15.00,14.00,15.00,125300,1842200
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,67.00,68.00,66.00,66.00,112800,7544000
1515-T,日鉄鉱,東証1部,304.00,307.00,304.00,304.00,23000,7010000
1518-T,三井松,東証1部,106.00,108.00,106.00,106.00,569000,60891000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4370.00,4385.00,4360.00,4370.00,70502,308108060
1541-T,純プラ信,東証,4080.00,4095.00,4035.00,4080.00,7569,30863770
1542-T,純銀信託,東証,8310.00,8380.00,8310.00,8380.00,5945,49610380
1543-T,純パラ信,東証,16000.00,16090.00,15910.00,15920.00,78,1242250
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2147.00,2150.00,2145.00,2145.00,740,1590160
1546-O,NYダウ30,大証,9970.00,10040.00,9970.00,10020.00,756,7547480
1547-T,上場米国,東証,1202.00,1211.00,1200.00,1210.00,1410,1698030
1548-T,上場チャイナ,東証,740.00,750.00,740.00,746.00,1910,1424030
1549-T,上場インド,東証,799.00,799.00,793.00,794.00,7030,5576750
1550-T,MXS外株,東証,1019.00,1022.00,1012.00,1020.00,6340,6456340
1551-O,JASDAQ20,大証,1145.00,1175.00,1143.00,1147.00,200,230530
1552-O,VIX短期,大証,2825.00,2825.00,2764.00,2789.00,56749,158469255
1554-T,上場MS世,東証,947.00,962.00,936.00,946.00,1570,1483620
1555-T,上場Aリート,東証,1031.00,1047.00,1031.00,1047.00,2800,2907420
1556-T,上場日中,東証,732.00,732.00,717.00,717.00,18550,13501090
1557-T,SPDR500,東証,11110.00,11320.00,11110.00,11170.00,479,5353090
1559-T,タイSET50,東証,2080.00,2085.00,2044.00,2070.00,643,1316917
1560-T,ブルサKLCI,東証,4165.00,4165.00,4160.00,4160.00,3,12485
