コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,260.00,260.00,257.00,258.00,98000,25311000
1305-T,ETFTPX,東証,1290.00,1301.00,1290.00,1301.00,153360,199098400
1306-T,TOPIX投,東証,1279.00,1288.00,1277.00,1288.00,2731870,3506415610
1308-T,上場TPX,東証,1265.00,1274.00,1265.00,1272.00,577700,734297900
1309-T,上証50連,東証,18000.00,18080.00,17930.00,18020.00,2346,42238400
1310-T,ETF･コア30,東証,640.00,643.00,639.00,643.00,3830,2455870
1311-T,TOPIX30,東証,660.00,662.00,658.00,662.00,6510,4307840
1312-T,RN小型コア,東証,14130.00,14130.00,13970.00,13980.00,188,2627740
1313-T,KODEX200,東証,2573.00,2573.00,2566.00,2566.00,410,1054580
1314-T,上場新興,東証,1160.00,1180.00,1160.00,1180.00,17200,20163000
1316-T,上場大型,東証,815.00,817.00,815.00,817.00,40,32620
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,1450.00,1459.00,1450.00,1459.00,1010,1464590
1319-T,300投信,東証,227.00,227.00,226.00,226.00,12000,2715000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15420.00,15560.00,15410.00,15540.00,53918,836762480
1321-T,225投信,東証,15410.00,15560.00,15410.00,15540.00,337733,5232306500
1322-T,上場パンタ,東証,2796.00,2796.00,2783.00,2793.00,340,948150
1323-T,南ア40,東証,378.00,378.00,378.00,378.00,300,113400
1324-T,RTS連動,東証,120.00,120.00,119.00,120.00,21000,2513400
1325-T,ボベスパ,東証,201.00,202.00,200.00,202.00,34600,6957300
1326-T,SPDRゴール,東証,12490.00,12510.00,12460.00,12480.00,4711,58820580
1327-T,EASY商品,東証,4850.00,4850.00,4820.00,4820.00,46,222800
1328-T,金連動,東証,3545.00,3545.00,3525.00,3530.00,1710,6050250
1329-T,iS225,東証,15440.00,15570.00,15430.00,15570.00,8649,134235340
1330-T,上場225,東証,15490.00,15610.00,15480.00,15600.00,115630,1798967800
1332-T,日水,東証1部,321.00,329.00,320.00,328.00,3024100,988743000
1333-T,マルハニチロ,東証1部,1629.00,1637.00,1618.00,1627.00,81500,132785300
1343-T,REIT-ETF,東証,1664.00,1674.00,1663.00,1674.00,99010,165176390
1344-T,MXSコア30,東証,637.00,639.00,636.00,639.00,6140,3914810
