コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,190.00,191.00,189.00,190.00,81000,15427000
1305-T,ETFTPX,東証,894.00,896.00,893.00,895.00,44400,39715400
1306-T,TOPIX投,東証,901.00,901.00,898.00,899.00,720240,648252550
1308-T,上場TPX,東証,882.00,882.00,878.00,879.00,47100,41380800
1309-O,上証50連,大証,27530.00,27550.00,27500.00,27520.00,4054,111574380
1310-T,ETF･コア30,東証,505.00,505.00,505.00,505.00,300,151500
1311-T,TOPIX30,東証,510.00,514.00,510.00,510.00,1130,578260
1312-O,RN小型コア,大証,8640.00,8640.00,8640.00,8640.00,37,319680
1313-T,KODEX200,東証,1677.00,1701.00,1677.00,1700.00,550,934800
1314-T,上場新興,東証,570.00,570.00,570.00,570.00,500,285000
1316-T,上場大型,東証,637.00,637.00,637.00,637.00,10,6370
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,150.00,150.00,149.00,150.00,365000,54747000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10080.00,10110.00,10070.00,10090.00,37070,374035700
1321-O,225投信,大証,10150.00,10160.00,10110.00,10130.00,87360,885367850
1322-T,上場パンタ,東証,3855.00,3860.00,3845.00,3855.00,4960,19102250
1323-O,南ア40,大証,287.00,287.00,284.00,285.00,9900,2824100
1324-O,RTS連動,大証,135.00,136.00,134.00,135.00,59700,8086600
1325-T,ボベスパ,東証,301.00,305.00,300.00,303.00,329600,99587300
1326-T,SPDRゴール,東証,9690.00,9770.00,9680.00,9750.00,20541,199921870
1327-T,EASY商品,東証,3685.00,3705.00,3680.00,3705.00,732,2705685
1328-O,金連動,大証,3020.00,3040.00,3020.00,3035.00,53920,163305350
1329-T,iS225,東証,10140.00,10180.00,10140.00,10140.00,600,6096600
1330-T,上場225,東証,10190.00,10200.00,10160.00,10170.00,68250,695366100
1332-T,日水,東証1部,255.00,256.00,254.00,254.00,451100,114902800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,122.00,123.00,121.00,123.00,1149000,140113000
1343-T,REIT-ETF,東証,918.00,919.00,913.00,914.00,14010,12827690
1344-T,MXSコア30,東証,522.00,522.00,506.00,507.00,50,25500
1345-T,上場Jリート,東証,900.00,903.00,898.00,899.00,11400,10253200
1346-O,MXS225,大証,10080.00,10080.00,10060.00,10080.00,897,9041510
1347-T,上場グリチ,東証,3270.00,3280.00,3270.00,3280.00,40,131100
1348-T,MXSトピクス,東証,898.00,898.00,883.00,883.00,1380,1231840
1349-T,アジア債券,東証,10430.00,10430.00,10370.00,10370.00,8,83110
1352-T,ホウスイ,東証1部,105.00,105.00,102.00,102.00,16000,1655000
1376-J,カネコ種,JQ,717.00,717.00,712.00,712.00,8300,5942000
1377-T,サカタのタネ,東証1部,1180.00,1182.00,1177.00,1179.00,95100,112087000
1378-T,雪国マイタケ,東証2部,436.00,440.00,432.00,438.00,10000,4369800
1379-T,ホクト,東証1部,1921.00,1923.00,1906.00,1910.00,98500,188119900
1380-J,秋川牧園,JQ,426.00,426.00,426.00,426.00,2000,852000
1381-J,アクシーズ,JQ,750.00,750.00,750.00,750.00,700,525000
1382-J,ホーブ,JQ,153000.00,153000.00,153000.00,153000.00,1,153000
1400-H,ルーデン,HCグロース,4800.00,4800.00,4560.00,4560.00,30,142200
1401-F,エムビーエス,福証Q-Board,48800.00,50000.00,48800.00,50000.00,5,248500
1405-T,サーラ住宅,東証2部,336.00,336.00,336.00,336.00,1900,638400
1407-J,ウエストHD,JQ,1250.00,1271.00,1226.00,1230.00,40200,50028000
1408-H,サムシングHD,HCグロース,,,,,0,0
1412-T,チャイナボーチ,東証1部外国,21430.00,21780.00,20700.00,21000.00,469,9912590
1414-T,ショーボンド,東証1部,1650.00,1650.00,1633.00,1639.00,76700,125972800
1491-T,中外鉱,東証2部,39.00,39.00,38.00,38.00,60900,2334200
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,89.00,91.00,89.00,90.00,221900,19969900
1515-T,日鉄鉱,東証1部,394.00,394.00,386.00,388.00,54000,21035000
1518-T,三井松,東証1部,156.00,158.00,154.00,157.00,4547000,712415000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,673000.00,679000.00,672000.00,676000.00,2306,1560850000
1606-T,海洋掘削,東証1部,4975.00,5060.00,4905.00,4920.00,174400,868186500
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,130.00,130.00,130.00,130.00,13000,1690000
1613-T,電機,東証,,,,,0,0
