コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,179.00,180.00,179.00,179.00,62000,11147000
1305-T,ETFTPX,東証,877.00,877.00,866.00,874.00,487000,425690600
1306-T,TOPIX投,東証,878.00,880.00,871.00,878.00,1212230,1062292320
1308-T,上場TPX,東証,856.00,859.00,851.00,857.00,114600,97973400
1309-O,上証50連,大証,24450.00,24480.00,24010.00,24040.00,7760,188333370
1310-T,ETF･コア30,東証,477.00,477.00,477.00,477.00,300,143100
1311-T,TOPIX30,東証,482.00,482.00,477.00,482.00,12060,5798190
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1670.00,1670.00,1614.00,1640.00,160,260830
1314-T,上場新興,東証,569.00,569.00,569.00,569.00,800,455200
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,151.00,151.00,150.00,150.00,3000,452000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9600.00,9650.00,9550.00,9630.00,57280,549953800
1321-O,225投信,大証,9680.00,9720.00,9610.00,9700.00,419872,4064645940
1322-T,上場パンタ,東証,3545.00,3585.00,3535.00,3555.00,10730,38215200
1323-O,南ア40,大証,277.00,279.00,277.00,277.00,9200,2549200
1324-O,RTS連動,大証,132.00,135.00,131.00,134.00,56600,7567000
1325-T,ボベスパ,東証,281.00,284.00,281.00,284.00,107500,30327400
1326-T,SPDRゴール,東証,11000.00,11010.00,10950.00,10970.00,52164,572396500
1327-T,EASY商品,東証,3590.00,3610.00,3590.00,3590.00,13,46700
1328-O,金連動,大証,3290.00,3295.00,3265.00,3265.00,57030,186960700
1329-T,iS225,東証,9650.00,9700.00,9610.00,9700.00,1760,16975400
1330-T,上場225,東証,9710.00,9750.00,9640.00,9750.00,255660,2480583700
1332-T,日水,東証1部,270.00,274.00,269.00,273.00,995200,270997200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,138.00,142.00,138.00,140.00,1141000,160269000
1343-T,REIT-ETF,東証,910.00,921.00,905.00,918.00,22640,20650440
1344-T,MXSコア30,東証,473.00,475.00,472.00,475.00,770,365270
1345-T,上場Jリート,東証,908.00,911.00,899.00,909.00,39900,36073000
1346-O,MXS225,大証,9580.00,9630.00,9550.00,9630.00,2032,19470420
1347-T,上場グリチ,東証,3050.00,3050.00,3040.00,3040.00,30,91400
1348-T,MXSトピクス,東証,858.00,863.00,854.00,863.00,23840,20420920
1349-T,アジア債券,東証,10600.00,10600.00,10540.00,10540.00,32,338710
