コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,227.00,254.00,226.00,241.00,16631000,4076751000
1305-T,ETFTPX,東証,1121.00,1129.00,1113.00,1119.00,407760,456334110
1306-T,TOPIX投,東証,1118.00,1127.00,1109.00,1117.00,3604720,4027155250
1308-T,上場TPX,東証,1105.00,1114.00,1098.00,1103.00,173500,191758300
1309-O,上証50連,大証,18510.00,18520.00,18320.00,18360.00,481,8874900
1310-T,ETF･コア30,東証,588.00,588.00,583.00,585.00,1780,1044560
1311-T,TOPIX30,東証,594.00,599.00,590.00,594.00,13190,7835010
1312-O,RN小型コア,大証,11780.00,11780.00,11680.00,11690.00,77,900600
1313-T,KODEX200,東証,2005.00,2010.00,2005.00,2010.00,120,240700
1314-T,上場新興,東証,1036.00,1059.00,1035.00,1047.00,7300,7657400
1316-T,上場大型,東証,723.00,733.00,723.00,732.00,40360,29457040
1317-T,上場中型,東証,1200.00,1200.00,1184.00,1184.00,200,238820
1318-T,上場小型,東証,1230.00,1250.00,1230.00,1250.00,460,569110
1319-T,300投信,東証,206.00,206.00,201.00,201.00,8000,1623000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,13340.00,13480.00,13240.00,13320.00,61362,820054410
1321-O,225投信,大証,13350.00,13490.00,13250.00,13350.00,666508,8918244860
1322-T,上場パンタ,東証,2900.00,2902.00,2851.00,2897.00,4440,12820070
1323-O,南ア40,大証,327.00,327.00,324.00,324.00,2000,649600
1324-O,RTS連動,大証,119.00,120.00,115.00,120.00,38100,4453000
1325-T,ボベスパ,東証,185.00,186.00,183.00,185.00,202400,37426900
1326-T,SPDRゴール,東証,12670.00,12710.00,12640.00,12670.00,5536,70207700
1327-T,EASY商品,東証,4190.00,4240.00,4190.00,4190.00,66,276840
1328-O,金連動,大証,3750.00,3770.00,3720.00,3720.00,9580,35865500
1329-T,iS225,東証,13290.00,13420.00,13200.00,13310.00,3320,44136400
1330-T,上場225,東証,13400.00,13540.00,13300.00,13390.00,180200,2419529200
1332-T,日水,東証1部,187.00,190.00,182.00,185.00,2373100,439276200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,186.00,188.00,184.00,186.00,2754000,512349000
1343-T,REIT-ETF,東証,1370.00,1384.00,1360.00,1379.00,139930,192011020
1344-T,MXSコア30,東証,580.00,583.00,575.00,579.00,9150,5310430
1345-T,上場Jリート,東証,1309.00,1321.00,1301.00,1320.00,62400,81819100
1346-O,MXS225,大証,13330.00,13470.00,13230.00,13330.00,25783,344222600
1347-T,上場グリチ,東証,3965.00,3965.00,3915.00,3915.00,240,941750
1348-T,MXSトピクス,東証,1113.00,1118.00,1102.00,1110.00,64700,71937280
1349-T,アジア債券,東証,12350.00,12350.00,12050.00,12140.00,555,6741390
1352-T,ホウスイ,東証1部,119.00,122.00,116.00,118.00,149000,17701000
1376-J,カネコ種,JQスタンダード,815.00,815.00,800.00,801.00,9400,7582500
1377-T,サカタのタネ,東証1部,1300.00,1323.00,1288.00,1295.00,121600,158480800
1378-T,雪国マイタケ,東証2部,248.00,249.00,241.00,242.00,19500,4760900
1379-T,ホクト,東証1部,1751.00,1751.00,1714.00,1716.00,63000,108614500
1380-J,秋川牧園,JQスタンダード,399.00,399.00,399.00,399.00,1000,399000
1381-J,アクシーズ,JQスタンダード,860.00,860.00,850.00,850.00,1000,855000
1382-J,ホーブ,JQスタンダード,92000.00,95000.00,92000.00,93000.00,14,1315700
1383-J,ベルグアース,JQスタンダード,1560.00,1560.00,1500.00,1530.00,3700,5672100
1400-J,ルーデン,JQグロース,14100.00,14180.00,13660.00,13680.00,155,2160390
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,775.00,789.00,775.00,788.00,1400,1096600
1407-J,ウエストHD,JQスタンダード,3075.00,3115.00,3020.00,3020.00,95300,291928500
1408-J,サムシングHD,JQグロース,77000.00,80900.00,77000.00,80400.00,101,7956500
1414-T,ショーボンド,東証1部,3850.00,3910.00,3825.00,3855.00,154000,596562000
1417-T,ミライトHD,東証1部,913.00,926.00,905.00,916.00,280000,256821600
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,184.00,186.00,180.00,183.00,34500,6259000
1419-T,タマホーム,東証1部,1095.00,1095.00,1066.00,1071.00,110400,118970400
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証2部,759.00,777.00,751.00,764.00,38300,29122200
1491-T,中外鉱,東証2部,31.00,31.00,30.00,30.00,374200,11439800
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,134.00,136.00,130.00,135.00,2572200,342409900
1515-T,日鉄鉱,東証1部,370.00,371.00,364.00,369.00,134000,49200000
1518-T,三井松,東証1部,140.00,142.00,139.00,140.00,1560000,218892000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4175.00,4185.00,4160.00,4170.00,28300,118091700
1541-T,純プラ信,東証,4280.00,4295.00,4245.00,4265.00,4506,19234510
1542-T,純銀信託,東証,6700.00,6720.00,6650.00,6680.00,3468,23189000
1543-T,純パラ信,東証,21320.00,21320.00,21080.00,21130.00,131,2773870
1544-T,上場MSジ,東証,693.00,693.00,693.00,693.00,30,20790
1545-O,NASDAQ投,大証,2855.00,2871.00,2854.00,2871.00,670,1916830
1546-O,NYダウ30,大証,14080.00,14110.00,13970.00,14080.00,776,10905860
1547-T,上場米国,東証,1668.00,1679.00,1663.00,1678.00,3100,5185800
1548-T,上場チャイナ,東証,907.00,907.00,878.00,887.00,1930,1725190
1549-T,上場インド,東証,950.00,950.00,942.00,942.00,12680,11971750
1550-T,MXS外株,東証,1370.00,1376.00,1364.00,1372.00,12950,17747050
1551-O,JASDAQ20,大証,7890.00,8010.00,7820.00,7820.00,17300,137068300
1552-O,VIX短期,大証,1927.00,1943.00,1923.00,1927.00,99887,193220495
1554-T,上場MS世,東証,1264.00,1266.00,1251.00,1264.00,1830,2306850
1555-T,上場Aリート,東証,1250.00,1255.00,1240.00,1255.00,4060,5072400
1556-T,上場日中,東証,1181.00,1190.00,1160.00,1186.00,100,117860
