コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,179.00,178.00,178.00,64000,11400000
1305-T,ETFTPX,東証,757.00,771.00,757.00,767.00,89580,68574740
1306-T,TOPIX投,東証,756.00,768.00,756.00,767.00,1178590,899130550
1308-T,上場TPX,東証,750.00,759.00,749.00,756.00,326400,247045900
1309-O,上証50連,大証,15910.00,15990.00,15860.00,15990.00,1865,29711020
1310-T,ETF･コア30,東証,390.00,390.00,386.00,386.00,90,34800
1311-T,TOPIX30,東証,394.00,401.00,394.00,401.00,7060,2791750
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1806.00,1826.00,1801.00,1826.00,80,145200
1314-T,上場新興,東証,513.00,513.00,513.00,513.00,2000,1026000
1316-T,上場大型,東証,500.00,500.00,500.00,500.00,120,60000
1317-T,上場中型,東証,823.00,823.00,810.00,810.00,20,16330
1318-T,上場小型,東証,854.00,886.00,854.00,886.00,610,530560
1319-T,300投信,東証,133.00,137.00,133.00,137.00,7000,950000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9030.00,9180.00,9010.00,9180.00,38617,351893700
1321-O,225投信,大証,9030.00,9190.00,9020.00,9170.00,149656,1363784460
1322-T,上場パンタ,東証,2477.00,2480.00,2440.00,2453.00,2230,5473660
1323-O,南ア40,大証,290.00,290.00,286.00,287.00,5700,1631600
1324-O,RTS連動,大証,113.00,113.00,112.00,112.00,6200,698600
1325-T,ボベスパ,東証,202.00,203.00,201.00,203.00,38400,7754100
1326-T,SPDRゴール,東証,13190.00,13330.00,13180.00,13330.00,8290,109699610
1327-T,EASY商品,東証,3730.00,3730.00,3730.00,3730.00,81,302130
1328-O,金連動,大証,3960.00,4000.00,3955.00,4000.00,10030,39837500
1329-T,iS225,東証,8950.00,9120.00,8950.00,9120.00,2470,22380100
1330-T,上場225,東証,9060.00,9220.00,9050.00,9190.00,142700,1300493900
1332-T,日水,東証1部,173.00,181.00,172.00,181.00,3539000,628291400
1332-O,日水,大証1部,,,,,0,0
