コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,190.00,191.00,190.00,191.00,166000,31560000
1305-T,ETFTPX,東証,1018.00,1018.00,1007.00,1007.00,193800,195361500
1306-T,TOPIX投,東証,1022.00,1022.00,1010.00,1011.00,2732570,2771893620
1308-T,上場TPX,東証,996.00,999.00,988.00,990.00,201700,199826200
1309-O,上証50連,大証,29940.00,29940.00,29450.00,29680.00,5043,149510950
1310-T,ETF･コア30,東証,566.00,566.00,566.00,566.00,800,452800
1311-T,TOPIX30,東証,575.00,575.00,568.00,569.00,9500,5454280
1312-O,RN小型コア,大証,9990.00,9990.00,9780.00,9780.00,54,533930
1313-T,KODEX200,東証,1925.00,1925.00,1911.00,1911.00,240,461720
1314-T,上場新興,東証,644.00,644.00,635.00,635.00,3200,2038600
1316-T,上場大型,東証,730.00,730.00,721.00,722.00,540,392820
1317-T,上場中型,東証,1038.00,1038.00,1020.00,1020.00,510,525440
1318-T,上場小型,東証,1033.00,1033.00,1005.00,1005.00,1510,1527440
1319-T,300投信,東証,173.00,173.00,173.00,173.00,2000,346000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,11370.00,11370.00,11210.00,11220.00,83370,939705700
1321-O,225投信,大証,11410.00,11410.00,11250.00,11270.00,746883,8440273930
1322-T,上場パンタ,東証,4145.00,4155.00,4085.00,4085.00,10880,44694950
1323-O,南ア40,大証,335.00,335.00,333.00,334.00,15600,5217300
1324-O,RTS連動,大証,164.00,164.00,161.00,162.00,69600,11322600
1325-T,ボベスパ,東証,334.00,335.00,331.00,332.00,519400,172752600
1326-T,SPDRゴール,東証,10580.00,10580.00,10470.00,10500.00,28034,294505010
1327-T,EASY商品,東証,4170.00,4170.00,4115.00,4115.00,560,2320865
1328-O,金連動,大証,3140.00,3150.00,3120.00,3120.00,39470,123617500
1329-T,iS225,東証,11380.00,11380.00,11220.00,11220.00,2340,26395400
1330-T,上場225,東証,11480.00,11480.00,11320.00,11330.00,216290,2459960200
1332-T,日水,東証1部,276.00,276.00,274.00,275.00,704800,194152900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,136.00,137.00,133.00,134.00,2157000,289435000
1343-T,REIT-ETF,東証,1030.00,1030.00,1016.00,1021.00,46900,48042830
1344-T,MXSコア30,東証,572.00,572.00,572.00,572.00,100,57200
1345-T,上場Jリート,東証,1003.00,1003.00,996.00,997.00,29800,29784200
1346-O,MXS225,大証,11350.00,11350.00,11190.00,11210.00,18090,202791100
1347-T,上場グリチ,東証,3720.00,3720.00,3650.00,3660.00,380,1391550
1348-T,MXSトピクス,東証,1005.00,1005.00,994.00,997.00,1770,1764320
1349-T,アジア債券,東証,11200.00,11200.00,11190.00,11190.00,51,571190
1352-T,ホウスイ,東証1部,131.00,132.00,128.00,128.00,84000,10918000
1376-J,カネコ種,JQ,832.00,832.00,819.00,821.00,10200,8399200
1377-T,サカタのタネ,東証1部,1267.00,1267.00,1260.00,1260.00,66200,83542700
1378-T,雪国マイタケ,東証2部,530.00,530.00,517.00,525.00,112400,58656800
1379-T,ホクト,東証1部,1933.00,1934.00,1920.00,1923.00,89700,172858500
1380-J,秋川牧園,JQ,427.00,427.00,427.00,427.00,1000,427000
1381-J,アクシーズ,JQ,790.00,790.00,790.00,790.00,200,158000
1382-J,ホーブ,JQ,184000.00,184000.00,180000.00,180000.00,6,1087000
1400-H,ルーデン,HCグロース,6660.00,6990.00,6500.00,6980.00,309,2097040
1401-F,エムビーエス,福証Q-Board,72900.00,72900.00,72900.00,72900.00,3,218700
1405-T,サーラ住宅,東証2部,389.00,390.00,385.00,390.00,2700,1045800
1407-J,ウエストHD,JQ,1054.00,1091.00,1053.00,1089.00,201000,215562200
1408-H,サムシングHD,HCグロース,55000.00,55000.00,51100.00,55000.00,12,649400
1412-T,チャイナボーチ,東証1部外国,21300.00,21960.00,21250.00,21390.00,481,10381790
1414-T,ショーボンド,東証1部,1788.00,1788.00,1753.00,1765.00,116000,204600400
1491-T,中外鉱,東証2部,40.00,40.00,39.00,39.00,538000,21341600
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,109.00,110.00,105.00,107.00,970100,104196800
1515-T,日鉄鉱,東証1部,442.00,442.00,424.00,432.00,234000,100854000
