コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,262.00,266.00,262.00,263.00,184000,48476000
1305-T,ETFTPX,東証,1461.00,1465.00,1448.00,1455.00,175920,256495860
1306-T,TOPIX投,東証,1441.00,1446.00,1429.00,1436.00,1659030,2382530880
1308-T,上場TPX,東証,1429.00,1430.00,1415.00,1421.00,195200,277020900
1309-T,上証50連,東証,25600.00,25600.00,25320.00,25600.00,348,8892380
1310-T,ETF･コア30,東証,658.00,658.00,655.00,655.00,700,459510
1311-T,TOPIX30,東証,681.00,684.00,675.00,680.00,9030,6147940
1312-T,RN小型コア,東証,16720.00,16720.00,16720.00,16720.00,40,668800
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,1150.00,1150.00,1150.00,1150.00,300,345000
1319-T,300投信,東証,234.00,235.00,233.00,233.00,8000,1871000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,17980.00,18020.00,17820.00,17900.00,44024,787043350
1321-T,225投信,東証,17970.00,18000.00,17800.00,17900.00,533740,9549279480
1322-T,上場パンタ,東証,4125.00,4125.00,4100.00,4115.00,520,2140250
1323-T,南ア40,東証,,,,,0,0
1324-T,RTS連動,東証,99.00,99.00,98.00,99.00,209400,20716600
1325-T,ボベスパ,東証,136.00,138.00,136.00,137.00,223600,30501500
1326-T,SPDRゴール,東証,13200.00,13240.00,13200.00,13210.00,3709,49002810
1327-T,EASY商品,東証,3285.00,3285.00,3165.00,3240.00,39,125535
1328-T,金連動,東証,3670.00,3670.00,3650.00,3660.00,670,2455150
1329-T,iS225,東証,17980.00,17980.00,17800.00,17860.00,15593,279835880
1330-T,上場225,東証,18040.00,18070.00,17870.00,17950.00,92590,1661451700
1332-T,日水,東証1部,606.00,627.00,604.00,625.00,5058900,3136490200
1333-T,マルハニチロ,東証1部,2482.00,2517.00,2452.00,2464.00,276200,685141900
1343-T,REIT-ETF,東証,2064.00,2078.00,2043.00,2055.00,187840,387252770
1344-T,MXSコア30,東証,650.00,650.00,639.00,642.00,670,431020
1345-T,上場Jリート,東証,1960.00,1961.00,1934.00,1947.00,45900,89468300
1346-T,MXS225,東証,17920.00,17970.00,17770.00,17830.00,58632,1045007080
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1430.00,1435.00,1418.00,1424.00,27640,39406330
1349-T,アジア債券,東証,12980.00,13010.00,12930.00,12930.00,39,506310
1352-T,ホウスイ,東証1部,121.00,122.00,119.00,122.00,13000,1570000
1356-T,TPXベア2,東証,5090.00,5170.00,5050.00,5130.00,68880,353266100
1357-T,日経ダブ,東証,2782.00,2833.00,2768.00,2807.00,6243636,17522438261
1358-T,上場2倍,東証,11660.00,11660.00,11420.00,11530.00,3036,35028430
1360-T,日経ベア2,東証,6670.00,6790.00,6640.00,6740.00,453830,3056585900
1361-T,iS米HY債,東証,11290.00,11290.00,11220.00,11290.00,113,1270900
1362-T,iS新興債,東証,7320.00,7330.00,7300.00,7310.00,386,2828180
1363-T,iS米国債,東証,22700.00,22750.00,22700.00,22710.00,66,1498730
1364-T,iSJPX400,東証,12770.00,12790.00,12680.00,12680.00,835,10656350
1365-T,225ダブル,東証,9380.00,9400.00,9190.00,9280.00,96695,895066830
1366-T,225Dベア,東証,7250.00,7400.00,7220.00,7320.00,62171,456267900
1367-T,TPXダブル,東証,9390.00,9430.00,9210.00,9300.00,7679,71796010
1368-T,TPXDベア,東証,7370.00,7530.00,7340.00,7450.00,33318,248951320
1369-T,DIAM225,東証,17520.00,17520.00,17380.00,17440.00,3758,65581520
1376-T,カネコ種,東証2部,1057.00,1070.00,1057.00,1062.00,6100,6491700
1377-T,サカタのタネ,東証1部,2747.00,2769.00,2737.00,2767.00,160900,443451300
1379-T,ホクト,東証1部,2105.00,2147.00,2105.00,2143.00,111000,236365800
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,2250.00,2277.00,2250.00,2257.00,4200,9492900
1382-T,ホーブ,JQスタンダード,,,,,0,0
1383-T,ベルグアース,JQスタンダード,910.00,910.00,910.00,910.00,100,91000
1384-T,ホクリヨウ,東証1部,1061.00,1091.00,1057.00,1088.00,38900,42032500
1385-T,UBSユーロ50,東証,3945.00,3960.00,3850.00,3960.00,55,214990
1386-T,UBS欧州,東証,7310.00,7310.00,7310.00,7310.00,10,73100
1387-T,欧通貨圏,東証,13430.00,13460.00,13420.00,13460.00,17,228670
1388-T,欧州小型,東証,,,,,0,0
1389-T,UBS英大,東証,9510.00,9530.00,9500.00,9530.00,19,181020
1390-T,UBSアジア,東証,4190.00,4190.00,4140.00,4180.00,22,91605
1391-T,UBSスイス,東証,1730.00,1755.00,1730.00,1749.00,12021,20986526
1392-T,UBS英国,東証,2642.00,2642.00,2620.00,2638.00,78,205289
1393-T,UBS米国,東証,,,,,0,0
1394-T,UBS先進,東証,,,,,0,0
1397-T,SMAM225,東証,,,,,0,0
1398-T,SMAMJリート,東証,1950.00,1950.00,1940.00,1940.00,30,58300
1399-T,上場ボラ,東証,1329.00,1329.00,1321.00,1327.00,290,384270
1400-T,ルーデン,JQグロース,175.00,180.00,170.00,178.00,55200,9698400
1401-T,エムビーエス,東証マザーズ,2501.00,2551.00,2500.00,2500.00,2000,5011200
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,719.00,728.00,714.00,714.00,3600,2587900
1407-T,ウエストHD,JQスタンダード,662.00,663.00,657.00,661.00,45700,30174500
1408-T,サムシングHD,JQグロース,450.00,450.00,434.00,439.00,7900,3463000
1414-T,ショーボンド,東証1部,4840.00,4890.00,4825.00,4855.00,118600,575201000
1417-T,ミライトHD,東証1部,991.00,993.00,972.00,986.00,173600,170679100
1418-T,インターライフ,JQスタンダード,187.00,188.00,186.00,186.00,13900,2594300
1419-T,タマホーム,東証1部,436.00,441.00,436.00,441.00,40600,17788900
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,517.00,517.00,511.00,513.00,7200,3698100
1429-T,日本アクア,東証マザーズ,400.00,410.00,393.00,404.00,94000,37672500
1430-T,ファーストコポ,東証マザーズ,966.00,972.00,940.00,970.00,21200,20262600
1431-F,エスケーホーム,福証Q-Board,877.00,880.00,877.00,880.00,900,789900
1432-T,動力,東証TPM,,,,,0,0
1433-T,ベステラ,東証マザーズ,3795.00,3885.00,3665.00,3725.00,38600,145871000
1434-T,JESCOHD,東証2部,433.00,435.00,432.00,434.00,1900,821900
1435-T,インベスターC,東証マザーズ,14700.00,15950.00,14360.00,15900.00,313200,4798856000
1436-T,フィット,東証マザーズ,1375.00,1460.00,1375.00,1459.00,76400,108570500
1456-T,225ベア,東証,10410.00,10480.00,10380.00,10470.00,726,7579540
1457-T,TPXベア,東証,10530.00,10530.00,10530.00,10530.00,1,10530
1458-T,楽天Dブル,東証,6900.00,6930.00,6770.00,6830.00,126708,866440980
1459-T,楽天Dベア,東証,10650.00,10830.00,10580.00,10740.00,59140,634812720
1460-T,MXSJクオ,東証,15140.00,15140.00,15140.00,15140.00,1,15140
1464-T,D400ダブ,東証,7570.00,7570.00,7420.00,7460.00,1135,8491870
1465-T,DW400ベア,東証,10260.00,10290.00,10250.00,10290.00,11,112800
1466-T,J400Dベア,東証,9780.00,9980.00,9750.00,9930.00,809,8014260
1467-T,J400ブル,東証,7560.00,7600.00,7440.00,7480.00,1130,8467600
1468-T,J400ベア,東証,,,,,0,0
1469-T,400ベア2,東証,9860.00,10040.00,9850.00,9990.00,1100,10967300
1470-T,J400レバ,東証,15220.00,15280.00,14950.00,15050.00,3757,56814460
1471-T,J400インバ,東証,,,,,0,0
1472-T,J400ダブ,東証,3870.00,3950.00,3860.00,3910.00,1688,6607980
1473-T,DIAMトピ,東証,1395.00,1395.00,1395.00,1395.00,10,13950
1474-T,DIAMJ4百,東証,,,,,0,0
1475-T,iSTOPIX,東証,1409.00,1411.00,1395.00,1402.00,42760,59949451
1476-T,iSJリート,東証,1996.00,2007.00,1955.00,1959.00,56448,111104286
