コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,261.00,264.00,260.00,262.00,727000,190275000
1305-T,ETFTPX,東証,1437.00,1449.00,1436.00,1445.00,380380,548612860
1306-T,TOPIX投,東証,1416.00,1431.00,1416.00,1427.00,3730040,5311962610
1308-T,上場TPX,東証,1403.00,1415.00,1402.00,1412.00,862100,1213760100
1309-T,上証50連,東証,27070.00,27070.00,26450.00,26680.00,426,11369410
1310-T,ETF･コア30,東証,650.00,653.00,647.00,653.00,170,110660
1311-T,TOPIX30,東証,670.00,679.00,670.00,674.00,1980,1337240
1312-T,RN小型コア,東証,16450.00,16670.00,16450.00,16520.00,107,1775920
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,1100.00,1114.00,1100.00,1114.00,2400,2657300
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,17550.00,17710.00,17530.00,17680.00,106068,1868851050
1321-T,225投信,東証,17530.00,17700.00,17500.00,17660.00,868089,15292148740
1322-T,上場パンタ,東証,4540.00,4540.00,4305.00,4540.00,1010,4486100
1323-T,南ア40,東証,313.00,313.00,313.00,313.00,100,31300
1324-T,RTS連動,東証,94.00,94.00,93.00,93.00,14900,1394100
1325-T,ボベスパ,東証,130.00,131.00,129.00,130.00,385500,50073800
1326-T,SPDRゴール,東証,13260.00,13260.00,13210.00,13220.00,556,7357220
1327-T,EASY商品,東証,3450.00,3510.00,3450.00,3510.00,23,80145
1328-T,金連動,東証,3650.00,3650.00,3610.00,3620.00,3760,13641700
1329-T,iS225,東証,17510.00,17680.00,17510.00,17630.00,19186,337645450
1330-T,上場225,東証,17590.00,17760.00,17570.00,17730.00,189320,3342449200
1332-T,日水,東証1部,565.00,582.00,563.00,572.00,2496900,1434287300
1333-T,マルハニチロ,東証1部,2209.00,2218.00,2161.00,2172.00,472400,1032749600
1343-T,REIT-ETF,東証,2020.00,2022.00,2012.00,2018.00,72910,147130730
1344-T,MXSコア30,東証,627.00,638.00,627.00,636.00,1120,711670
1345-T,上場Jリート,東証,1896.00,1907.00,1896.00,1899.00,23300,44285400
1346-T,MXS225,東証,17490.00,17660.00,17470.00,17640.00,41285,725292120
1347-T,上場グリチ,東証,3600.00,3600.00,3600.00,3600.00,530,1908000
1348-T,MXSトピクス,東証,1407.00,1419.00,1407.00,1417.00,87360,123499970
1349-T,アジア債券,東証,13350.00,13360.00,13350.00,13350.00,10,133550
1352-T,ホウスイ,東証1部,122.00,122.00,119.00,120.00,14000,1684000
1356-T,TPXベア2,東証,5370.00,5370.00,5260.00,5280.00,159460,848154500
1357-T,日経ダブ,東証,2991.00,3005.00,2934.00,2945.00,6425695,19064008345
1358-T,上場2倍,東証,11130.00,11350.00,11100.00,11300.00,7583,85162760
1360-T,日経ベア2,東証,7170.00,7200.00,7040.00,7060.00,592680,4214418400
1361-T,iS米HY債,東証,11240.00,11270.00,11150.00,11220.00,221,2480980
1362-T,iS新興債,東証,7250.00,7260.00,7200.00,7260.00,181,1308080
1363-T,iS米国債,東証,23160.00,23160.00,22800.00,23020.00,55,1260250
1364-T,iSJPX400,東証,12510.00,12630.00,12490.00,12590.00,35887,450339480
1365-T,225ダブル,東証,8990.00,9160.00,8960.00,9120.00,234162,2125492270
1366-T,225Dベア,東証,7820.00,7830.00,7660.00,7680.00,84487,654171050
1367-T,TPXダブル,東証,9120.00,9300.00,9120.00,9250.00,30372,280480560
1368-T,TPXDベア,東証,7790.00,7800.00,7650.00,7690.00,12696,97882930
1369-T,DIAM225,東証,17150.00,17250.00,17150.00,17210.00,104,1790750
1376-T,カネコ種,東証2部,1004.00,1020.00,1004.00,1015.00,5300,5360400
1377-T,サカタのタネ,東証1部,2890.00,2941.00,2869.00,2910.00,130500,380125200
1379-T,ホクト,東証1部,2224.00,2247.00,2202.00,2234.00,161000,358351800
1380-T,秋川牧園,JQスタンダード,533.00,533.00,531.00,531.00,2000,1064000
1381-T,アクシーズ,JQスタンダード,2455.00,2500.00,2450.00,2460.00,1900,4717900
1382-T,ホーブ,JQスタンダード,940.00,1000.00,940.00,1000.00,300,294000
1383-T,ベルグアース,JQスタンダード,918.00,924.00,915.00,915.00,1100,1009100
1384-T,ホクリヨウ,東証1部,929.00,944.00,924.00,924.00,65000,60610300
1385-T,UBSユーロ50,東証,3830.00,3830.00,3790.00,3790.00,1439,5468600
1386-T,UBS欧州,東証,7280.00,7280.00,7040.00,7040.00,14,100320
1387-T,欧通貨圏,東証,13140.00,13440.00,13140.00,13150.00,9,118570
1388-T,欧州小型,東証,9870.00,9870.00,9840.00,9840.00,6,59190
1389-T,UBS英大,東証,,,,,0,0
1390-T,UBSアジア,東証,4100.00,4135.00,4030.00,4030.00,19,77130
1391-T,UBSスイス,東証,1720.00,1746.00,1691.00,1695.00,224,384480
1392-T,UBS英国,東証,2600.00,2600.00,2565.00,2565.00,26,66937
1393-T,UBS米国,東証,,,,,0,0
1394-T,UBS先進,東証,,,,,0,0
1397-T,SMAM225,東証,,,,,0,0
1398-T,SMAMJリート,東証,1910.00,1910.00,1910.00,1910.00,750,1432500
1399-T,上場ボラ,東証,1326.00,1326.00,1326.00,1326.00,260,344760
1400-T,ルーデン,JQグロース,177.00,201.00,167.00,172.00,1056100,192610000
1401-T,エムビーエス,東証マザーズ,1715.00,1715.00,1700.00,1700.00,500,853200
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,681.00,700.00,681.00,699.00,2100,1454400
1407-T,ウエストHD,JQスタンダード,680.00,682.00,673.00,682.00,60700,41194100
1408-T,サムシングHD,JQグロース,442.00,447.00,442.00,445.00,1500,668200
1414-T,ショーボンド,東証1部,4190.00,4275.00,4180.00,4275.00,59200,251376000
1417-T,ミライトHD,東証1部,908.00,932.00,901.00,927.00,412400,380292900
1418-T,インターライフ,JQスタンダード,192.00,204.00,192.00,199.00,121400,24121500
1419-T,タマホーム,東証1部,431.00,440.00,430.00,439.00,50700,22154500
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,528.00,534.00,514.00,532.00,94600,49812400
1427-T,ミサワハビタ,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,305.00,310.00,305.00,306.00,17600,5416800
1430-T,ファーストコポ,東証マザーズ,1100.00,1150.00,1091.00,1148.00,86900,98088400
1431-F,エスケーホーム,福証Q-Board,760.00,760.00,760.00,760.00,200,152000
1432-T,スズキ太陽,東証TPM,,,,,0,0
1433-T,ベステラ,東証マザーズ,3000.00,3085.00,2989.00,3080.00,16700,50460700
1434-T,JESCOHD,東証2部,435.00,449.00,435.00,448.00,5000,2205900
1435-T,インベスターC,東証マザーズ,12800.00,13210.00,12520.00,12670.00,570600,7319361000
1436-T,フィット,東証マザーズ,1376.00,1395.00,1367.00,1387.00,14600,20159800
1456-T,225ベア,東証,10760.00,10760.00,10660.00,10660.00,4753,50940020
1457-T,TPXベア,東証,10770.00,10770.00,10720.00,10720.00,10,107250
1458-T,楽天Dブル,東証,6620.00,6740.00,6600.00,6720.00,191011,1274862050
1459-T,楽天Dベア,東証,11420.00,11460.00,11200.00,11240.00,88356,1000242730
1460-T,MXSJクオ,東証,15260.00,15260.00,15260.00,15260.00,1,15260
1464-T,D400ダブ,東証,7300.00,7440.00,7300.00,7400.00,3808,28031360
1465-T,DW400ベア,東証,10500.00,10530.00,10500.00,10530.00,85,892530
1466-T,J400Dベア,東証,10420.00,10420.00,10230.00,10280.00,4891,50609840
1467-T,J400ブル,東証,7330.00,7460.00,7330.00,7420.00,10460,77372500
1468-T,J400ベア,東証,,,,,0,0
1469-T,400ベア2,東証,10510.00,10510.00,10280.00,10360.00,6950,72217500
1470-T,J400レバ,東証,14740.00,15000.00,14720.00,14950.00,10146,150904800
1471-T,J400インバ,東証,6800.00,6800.00,6750.00,6750.00,32,216330
1472-T,J400ダブ,東証,4120.00,4120.00,4045.00,4075.00,6174,25220390
1473-T,DIAMトピ,東証,,,,,0,0
1474-T,DIAMJ4百,東証,,,,,0,0
1475-T,iSTOPIX,東証,1379.00,1393.00,1379.00,1393.00,3378,4683444
1476-T,iSJリート,東証,1935.00,1935.00,1903.00,1913.00,313,604536
1477-T,iS分散,東証,1616.00,1650.00,1616.00,1636.00,83,135718
1478-T,iS高配当,東証,1765.00,1780.00,1765.00,1778.00,79,140502
1491-T,中外鉱,東証2部,22.00,23.00,21.00,22.00,622100,13688300
1514-T,住石HD,東証1部,99.00,100.00,98.00,99.00,152400,15070200
1515-T,日鉄鉱,東証1部,437.00,440.00,432.00,440.00,156000,68227000
1518-T,三井松,東証1部,120.00,121.00,119.00,120.00,652000,78178000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4355.00,4355.00,4340.00,4340.00,15671,68107675
1541-T,純プラ信,東証,3330.00,3375.00,3330.00,3370.00,6922,23177155
1542-T,純銀信託,東証,5410.00,5410.00,5370.00,5380.00,1864,10071880
1543-T,純パラ信,東証,19510.00,19760.00,19510.00,19610.00,14,274590
1545-T,NASDAQ投,東証,5080.00,5100.00,5060.00,5100.00,3780,19225400
1546-T,NYダウ30,東証,19670.00,19700.00,19620.00,19700.00,614,12084080
1547-T,上場米国,東証,2500.00,2506.00,2494.00,2505.00,2210,5527290
1548-T,上場チャイナ,東証,980.00,995.00,980.00,995.00,70,68900
1549-T,上場インド,東証,1215.00,1223.00,1214.00,1220.00,750,912180
1550-T,MXS外株,東証,1848.00,1850.00,1840.00,1850.00,5210,9621220
1551-T,JASDAQ20,東証,3715.00,3850.00,3715.00,3815.00,4350,16530200
1552-T,VIX短期,東証,543.00,543.00,537.00,540.00,1467543,792167113
1554-T,上場MS世,東証,1629.00,1629.00,1619.00,1628.00,1370,2229150
1555-T,上場Aリート,東証,1585.00,1589.00,1563.00,1588.00,1170,1852380
1557-T,SPDR500,東証,23410.00,23420.00,23010.00,23130.00,1220,28202510
1559-T,タイSET50,東証,2850.00,2850.00,2847.00,2847.00,66,188054
1560-T,ブルサKLCI,東証,4815.00,4815.00,4795.00,4795.00,144,691875
1561-T,VIX中期,東証,31300.00,31300.00,31100.00,31250.00,27,843450
1562-T,YMアジ日,東証,,,,,0,0
