コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,268.00,270.00,267.00,270.00,156000,41910000
1305-T,ETFTPX,東証,1383.00,1410.00,1383.00,1403.00,953320,1334627900
1306-T,TOPIX投,東証,1374.00,1392.00,1366.00,1386.00,5788060,7997199460
1308-T,上場TPX,東証,1357.00,1376.00,1353.00,1369.00,907100,1237725800
1309-T,上証50連,東証,25550.00,25710.00,25110.00,25690.00,1065,27037610
1310-T,ETF･コア30,東証,627.00,640.00,627.00,636.00,4350,2770340
1311-T,TOPIX30,東証,647.00,663.00,647.00,657.00,13440,8799990
1312-T,RN小型コア,東証,15860.00,15860.00,15860.00,15860.00,127,2014220
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,1020.00,1050.00,1020.00,1033.00,600,616300
1319-T,300投信,東証,258.00,258.00,244.00,244.00,13000,3300000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,16960.00,17250.00,16910.00,17170.00,197182,3369742300
1321-T,225投信,東証,16960.00,17250.00,16890.00,17160.00,1356335,23157280370
1322-T,上場パンタ,東証,4515.00,4635.00,4410.00,4635.00,3670,16589300
1323-T,南ア40,東証,297.00,297.00,288.00,288.00,500,147600
1324-T,RTS連動,東証,85.00,88.00,85.00,86.00,229500,19837600
1325-T,ボベスパ,東証,104.00,105.00,104.00,104.00,170900,17816800
1326-T,SPDRゴール,東証,13420.00,13420.00,13350.00,13360.00,3783,50656740
1327-T,EASY商品,東証,3360.00,3365.00,3360.00,3365.00,71,238565
1328-T,金連動,東証,3810.00,3810.00,3770.00,3785.00,4100,15548250
1329-T,iS225,東証,16930.00,17210.00,16880.00,17160.00,5638,95990980
1330-T,上場225,東証,17010.00,17300.00,16950.00,17220.00,188360,3221701500
1332-T,日水,東証1部,540.00,553.00,536.00,544.00,4190700,2288153000
1333-T,マルハニチロ,東証1部,2305.00,2305.00,2252.00,2293.00,250400,573212800
1343-T,REIT-ETF,東証,1991.00,2010.00,1991.00,2007.00,222900,446124790
1344-T,MXSコア30,東証,610.00,628.00,610.00,622.00,8290,5150780
1345-T,上場Jリート,東証,1896.00,1914.00,1896.00,1909.00,62100,118419100
1346-T,MXS225,東証,16930.00,17210.00,16850.00,17140.00,48249,821410550
1347-T,上場グリチ,東証,3230.00,3230.00,3220.00,3220.00,70,225800
1348-T,MXSトピクス,東証,1360.00,1380.00,1356.00,1372.00,145660,199288050
1349-T,アジア債券,東証,12810.00,12940.00,12810.00,12930.00,116,1496250
1352-T,ホウスイ,東証1部,114.00,114.00,111.00,112.00,44000,4973000
1356-T,TPXベア2,東証,5830.00,5850.00,5620.00,5670.00,220460,1261531400
1357-T,日経ダブ,東証,3240.00,3260.00,3115.00,3140.00,10229949,32519497580
1358-T,上場2倍,東証,10380.00,10800.00,10350.00,10690.00,45065,475887690
1360-T,日経ベア2,東証,7780.00,7820.00,7470.00,7540.00,1017020,7758100500
1361-T,iS米HY債,東証,11130.00,11140.00,11010.00,11060.00,511,5669010
1362-T,iS新興債,東証,6780.00,6860.00,6780.00,6850.00,238,1619580
1363-T,iS米国債,東証,23440.00,23440.00,23210.00,23210.00,72,1680390
