コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,279.00,280.00,277.00,278.00,210000,58460000
1305-T,ETFTPX,東証,1476.00,1477.00,1467.00,1470.00,366100,539239310
1306-T,TOPIX投,東証,1456.00,1457.00,1447.00,1450.00,1721300,2499147910
1308-T,上場TPX,東証,1440.00,1441.00,1432.00,1434.00,297000,426759300
1309-T,上証50連,東証,33500.00,33650.00,32700.00,32900.00,3602,119574050
1310-T,ETF･コア30,東証,705.00,708.00,704.00,705.00,1410,995420
1311-T,TOPIX30,東証,728.00,730.00,726.00,727.00,3840,2795220
1312-T,RN小型コア,東証,15610.00,15610.00,15610.00,15610.00,26,405860
1313-T,KODEX200,東証,2743.00,2743.00,2743.00,2743.00,10,27430
1314-T,上場新興,東証,1015.00,1015.00,1015.00,1015.00,600,609000
1316-T,上場大型,東証,915.00,932.00,910.00,917.00,260,238110
1317-T,上場中型,東証,1589.00,1589.00,1576.00,1576.00,40,63430
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,270.00,270.00,263.00,270.00,20000,5371000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,18090.00,18100.00,18000.00,18020.00,153325,2767576400
1321-T,225投信,東証,18080.00,18100.00,17990.00,18010.00,381696,6887114910
1322-T,上場パンタ,東証,4755.00,4755.00,4490.00,4535.00,16460,75840500
1323-T,南ア40,東証,425.00,425.00,422.00,422.00,800,337900
1324-T,RTS連動,東証,90.00,90.00,89.00,90.00,233100,20933300
1325-T,ボベスパ,東証,176.00,178.00,176.00,177.00,44300,7828300
1326-T,SPDRゴール,東証,14280.00,14290.00,14250.00,14290.00,3658,52170970
1327-T,EASY商品,東証,4030.00,4060.00,3985.00,4055.00,50,202620
1328-T,金連動,東証,3990.00,4015.00,3990.00,4015.00,1710,6835600
1329-T,iS225,東証,18060.00,18070.00,17980.00,18010.00,17261,310745870
1330-T,上場225,東証,18160.00,18170.00,18070.00,18080.00,218650,3959617100
1332-T,日水,東証1部,361.00,362.00,343.00,347.00,6354700,2215500500
1333-T,マルハニチロ,東証1部,1785.00,1795.00,1765.00,1770.00,161400,287414300
1343-T,REIT-ETF,東証,2010.00,2015.00,1996.00,2013.00,406690,816582490
1344-T,MXSコア30,東証,694.00,695.00,692.00,694.00,6350,4405620
1345-T,上場Jリート,東証,1900.00,1915.00,1882.00,1910.00,141000,267977300
1346-T,MXS225,東証,18060.00,18070.00,17970.00,17990.00,20487,369181670
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1447.00,1448.00,1438.00,1441.00,82840,119588510
1349-T,アジア債券,東証,14470.00,14600.00,14440.00,14490.00,356,5196160
1352-T,ホウスイ,東証1部,127.00,127.00,126.00,126.00,48000,6071000
1356-T,TPXベア2,東証,6550.00,6610.00,6530.00,6580.00,48880,321281200
1357-T,日経ダブ,東証,3665.00,3695.00,3655.00,3675.00,1480924,5440692495
1358-T,上場2倍,東証,12550.00,12600.00,12500.00,12530.00,1104,13852950
1360-T,日経ベア2,東証,8730.00,8800.00,8720.00,8760.00,55200,483717600
1361-T,iS米HY債,東証,12900.00,12900.00,12860.00,12890.00,306,3942750
1362-T,iS新興債,東証,8780.00,8780.00,8750.00,8750.00,156,1368950
1363-T,iS米国債,東証,24010.00,24030.00,24000.00,24000.00,207,4970970
1364-T,iSJPX400,東証,12900.00,12900.00,12840.00,12860.00,6474,83294190
1365-T,225ダブル,東証,10300.00,10320.00,10210.00,10230.00,18860,193502440
1366-T,225Dベア,東証,9530.00,9590.00,9510.00,9570.00,6799,65040730
1367-T,TPXダブル,東証,10310.00,10310.00,10200.00,10200.00,1908,19534960
1368-T,TPXDベア,東証,9590.00,9660.00,9570.00,9650.00,159,1526290
1369-T,DIAM225,東証,17700.00,17700.00,17620.00,17640.00,376,6633520
1376-T,カネコ種,JQスタンダード,1133.00,1135.00,1105.00,1135.00,14700,16476500
1377-T,サカタのタネ,東証1部,1950.00,1961.00,1911.00,1920.00,76400,147252300
1378-T,雪国マイタケ,東証2部,208.00,208.00,206.00,207.00,6600,1368200
1379-T,ホクト,東証1部,2285.00,2299.00,2263.00,2271.00,57300,130384300
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,1440.00,1440.00,1380.00,1385.00,11300,15760600
1382-T,ホーブ,JQスタンダード,1385.00,1389.00,1353.00,1359.00,3300,4535900
1383-T,ベルグアース,JQスタンダード,1510.00,1522.00,1505.00,1521.00,800,1211700
1400-T,ルーデン,JQグロース,216.00,216.00,209.00,212.00,55200,11738400
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,836.00,842.00,836.00,836.00,600,503300
1407-T,ウエストHD,JQスタンダード,933.00,959.00,931.00,952.00,194400,184623900
1408-T,サムシングHD,JQグロース,586.00,587.00,581.00,582.00,3500,2041800
1414-T,ショーボンド,東証1部,4955.00,4965.00,4910.00,4930.00,61900,305018500
1417-T,ミライトHD,東証1部,1342.00,1342.00,1308.00,1312.00,313100,412762200
1418-T,インターライフ,JQスタンダード,248.00,248.00,246.00,247.00,32000,7895500
1419-T,タマホーム,東証1部,530.00,542.00,530.00,542.00,153800,82718400
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,636.00,639.00,636.00,638.00,2700,1720600
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,700.00,752.00,698.00,725.00,73000,52931800
1491-T,中外鉱,東証2部,28.00,28.00,27.00,28.00,267700,7362100
1514-T,住石HD,東証1部,114.00,115.00,113.00,115.00,133600,15243800
1515-T,日鉄鉱,東証1部,425.00,427.00,420.00,425.00,80000,33960000
1518-T,三井松,東証1部,126.00,126.00,125.00,125.00,280000,35071000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4695.00,4695.00,4675.00,4690.00,14629,68511090
1541-T,純プラ信,東証,4585.00,4600.00,4560.00,4600.00,2495,11444160
1542-T,純銀信託,東証,6320.00,6370.00,6310.00,6350.00,1468,9283930
1543-T,純パラ信,東証,28570.00,28790.00,28570.00,28600.00,12,343090
1544-T,上場MSジ,東証,,,,,0,0
1545-T,NASDAQ投,東証,5030.00,5070.00,5020.00,5030.00,8720,44079000
1546-T,NYダウ30,東証,20500.00,20550.00,20480.00,20530.00,3755,77040870
