コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,182.00,185.00,182.00,185.00,105000,19297000
1305-T,ETFTPX,東証,763.00,775.00,761.00,775.00,36760,28193190
1306-T,TOPIX投,東証,760.00,773.00,758.00,773.00,3331140,2541541350
1308-T,上場TPX,東証,750.00,761.00,748.00,761.00,598300,449801900
1309-O,上証50連,大証,15550.00,16050.00,15550.00,15960.00,4955,78691970
1310-T,ETF･コア30,東証,378.00,382.00,378.00,382.00,500,190000
1311-T,TOPIX30,東証,382.00,392.00,381.00,392.00,52210,20095570
1312-O,RN小型コア,大証,8400.00,8550.00,8400.00,8550.00,7,59370
1313-T,KODEX200,東証,1493.00,1494.00,1445.00,1494.00,640,942650
1314-T,上場新興,東証,550.00,550.00,550.00,550.00,400,220000
1316-T,上場大型,東証,496.00,501.00,496.00,501.00,1430,714670
1317-T,上場中型,東証,830.00,837.00,826.00,837.00,170,140980
1318-T,上場小型,東証,883.00,898.00,883.00,898.00,220,194610
1319-T,300投信,東証,131.00,133.00,131.00,133.00,9000,1189000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8620.00,8800.00,8600.00,8800.00,50554,439398850
1321-O,225投信,大証,8650.00,8830.00,8620.00,8830.00,1308826,11439751790
1322-T,上場パンタ,東証,2560.00,2591.00,2550.00,2585.00,3380,8676310
1323-O,南ア40,大証,255.00,255.00,252.00,252.00,3500,885800
1324-O,RTS連動,大証,109.00,110.00,108.00,110.00,19000,2059000
1325-T,ボベスパ,東証,195.00,199.00,193.00,199.00,78900,15459400
1326-T,SPDRゴール,東証,11840.00,12130.00,11800.00,12130.00,45760,544859310
1327-T,EASY商品,東証,3540.00,3595.00,3530.00,3595.00,248,879350
1328-O,金連動,大証,3705.00,3795.00,3685.00,3790.00,37790,140633550
1329-T,iS225,東証,8600.00,8720.00,8560.00,8720.00,3450,29860200
1330-T,上場225,東証,8660.00,8840.00,8640.00,8840.00,1566250,13729562000
1332-T,日水,東証1部,281.00,291.00,281.00,291.00,2087400,597501600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,151.00,153.00,149.00,152.00,3108000,471385000
1343-T,REIT-ETF,東証,943.00,963.00,942.00,963.00,20100,19126190
1344-T,MXSコア30,東証,377.00,385.00,377.00,385.00,5760,2198250
1345-T,上場Jリート,東証,921.00,936.00,918.00,929.00,23300,21610700
1346-O,MXS225,大証,8690.00,8890.00,8670.00,8890.00,11344,99277340
1347-T,上場グリチ,東証,2585.00,2596.00,2585.00,2596.00,20,51810
1348-T,MXSトピクス,東証,762.00,774.00,761.00,774.00,20750,15932210
1349-T,アジア債券,東証,9550.00,9550.00,9370.00,9440.00,165,1554570
1352-T,ホウスイ,東証1部,88.00,88.00,85.00,88.00,14000,1220000
1376-J,カネコ種,JQスタンダード,720.00,727.00,720.00,727.00,1000,720900
1377-T,サカタのタネ,東証1部,1160.00,1189.00,1160.00,1188.00,51300,60414400
1378-T,雪国マイタケ,東証2部,370.00,382.00,370.00,377.00,8900,3324300
1379-T,ホクト,東証1部,1713.00,1821.00,1713.00,1817.00,137000,242656100
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,120000.00,120000.00,120000.00,120000.00,5,600000
1400-J,ルーデン,JQグロース,5140.00,5250.00,5140.00,5250.00,22,114550
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,365.00,368.00,360.00,360.00,2300,832600
1407-J,ウエストHD,JQスタンダード,666.00,729.00,642.00,722.00,326400,227320100
1408-J,サムシングHD,JQグロース,129800.00,135000.00,126500.00,134900.00,277,36060300
1412-T,チャイナボーチ,東証1部外国,4990.00,5020.00,4990.00,5000.00,466,2328065
1414-T,ショーボンド,東証1部,1783.00,1852.00,1783.00,1851.00,142700,259471500
1417-T,ミライトHD,東証1部,613.00,630.00,611.00,630.00,111600,69537900
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,103.00,105.00,98.00,101.00,221000,22364600
1491-T,中外鉱,東証2部,20.00,20.00,18.00,19.00,1236200,23642900
