コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,247.00,254.00,246.00,247.00,1272000,316706000
1305-T,ETFTPX,東証,1188.00,1194.00,1182.00,1187.00,272640,323645130
1306-T,TOPIX投,東証,1185.00,1190.00,1179.00,1183.00,3659710,4336498150
1308-T,上場TPX,東証,1171.00,1176.00,1166.00,1171.00,453800,532016300
1309-O,上証50連,大証,19710.00,19780.00,19600.00,19700.00,1940,38161760
1310-T,ETF･コア30,東証,615.00,618.00,611.00,616.00,6800,4177120
1311-T,TOPIX30,東証,622.00,628.00,622.00,625.00,25940,16171880
1312-O,RN小型コア,大証,12790.00,12860.00,12790.00,12830.00,21,269330
1313-T,KODEX200,東証,2246.00,2270.00,2245.00,2250.00,1250,2834680
1314-T,上場新興,東証,1030.00,1100.00,1023.00,1094.00,39500,41743600
1316-T,上場大型,東証,781.00,781.00,772.00,773.00,17060,13219720
1317-T,上場中型,東証,1245.00,1275.00,1185.00,1275.00,6680,8224240
1318-T,上場小型,東証,1385.00,1390.00,1375.00,1390.00,1910,2644780
1319-T,300投信,東証,209.00,210.00,207.00,210.00,27000,5637000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,14080.00,14130.00,13980.00,14050.00,175894,2470259840
1321-O,225投信,大証,14100.00,14140.00,13990.00,14060.00,745495,10479836590
1322-T,上場パンタ,東証,2891.00,2891.00,2862.00,2862.00,1840,5296460
1323-O,南ア40,大証,349.00,349.00,343.00,347.00,2600,899500
1324-O,RTS連動,大証,131.00,132.00,130.00,130.00,19700,2581000
1325-T,ボベスパ,東証,231.00,232.00,230.00,231.00,322300,74474900
1326-T,SPDRゴール,東証,13720.00,13740.00,13640.00,13660.00,22739,311146210
1327-T,EASY商品,東証,4280.00,4280.00,4180.00,4230.00,116,488110
1328-O,金連動,大証,4105.00,4105.00,4060.00,4070.00,21650,88395150
1329-T,iS225,東証,14000.00,14030.00,13910.00,13950.00,13530,189296000
1330-T,上場225,東証,14150.00,14190.00,14040.00,14100.00,305240,4306851300
1332-T,日水,東証1部,191.00,192.00,189.00,189.00,1394600,265335500
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,197.00,198.00,195.00,196.00,1454000,285754000
1343-T,REIT-ETF,東証,1696.00,1697.00,1678.00,1684.00,173630,292993360
1344-T,MXSコア30,東証,606.00,610.00,605.00,605.00,12290,7457260
1345-T,上場Jリート,東証,1600.00,1601.00,1581.00,1583.00,145400,231462800
1346-O,MXS225,大証,14100.00,14140.00,13980.00,14050.00,54658,768178990
1347-T,上場グリチ,東証,3715.00,3715.00,3675.00,3675.00,160,592800
1348-T,MXSトピクス,東証,1177.00,1181.00,1170.00,1175.00,94120,110694950
1349-T,アジア債券,東証,12780.00,12910.00,12780.00,12900.00,265,3399740
1352-T,ホウスイ,東証1部,138.00,140.00,137.00,140.00,53000,7341000
1376-J,カネコ種,JQスタンダード,880.00,891.00,875.00,887.00,12800,11280400
1377-T,サカタのタネ,東証1部,1469.00,1483.00,1435.00,1443.00,298000,433592300
1378-T,雪国マイタケ,東証2部,266.00,268.00,266.00,267.00,33800,9019000
1379-T,ホクト,東証1部,1908.00,1915.00,1896.00,1905.00,117000,223123200
1380-J,秋川牧園,JQスタンダード,400.00,400.00,400.00,400.00,3000,1200000
1381-J,アクシーズ,JQスタンダード,857.00,869.00,857.00,869.00,1500,1287800
1382-J,ホーブ,JQスタンダード,96400.00,97800.00,96300.00,97800.00,4,386900
1383-J,ベルグアース,JQスタンダード,1590.00,1621.00,1561.00,1588.00,7000,11146600
1400-J,ルーデン,JQグロース,21000.00,22790.00,20570.00,22220.00,1251,27237620
