コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,187.00,188.00,183.00,184.00,281000,51932000
1305-T,ETFTPX,東証,940.00,941.00,921.00,922.00,135500,125659100
1306-T,TOPIX投,東証,944.00,945.00,923.00,924.00,5449890,5087106510
1308-T,上場TPX,東証,929.00,929.00,906.00,910.00,409700,375127700
1309-O,上証50連,大証,21240.00,21650.00,21170.00,21320.00,11182,239434260
1310-T,ETF･コア30,東証,518.00,518.00,504.00,504.00,1800,912300
1311-T,TOPIX30,東証,519.00,519.00,507.00,508.00,15160,7762060
1312-O,RN小型コア,大証,9310.00,9310.00,9180.00,9180.00,445,4112910
1313-T,KODEX200,東証,2090.00,2090.00,2051.00,2055.00,520,1073260
1314-T,上場新興,東証,620.00,620.00,611.00,611.00,28000,17279900
1316-T,上場大型,東証,647.00,647.00,638.00,638.00,360,231180
1317-T,上場中型,東証,933.00,933.00,933.00,933.00,10,9330
1318-T,上場小型,東証,964.00,964.00,964.00,964.00,2000,1928000
1319-T,300投信,東証,156.00,156.00,156.00,156.00,9000,1404000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10540.00,10540.00,10330.00,10360.00,267430,2788578500
1321-O,225投信,大証,10580.00,10580.00,10360.00,10370.00,563085,5885907750
1322-T,上場パンタ,東証,3745.00,3775.00,3740.00,3750.00,7550,28342650
1323-O,南ア40,大証,336.00,336.00,334.00,335.00,9600,3217200
1324-O,RTS連動,大証,160.00,160.00,155.00,155.00,105300,16574700
1325-T,ボベスパ,東証,297.00,299.00,295.00,299.00,185900,55208500
1326-T,SPDRゴール,東証,10910.00,10930.00,10880.00,10890.00,23392,255068230
1327-T,EASY商品,東証,4020.00,4020.00,3920.00,3930.00,1032,4107290
1328-O,金連動,大証,3275.00,3285.00,3260.00,3270.00,26600,87048000
1329-T,iS225,東証,10520.00,10520.00,10300.00,10310.00,2500,26060500
1330-T,上場225,東証,10630.00,10630.00,10400.00,10410.00,324470,3403433300
1332-T,日水,東証1部,264.00,265.00,260.00,261.00,1605000,421003200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,144.00,144.00,141.00,141.00,1590000,225962000
1343-T,REIT-ETF,東証,1161.00,1163.00,1147.00,1147.00,61960,71607430
1344-T,MXSコア30,東証,513.00,513.00,502.00,504.00,13670,6946630
1345-T,上場Jリート,東証,1115.00,1120.00,1101.00,1102.00,53300,59149100
