コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,259.00,260.00,257.00,260.00,292000,75588000
1305-T,ETFTPX,東証,1338.00,1385.00,1338.00,1379.00,1740130,2367195740
1306-T,TOPIX投,東証,1321.00,1367.00,1321.00,1363.00,14224220,19117144660
1308-T,上場TPX,東証,1306.00,1351.00,1306.00,1345.00,2361600,3137137100
1309-T,上証50連,東証,21600.00,22100.00,21500.00,22060.00,3490,76269890
1310-T,ETF･コア30,東証,650.00,679.00,650.00,677.00,11890,7936580
1311-T,TOPIX30,東証,672.00,697.00,672.00,692.00,122030,84069660
1312-T,RN小型コア,東証,14170.00,14500.00,13600.00,13700.00,213,3042740
1313-T,KODEX200,東証,2559.00,2576.00,2559.00,2576.00,1150,2949530
1314-T,上場新興,東証,1010.00,1010.00,1010.00,1010.00,600,606000
1316-T,上場大型,東証,805.00,870.00,802.00,835.00,4500,3755800
1317-T,上場中型,東証,1335.00,1360.00,1335.00,1348.00,290,391680
1318-T,上場小型,東証,1460.00,1470.00,1430.00,1470.00,790,1150650
1319-T,300投信,東証,228.00,232.00,228.00,232.00,6000,1385000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,16160.00,16860.00,16160.00,16760.00,1131133,18681381390
1321-T,225投信,東証,16150.00,16860.00,16150.00,16730.00,3844904,63584030680
1322-T,上場パンタ,東証,2990.00,3030.00,2950.00,3010.00,7470,22461120
1323-T,南ア40,東証,376.00,380.00,376.00,380.00,2100,792900
1324-T,RTS連動,東証,113.00,113.00,111.00,112.00,99800,11237000
1325-T,ボベスパ,東証,192.00,197.00,192.00,196.00,430700,83595700
1326-T,SPDRゴール,東証,12610.00,12710.00,12600.00,12670.00,7830,98867040
1327-T,EASY商品,東証,4630.00,4655.00,4520.00,4600.00,197,902585
1328-T,金連動,東証,3615.00,3635.00,3605.00,3635.00,9960,36050850
1329-T,iS225,東証,16230.00,16930.00,15960.00,16840.00,27077,446452230
1330-T,上場225,東証,16220.00,16950.00,16220.00,16800.00,1772320,29422072800
1332-T,日水,東証1部,319.00,329.00,317.00,327.00,3884000,1257523000
1333-T,マルハニチロ,東証1部,1573.00,1619.00,1565.00,1603.00,314800,502199100
1343-T,REIT-ETF,東証,1762.00,1810.00,1760.00,1801.00,379150,676832910
1344-T,MXSコア30,東証,640.00,666.00,640.00,660.00,55350,36184960
1345-T,上場Jリート,東証,1671.00,1720.00,1671.00,1713.00,99000,167723500
1346-T,MXS225,東証,16250.00,16970.00,16250.00,16860.00,487562,8128378580
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1325.00,1372.00,1325.00,1367.00,998120,1350842110
1349-T,アジア債券,東証,13440.00,13540.00,13400.00,13540.00,267,3592210
