コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,179.00,179.00,177.00,177.00,59000,10491000
1305-T,ETFTPX,東証,753.00,753.00,745.00,745.00,488860,365858070
1306-T,TOPIX投,東証,750.00,750.00,743.00,743.00,1901360,1418820380
1308-T,上場TPX,東証,738.00,739.00,733.00,733.00,87100,64139700
1309-O,上証50連,大証,17070.00,17230.00,16920.00,17000.00,1096,18694690
1310-T,ETF･コア30,東証,388.00,388.00,388.00,388.00,20,7760
1311-T,TOPIX30,東証,397.00,397.00,393.00,396.00,5860,2312180
1312-O,RN小型コア,大証,8120.00,8130.00,8110.00,8130.00,79,641420
1313-T,KODEX200,東証,1696.00,1700.00,1696.00,1700.00,30,50920
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8790.00,8800.00,8730.00,8730.00,27818,244280030
1321-O,225投信,大証,8830.00,8840.00,8760.00,8780.00,175850,1545865680
1322-T,上場パンタ,東証,2554.00,2580.00,2554.00,2558.00,290,742340
1323-O,南ア40,大証,286.00,286.00,284.00,284.00,300,85400
1324-O,RTS連動,大証,109.00,109.00,107.00,107.00,5400,580200
1325-T,ボベスパ,東証,197.00,197.00,195.00,197.00,38200,7472000
1326-T,SPDRゴール,東証,12510.00,12530.00,12420.00,12440.00,8898,111006610
1327-T,EASY商品,東証,3540.00,3570.00,3535.00,3570.00,93,329410
1328-O,金連動,大証,3775.00,3785.00,3755.00,3760.00,16100,60712550
1329-T,iS225,東証,8750.00,8750.00,8700.00,8710.00,1360,11854100
1330-T,上場225,東証,8850.00,8850.00,8780.00,8790.00,246670,2173447500
1332-T,日水,東証1部,203.00,204.00,200.00,202.00,1371700,276918100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,114.00,115.00,114.00,114.00,714000,81541000
1343-T,REIT-ETF,東証,955.00,957.00,950.00,957.00,70190,66878160
1344-T,MXSコア30,東証,388.00,388.00,385.00,388.00,1400,541710
1345-T,上場Jリート,東証,920.00,926.00,917.00,918.00,10200,9401300
1346-O,MXS225,大証,8800.00,8820.00,8750.00,8760.00,11815,103606910
1347-T,上場グリチ,東証,2586.00,2586.00,2586.00,2586.00,20,51720
1348-T,MXSトピクス,東証,744.00,745.00,739.00,740.00,31880,23599440
1349-T,アジア債券,東証,10030.00,10030.00,10010.00,10010.00,6,60120
1352-T,ホウスイ,東証1部,105.00,105.00,100.00,100.00,19000,1929000
1376-J,カネコ種,JQスタンダード,665.00,684.00,665.00,675.00,1100,741600
1377-T,サカタのタネ,東証1部,1046.00,1069.00,1038.00,1069.00,37300,39085700
1378-T,雪国マイタケ,東証2部,269.00,270.00,268.00,268.00,12100,3256300
1379-T,ホクト,東証1部,1554.00,1568.00,1554.00,1561.00,67600,105537600
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,829.00,830.00,829.00,830.00,700,580600
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1110.00,1110.00,1080.00,1100.00,10800,11788700
1400-J,ルーデン,JQグロース,8400.00,8400.00,8120.00,8200.00,90,746520
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,548.00,551.00,539.00,551.00,5400,2952600
1407-J,ウエストHD,JQスタンダード,1295.00,1330.00,1246.00,1330.00,383800,493362200
1408-J,サムシングHD,JQグロース,146000.00,154600.00,143200.00,143200.00,210,30987900
1412-T,チャイナボーチ,東証1部外国,3270.00,3405.00,3270.00,3370.00,703,2363660
1414-T,ショーボンド,東証1部,2190.00,2200.00,2148.00,2159.00,180300,390917100
1417-T,ミライトHD,東証1部,539.00,542.00,516.00,519.00,93000,48835500
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,107.00,107.00,103.00,103.00,31400,3250600
1491-T,中外鉱,東証2部,17.00,18.00,17.00,17.00,558000,9525200
1491-O,中外鉱,大証2部,17.00,17.00,17.00,17.00,300,5100
1514-T,住石HD,東証1部,76.00,76.00,74.00,75.00,277000,20887000
1515-T,日鉄鉱,東証1部,302.00,303.00,297.00,298.00,94000,28074000
1518-T,三井松,東証1部,128.00,129.00,122.00,125.00,1866000,234012000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4110.00,4125.00,4085.00,4085.00,47872,196661850
1541-T,純プラ信,東証,3760.00,3800.00,3750.00,3750.00,5467,20694070
1542-T,純銀信託,東証,7370.00,7370.00,7210.00,7220.00,4692,34076970
1543-T,純パラ信,東証,16050.00,16100.00,16010.00,16020.00,109,1750170
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2036.00,2036.00,2021.00,2023.00,320,649210
1546-O,NYダウ30,大証,10200.00,10230.00,10140.00,10140.00,3135,32036120
1547-T,上場米国,東証,1126.00,1139.00,1126.00,1133.00,1910,2162120
1548-T,上場チャイナ,東証,715.00,726.00,713.00,725.00,5800,4178670
1549-T,上場インド,東証,752.00,752.00,735.00,735.00,570,420330
1550-T,MXS外株,東証,942.00,943.00,937.00,937.00,4090,3845810
1551-O,JASDAQ20,大証,1066.00,1075.00,1066.00,1075.00,420,449860
1552-O,VIX短期,大証,6030.00,6120.00,6010.00,6010.00,90723,549569890
1554-T,上場MS世,東証,888.00,888.00,873.00,880.00,3010,2642530
1555-T,上場Aリート,東証,938.00,940.00,935.00,938.00,6460,6053300
1556-T,上場日中,東証,,,,,0,0
1557-T,SPDR500,東証,10480.00,10590.00,10480.00,10520.00,29,305440
1559-T,タイSET50,東証,2004.00,2012.00,1987.00,1987.00,603,1207052
1560-T,ブルサKLCI,東証,4015.00,4015.00,3955.00,4000.00,12,47565
1561-O,VIX中期,大証,98500.00,101500.00,98500.00,99500.00,29,2876500
1562-T,YMアジ日,東証,1009.00,1009.00,1009.00,1009.00,10,10090
1563-T,マザーズコア,東証,716.00,731.00,716.00,730.00,227,162735
1565-T,日経カバコ,東証,9840.00,9840.00,9840.00,9840.00,1,9840
1566-T,上場EM債,東証,51000.00,51000.00,49950.00,49950.00,43,2150500
1567-T,MXSリスク5,東証,960.00,960.00,960.00,960.00,10,9600
1568-T,TPX2倍,東証,7540.00,7560.00,7440.00,7460.00,35460,266020800
1569-T,TPX-1倍,東証,11350.00,11420.00,11330.00,11400.00,22110,251268300
1570-O,日経レバ,大証,3525.00,3525.00,3465.00,3480.00,186186,649662310
1571-O,日経インバ,大証,6510.00,6570.00,6510.00,6560.00,36783,240760880
1605-T,国際帝石,東証1部,437500.00,438500.00,429000.00,430000.00,16238,7012968500
1606-T,海洋掘削,東証1部,2181.00,2225.00,2181.00,2192.00,39300,86613100
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,970.00,973.00,970.00,973.00,70,68050
1615-T,銀行,東証,107.00,109.00,106.00,109.00,1096300,117853100
1617-T,食品,東証,14060.00,14120.00,14060.00,14090.00,18,253650
1618-T,エネ資源,東証,9760.00,9760.00,9640.00,9640.00,119,1148750
1619-T,建設資材,東証,10200.00,10200.00,10200.00,10200.00,1,10200
1620-T,素材化学,東証,8950.00,8950.00,8950.00,8950.00,10,89500
1621-T,医薬品,東証,9670.00,9710.00,9670.00,9710.00,17,165030
1622-T,自動車,東証,10800.00,10800.00,10700.00,10720.00,58,622040
1623-T,鉄鋼非鉄,東証,13140.00,13140.00,13140.00,13140.00,1,13140
1624-T,機械,東証,14790.00,14790.00,14790.00,14790.00,1,14790
1625-T,電機精密,東証,7620.00,7620.00,7580.00,7580.00,13,98650
1626-T,情通サ他,東証,7420.00,7420.00,7400.00,7410.00,55,408020
1627-T,電力ガス,東証,5310.00,5370.00,5290.00,5370.00,158,838740
1628-T,運輸物流,東証,8420.00,8420.00,8420.00,8420.00,1,8420
1629-T,商社卸売,東証,16760.00,16800.00,16680.00,16690.00,103,1721900
1630-T,小売,東証,8940.00,8940.00,8940.00,8940.00,1,8940
1631-T,銀行・17,東証,6450.00,6450.00,6330.00,6390.00,1183,7608430
1632-T,金融,東証,5340.00,5360.00,5340.00,5360.00,209,1120220
1633-T,不動産,東証,14730.00,14770.00,14730.00,14770.00,2,29500
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,9530.00,9530.00,9530.00,9530.00,1,9530
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,5230.00,5230.00,5230.00,5230.00,5,26150
1645-T,ダイワ運輸,東証,,,,,0,0
1646-T,ダイワ商社,東証,18440.00,18440.00,18440.00,18440.00,10,184400
1647-T,ダイワ小売,東証,,,,,0,0
1648-T,ダイワ銀行,東証,,,,,0,0
1649-T,ダイワ金融,東証,5210.00,5210.00,5210.00,5210.00,1,5210
1650-T,ダイワ不動,東証,,,,,0,0
1661-T,ガス開,東証1部,402.00,403.00,386.00,386.00,38000,14993000
1662-T,石油資源,東証1部,2974.00,2975.00,2916.00,2939.00,169400,498030200
1670-T,MXS三菱,東証,80.00,80.00,80.00,80.00,2700,216000
1671-O,WTI原油,大証,4405.00,4410.00,4375.00,4385.00,4444,19532615
1672-T,金ETF,東証,,,,,0,0
1673-T,銀ETF,東証,,,,,0,0
1674-T,プラチナETF,東証,,,,,0,0
1675-T,パラジETF,東証,,,,,0,0
1676-T,キンゾクETF,東証,,,,,0,0
1677-T,上場外債,東証,40250.00,40250.00,40100.00,40100.00,90,3620000
1678-T,インドNIF,東証,72.00,72.00,70.00,70.00,62400,4396600
1679-T,NYダウ,東証,9720.00,9720.00,9640.00,9650.00,690,6671300
1680-T,上場MSコク,東証,989.00,989.00,982.00,986.00,6130,6048280
1681-T,上場MSエマ,東証,910.00,916.00,905.00,915.00,11580,10507330
1682-O,プラチナ先,大証,219.00,220.00,219.00,220.00,5800,1273700
1683-O,金先物,大証,3980.00,3995.00,3975.00,3975.00,230,916750
1684-T,商品ETF,東証,,,,,0,0
1685-T,エナジーETF,東証,,,,,0,0
1686-T,メタルETF,東証,,,,,0,0
1687-T,アグリETF,東証,584.00,585.00,583.00,583.00,90,52590
1688-T,穀物ETF,東証,456.00,456.00,448.00,448.00,300,135200
1689-T,ガスETF,東証,8.00,9.00,8.00,8.00,12900,103300
1690-T,原油ETF,東証,,,,,0,0
1691-T,ガソリンETF,東証,,,,,0,0
1692-T,アルミETF,東証,,,,,0,0
1693-T,銅ETF,東証,2868.00,2868.00,2868.00,2868.00,200,573600
1694-T,ニッケルETF,東証,,,,,0,0
1695-T,小麦ETF,東証,126.00,126.00,126.00,126.00,1000,126000
1696-T,コーンETF,東証,136.00,136.00,136.00,136.00,500,68000
1697-T,大豆ETF,東証,1660.00,1660.00,1620.00,1620.00,90,147400
1698-T,上場配当,東証,828.00,835.00,820.00,830.00,3050,2514010
1699-T,野村原油,東証,725.00,730.00,722.00,722.00,3560,2580240
1711-T,省電舎,東証マザーズ,133000.00,133900.00,129000.00,133900.00,15,1970200
1712-T,ダイセキソリュ,東証1部,128500.00,129900.00,126600.00,128600.00,30,3851400
1716-J,第一カッター,JQスタンダード,672.00,681.00,672.00,681.00,400,269700
1717-J,明豊ファシリ,JQスタンダード,114.00,114.00,111.00,112.00,17700,2004600
1718-J,美樹工業,JQスタンダード,223.00,224.00,223.00,224.00,3000,671000
1719-T,ハザマ,東証1部,175.00,176.00,168.00,168.00,360700,61337100
1720-T,東急建設,東証1部,157.00,158.00,151.00,152.00,57830,8925520
1721-T,コムシスHD,東証1部,883.00,891.00,874.00,876.00,688300,606057100
1721-O,コムシスHD,大証1部,,,,,0,0
1722-T,MISAWA,東証1部,1040.00,1053.00,1028.00,1048.00,162700,169540800
1722-O,MISAWA,大証1部,,,,,0,0
1723-J,日本電技,JQスタンダード,572.00,574.00,571.00,574.00,900,515200
1724-J,シンクレイヤ,JQスタンダード,,,,,0,0
1726-T,BRHD,東証2部,142.00,142.00,142.00,142.00,2000,284000
1728-J,ミサワ中国,JQスタンダード,,,,,0,0
1730-J,麻生フオーム,JQスタンダード,,,,,0,0
1734-S,北弘電社,札証,141.00,141.00,141.00,141.00,1000,141000
1736-J,オーテック,JQスタンダード,640.00,644.00,602.00,620.00,7700,4914200
1737-T,三井エンジ,東証2部,,,,,0,0
1739-J,SEED,JQグロース,,,,,0,0
1743-O,コーアツ工業,大証2部,,,,,0,0
1743-F,コーアツ工業,福証,,,,,0,0
1757-O,クレアHD,大証2部,1.00,2.00,1.00,1.00,27923480,27923740
1758-J,太洋基礎,JQスタンダード,,,,,0,0
1762-T,高松G,東証1部,1127.00,1132.00,1100.00,1120.00,14000,15726900
1762-O,高松G,大証1部,,,,,0,0
1764-T,工藤建設,東証2部,131.00,131.00,131.00,131.00,1000,131000
1766-T,東建コーポ,東証1部,2960.00,3000.00,2950.00,2980.00,51510,153238820
1768-O,ソネック,大証2部,,,,,0,0
1770-J,藤田エンジ,JQスタンダード,384.00,384.00,384.00,384.00,5000,1920000
1771-F,日本乾溜,福証,,,,,0,0
1773-T,YTL,東証1部外国,,,,,0,0
