コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,263.00,266.00,263.00,266.00,112000,29676000
1305-T,ETFTPX,東証,1622.00,1628.00,1617.00,1625.00,280110,454044310
1306-T,TOPIX投,東証,1600.00,1607.00,1595.00,1606.00,2371520,3798800570
1308-T,上場TPX,東証,1584.00,1589.00,1580.00,1587.00,218900,347201600
1309-T,上証50連,東証,35000.00,35350.00,34500.00,35300.00,3565,124502500
1310-T,ETF･コア30,東証,768.00,769.00,766.00,767.00,9690,7427660
1311-T,TOPIX30,東証,790.00,793.00,788.00,792.00,6480,5120020
1312-T,RN小型コア,東証,17580.00,17650.00,17580.00,17650.00,29,510140
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,990.00,990.00,990.00,990.00,500,495000
1319-T,300投信,東証,291.00,292.00,291.00,292.00,5000,1459000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,19660.00,19770.00,19640.00,19730.00,88825,1750702290
1321-T,225投信,東証,19660.00,19770.00,19640.00,19730.00,598409,11785471150
1322-T,上場パンタ,東証,4795.00,4850.00,4650.00,4815.00,3750,17816100
1323-T,南ア40,東証,375.00,375.00,375.00,375.00,200,75000
1324-T,RTS連動,東証,102.00,102.00,101.00,101.00,18600,1882900
1325-T,ボベスパ,東証,126.00,127.00,126.00,126.00,103200,13028600
1326-T,SPDRゴール,東証,12890.00,12940.00,12870.00,12930.00,1725,22251830
1327-T,EASY商品,東証,3705.00,3705.00,3705.00,3705.00,1,3705
1328-T,金連動,東証,3710.00,3750.00,3710.00,3735.00,1170,4353800
1329-T,iS225,東証,19740.00,19850.00,19720.00,19810.00,1805,35707630
1330-T,上場225,東証,19720.00,19830.00,19700.00,19790.00,96640,1909631600
1332-T,日水,東証1部,400.00,406.00,393.00,395.00,1481900,589307700
1333-T,マルハニチロ,東証1部,1910.00,1954.00,1893.00,1950.00,235600,456063900
1343-T,REIT-ETF,東証,1821.00,1821.00,1804.00,1810.00,51740,93756800
1344-T,MXSコア30,東証,749.00,751.00,747.00,751.00,9050,6783510
1345-T,上場Jリート,東証,1725.00,1725.00,1715.00,1723.00,18900,32544900
1346-T,MXS225,東証,19750.00,19850.00,19720.00,19830.00,26083,516270190
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1602.00,1608.00,1597.00,1605.00,64040,102754220
1349-T,アジア債券,東証,14100.00,14100.00,13960.00,13960.00,67,943310
1352-T,ホウスイ,東証1部,127.00,130.00,127.00,130.00,10000,1284000
1356-T,TPXベア2,東証,4735.00,4770.00,4705.00,4725.00,72190,341745600
1357-T,日経ダブ,東証,2748.00,2759.00,2728.00,2731.00,5004259,13738853566
1358-T,上場2倍,東証,14570.00,14740.00,14540.00,14720.00,7101,103955090
1360-T,日経ベア2,東証,6420.00,6440.00,6350.00,6360.00,272220,1740685800
1361-T,iS米HY債,東証,12670.00,12780.00,12560.00,12720.00,265,3352850
1362-T,iS新興債,東証,7730.00,7730.00,7700.00,7700.00,275,2120550
1363-T,iS米国債,東証,24050.00,24180.00,24050.00,24170.00,19,458140
1364-T,iSJPX400,東証,14180.00,14220.00,14160.00,14210.00,8280,117608090
1365-T,225ダブル,東証,11800.00,11930.00,11770.00,11900.00,147285,1746414440
1366-T,225Dベア,東証,7000.00,7040.00,6940.00,6950.00,84474,590339550
1367-T,TPXダブル,東証,12180.00,12250.00,12100.00,12220.00,39668,484157430
