コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,271.00,271.00,269.00,271.00,367000,99081000
1305-T,ETFTPX,東証,1225.00,1235.00,1225.00,1231.00,239060,293732610
1306-T,TOPIX投,東証,1215.00,1222.00,1211.00,1217.00,1556970,1893588690
1308-T,上場TPX,東証,1199.00,1208.00,1198.00,1204.00,250000,300574800
1309-T,上証50連,東証,18500.00,18900.00,18440.00,18680.00,836,15577270
1310-T,ETF･コア30,東証,623.00,627.00,623.00,624.00,130,81150
1311-T,TOPIX30,東証,639.00,646.00,639.00,642.00,4030,2584520
1312-T,RN小型コア,東証,,,,,0,0
1313-T,KODEX200,東証,2450.00,2466.00,2450.00,2466.00,20,49160
1314-T,上場新興,東証,1106.00,1106.00,1100.00,1100.00,800,881900
1316-T,上場大型,東証,772.00,788.00,772.00,788.00,1140,892540
1317-T,上場中型,東証,1262.00,1275.00,1262.00,1275.00,360,455740
1318-T,上場小型,東証,1394.00,1394.00,1364.00,1384.00,2910,4022390
1319-T,300投信,東証,213.00,213.00,213.00,213.00,11000,2343000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14550.00,14680.00,14510.00,14610.00,102103,1490150530
1321-T,225投信,東証,14550.00,14680.00,14500.00,14620.00,372942,5438089380
1322-T,上場パンタ,東証,2980.00,3025.00,2960.00,2994.00,1000,2980470
1323-T,南ア40,東証,361.00,365.00,361.00,365.00,1200,433600
1324-T,RTS連動,東証,129.00,130.00,128.00,129.00,7400,951300
1325-T,ボベスパ,東証,198.00,199.00,198.00,198.00,21400,4240500
1326-T,SPDRゴール,東証,12750.00,12810.00,12730.00,12750.00,7707,98317590
1327-T,EASY商品,東証,4410.00,4570.00,4310.00,4365.00,478,2117045
1328-T,金連動,東証,3735.00,3760.00,3735.00,3745.00,5310,19897250
1329-T,iS225,東証,14570.00,14690.00,14520.00,14620.00,930,13568100
1330-T,上場225,東証,14610.00,14740.00,14550.00,14680.00,612320,8970694700
1332-T,日水,東証1部,201.00,203.00,200.00,203.00,1259900,254203800
1334-T,マルハニチロHD,東証1部,185.00,186.00,184.00,186.00,499000,92413000
