コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,253.00,253.00,251.00,252.00,188000,47348000
1305-T,ETFTPX,東証,1306.00,1308.00,1304.00,1307.00,1414860,1846855130
1306-T,TOPIX投,東証,1288.00,1291.00,1285.00,1288.00,1436640,1850187920
1308-T,上場TPX,東証,1274.00,1275.00,1272.00,1273.00,207200,263971500
1309-T,上証50連,東証,20430.00,20590.00,20320.00,20590.00,593,12128200
1310-T,ETF･コア30,東証,628.00,630.00,627.00,630.00,1200,752730
1311-T,TOPIX30,東証,649.00,650.00,648.00,649.00,68240,44287880
1312-T,RN小型コア,東証,14210.00,14210.00,14210.00,14210.00,50,710500
1313-T,KODEX200,東証,2651.00,2660.00,2651.00,2660.00,70,186070
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,804.00,804.00,804.00,804.00,30,24120
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,1409.00,1439.00,1409.00,1439.00,320,451180
1319-T,300投信,東証,227.00,227.00,219.00,224.00,26000,5727000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15550.00,15560.00,15520.00,15540.00,25867,401919780
1321-T,225投信,東証,15530.00,15560.00,15500.00,15550.00,413305,6418480870
1322-T,上場パンタ,東証,2985.00,3000.00,2972.00,2999.00,1790,5361420
1323-T,南ア40,東証,383.00,383.00,382.00,382.00,3200,1222500
1324-T,RTS連動,東証,118.00,119.00,117.00,119.00,28000,3311600
1325-T,ボベスパ,東証,211.00,211.00,209.00,209.00,19500,4096800
1326-T,SPDRゴール,東証,12960.00,12960.00,12930.00,12960.00,4391,56851880
1327-T,EASY商品,東証,4615.00,4670.00,4610.00,4670.00,86,397415
1328-T,金連動,東証,3675.00,3690.00,3660.00,3670.00,4730,17411800
1329-T,iS225,東証,15600.00,15640.00,15590.00,15610.00,551,8597620
1330-T,上場225,東証,15600.00,15620.00,15560.00,15610.00,74640,1164267900
1332-T,日水,東証1部,295.00,296.00,291.00,291.00,2538200,743496400
1333-T,マルハニチロ,東証1部,1645.00,1645.00,1639.00,1643.00,46000,75531800
1343-T,REIT-ETF,東証,1714.00,1716.00,1711.00,1714.00,76090,130391840
1344-T,MXSコア30,東証,620.00,620.00,618.00,620.00,2620,1622620
1345-T,上場Jリート,東証,1637.00,1639.00,1636.00,1637.00,23900,39139600
1346-T,MXS225,東証,15650.00,15650.00,15600.00,15630.00,14066,219930180
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1295.00,1295.00,1291.00,1294.00,48690,62980050
1349-T,アジア債券,東証,12550.00,12610.00,12550.00,12590.00,40,502180
1352-T,ホウスイ,東証1部,130.00,131.00,130.00,130.00,38000,4948000
