コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,193.00,193.00,192.00,192.00,118000,22733000
1305-T,ETFTPX,東証,964.00,964.00,951.00,955.00,244000,233235300
1306-T,TOPIX投,東証,966.00,966.00,953.00,956.00,2940500,2821553540
1308-T,上場TPX,東証,947.00,947.00,936.00,940.00,189000,177619500
1309-O,上証50連,大証,22200.00,22400.00,22060.00,22360.00,12810,285555150
1310-T,ETF･コア30,東証,525.00,525.00,524.00,524.00,400,209900
1311-T,TOPIX30,東証,538.00,538.00,530.00,533.00,10480,5583940
1312-O,RN小型コア,大証,9650.00,9650.00,9460.00,9460.00,275,2619440
1313-T,KODEX200,東証,2000.00,2000.00,1980.00,1980.00,2390,4738130
1314-T,上場新興,東証,663.00,663.00,656.00,656.00,5700,3775000
1316-T,上場大型,東証,665.00,665.00,663.00,663.00,270,179470
1317-T,上場中型,東証,980.00,980.00,956.00,956.00,450,435200
1318-T,上場小型,東証,1020.00,1020.00,991.00,991.00,1470,1480470
1319-T,300投信,東証,153.00,153.00,152.00,153.00,32000,4895000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10700.00,10700.00,10550.00,10600.00,153690,1630237300
1321-O,225投信,大証,10720.00,10720.00,10580.00,10650.00,585725,6225123090
1322-T,上場パンタ,東証,3755.00,3780.00,3725.00,3765.00,14830,55597450
1323-O,南ア40,大証,339.00,339.00,337.00,337.00,7600,2571300
1324-O,RTS連動,大証,173.00,173.00,168.00,169.00,121000,20564800
1325-T,ボベスパ,東証,293.00,293.00,290.00,291.00,42700,12431400
1326-T,SPDRゴール,東証,11520.00,11540.00,11510.00,11540.00,58685,676350370
1327-T,EASY商品,東証,4395.00,4400.00,4355.00,4370.00,613,2691380
1328-O,金連動,大証,3435.00,3450.00,3435.00,3440.00,42930,147799000
1329-T,iS225,東証,10660.00,10660.00,10530.00,10550.00,990,10464500
