コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,258.00,262.00,258.00,260.00,97000,25236000
1305-T,ETFTPX,東証,1520.00,1527.00,1511.00,1522.00,240250,365418220
1306-T,TOPIX投,東証,1498.00,1509.00,1490.00,1503.00,3736760,5609016300
1308-T,上場TPX,東証,1482.00,1491.00,1477.00,1487.00,278800,414060300
1309-T,上証50連,東証,29810.00,30150.00,29810.00,30000.00,705,21185790
1310-T,ETF･コア30,東証,709.00,712.00,705.00,712.00,4340,3076740
1311-T,TOPIX30,東証,724.00,734.00,724.00,730.00,1480,1079020
1312-T,RN小型コア,東証,16570.00,16780.00,16570.00,16780.00,5,83380
1313-T,KODEX200,東証,2450.00,2450.00,2450.00,2450.00,10,24500
1314-T,上場新興,東証,999.00,1007.00,999.00,1007.00,1300,1303500
1319-T,300投信,東証,291.00,295.00,291.00,295.00,10000,2929000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,18390.00,18520.00,18310.00,18440.00,160865,2966606480
1321-T,225投信,東証,18380.00,18520.00,18310.00,18450.00,403804,7440449250
1322-T,上場パンタ,東証,4050.00,4060.00,4050.00,4060.00,150,607850
1323-T,南ア40,東証,345.00,350.00,345.00,349.00,3800,1320200
1324-T,RTS連動,東証,91.00,93.00,91.00,93.00,125400,11640200
1325-T,ボベスパ,東証,118.00,120.00,118.00,120.00,216100,25677900
1326-T,SPDRゴール,東証,13060.00,13080.00,13030.00,13030.00,1599,20890320
1327-T,EASY商品,東証,3660.00,3730.00,3660.00,3730.00,201,742180
1328-T,金連動,東証,3740.00,3790.00,3740.00,3765.00,1770,6668150
1329-T,iS225,東証,18440.00,18590.00,18390.00,18500.00,6541,120961700
1330-T,上場225,東証,18440.00,18580.00,18360.00,18510.00,109540,2026431000
1332-T,日水,東証1部,353.00,354.00,348.00,352.00,1997800,701132400
1333-T,マルハニチロ,東証1部,1662.00,1674.00,1656.00,1659.00,194300,323442800
1343-T,REIT-ETF,東証,1800.00,1806.00,1782.00,1800.00,88140,158021350
1344-T,MXSコア30,東証,694.00,696.00,689.00,691.00,4240,2934660
1345-T,上場Jリート,東証,1697.00,1698.00,1678.00,1690.00,237200,400773600
1346-T,MXS225,東証,18440.00,18600.00,18380.00,18510.00,35584,658546770
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1500.00,1508.00,1491.00,1503.00,147730,221954730
1349-T,アジア債券,東証,13320.00,13320.00,13270.00,13280.00,334,4438980
1352-T,ホウスイ,東証1部,126.00,136.00,124.00,125.00,269000,34292000
1356-T,TPXベア2,東証,5480.00,5520.00,5380.00,5440.00,99740,543498700
1357-T,日経ダブ,東証,3135.00,3155.00,3075.00,3110.00,6019430,18742227650
1358-T,上場2倍,東証,12760.00,12970.00,12700.00,12850.00,9056,116431960
1360-T,日経ベア2,東証,7460.00,7490.00,7300.00,7380.00,305810,2259238600
1361-T,iS米HY債,東証,12060.00,12360.00,12010.00,12040.00,686,8267420
1362-T,iS新興債,東証,7280.00,7300.00,7280.00,7290.00,484,3525830
1363-T,iS米国債,東証,24280.00,24300.00,24130.00,24300.00,62,1505310
1364-T,iSJPX400,東証,13220.00,13310.00,13160.00,13270.00,6171,81823140
1365-T,225ダブル,東証,10350.00,10510.00,10280.00,10410.00,200899,2091930120
1366-T,225Dベア,東証,8140.00,8180.00,7990.00,8080.00,99915,806907470
1367-T,TPXダブル,東証,10690.00,10810.00,10580.00,10740.00,34915,374770900
1368-T,TPXDベア,東証,8010.00,8080.00,7880.00,7950.00,11228,89288630
1369-T,DIAM225,東証,18080.00,18170.00,17980.00,18090.00,259,4684510
1376-T,カネコ種,東証2部,1055.00,1105.00,1039.00,1090.00,32600,34987400
1377-T,サカタのタネ,東証1部,2060.00,2100.00,2000.00,2038.00,107100,218024500
1379-T,ホクト,東証1部,2211.00,2244.00,2195.00,2235.00,53900,120160600
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,2101.00,2150.00,2059.00,2061.00,4500,9425400
1382-T,ホーブ,JQスタンダード,1175.00,1200.00,1175.00,1200.00,900,1072500
1383-T,ベルグアース,JQスタンダード,1210.00,1296.00,1210.00,1296.00,4900,6193900
1384-T,ホクリヨウ,東証2部,805.00,820.00,801.00,818.00,21700,17606900
1385-T,UBSユーロ50,東証,4210.00,4240.00,4190.00,4235.00,346,1457095
1386-T,UBS欧州,東証,7910.00,7960.00,7910.00,7960.00,58,460270
1387-T,欧通貨圏,東証,14300.00,14300.00,14270.00,14270.00,22,314150
1388-T,欧州小型,東証,10510.00,10510.00,10510.00,10510.00,1,10510
1389-T,UBS英大,東証,10840.00,10840.00,10640.00,10640.00,18,193520
1390-T,UBSアジア,東証,4230.00,4230.00,4230.00,4230.00,1,4230
1391-T,UBSスイス,東証,1954.00,1956.00,1943.00,1954.00,106,206852
1392-T,UBS英国,東証,2924.00,2924.00,2890.00,2905.00,82,238839
1393-T,UBS米国,東証,22410.00,22410.00,22410.00,22410.00,1,22410
1394-T,UBS先進,東証,,,,,0,0
1397-T,SMAM225,東証,,,,,0,0
1398-T,SMAMJリート,東証,1653.00,1673.00,1650.00,1657.00,540,897890
1400-T,ルーデン,JQグロース,196.00,200.00,196.00,198.00,18100,3568200
1401-T,エムビーエス,東証マザーズ,2050.00,2280.00,2050.00,2180.00,6800,14634700
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,783.00,826.00,780.00,795.00,17500,13996000
1407-T,ウエストHD,JQスタンダード,622.00,645.00,622.00,640.00,140000,89389900
1408-T,サムシングHD,JQグロース,492.00,495.00,480.00,483.00,2800,1365500
1414-T,ショーボンド,東証1部,4690.00,4705.00,4615.00,4665.00,62000,288715000
1417-T,ミライトHD,東証1部,1101.00,1105.00,1079.00,1083.00,192800,209450900
1418-T,インターライフ,JQスタンダード,246.00,252.00,246.00,251.00,50900,12618300
1419-T,タマホーム,東証1部,454.00,458.00,453.00,458.00,53500,24355500
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,563.00,563.00,556.00,557.00,8600,4805100
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,412.00,419.00,410.00,417.00,31500,13067900
1430-T,ファーストコポ,東証マザーズ,4340.00,4545.00,4150.00,4425.00,27800,121667500
1431-F,エスケーホーム,福証Q-Board,819.00,819.00,774.00,800.00,2400,1947900
1432-T,スズキ太陽,東証TPM,,,,,0,0
1433-T,ベステラ,東証マザーズ,8370.00,9620.00,8260.00,9620.00,1352400,12260090000
1434-T,JESCOHD,東証2部,470.00,484.00,470.00,478.00,30100,14311000
