コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,180.00,180.00,179.00,179.00,66000,11829000
1305-T,ETFTPX,東証,858.00,860.00,848.00,849.00,929900,791831700
1306-T,TOPIX投,東証,862.00,862.00,850.00,851.00,898870,768263330
1308-T,上場TPX,東証,843.00,843.00,834.00,834.00,410100,342355200
1309-O,上証50連,大証,24490.00,24690.00,24250.00,24250.00,6984,170828220
1310-T,ETF･コア30,東証,465.00,465.00,465.00,465.00,100,46500
1311-T,TOPIX30,東証,473.00,473.00,469.00,472.00,2010,948090
1312-O,RN小型コア,大証,8560.00,8560.00,8560.00,8560.00,11,94160
1313-T,KODEX200,東証,1698.00,1698.00,1691.00,1691.00,300,508700
1314-T,上場新興,東証,548.00,548.00,548.00,548.00,100,54800
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,142.00,143.00,141.00,142.00,15000,2136000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9600.00,9620.00,9470.00,9500.00,60130,572640800
1321-O,225投信,大証,9640.00,9640.00,9500.00,9510.00,447270,4266201840
1322-T,上場パンタ,東証,3575.00,3575.00,3505.00,3515.00,21970,77764450
1323-O,南ア40,大証,296.00,296.00,293.00,293.00,6600,1948100
1324-O,RTS連動,大証,134.00,134.00,133.00,134.00,29200,3905300
1325-T,ボベスパ,東証,294.00,294.00,291.00,291.00,146500,42923300
1326-T,SPDRゴール,東証,9990.00,10000.00,9950.00,9970.00,45339,452239380
1327-T,EASY商品,東証,3445.00,3540.00,3350.00,3375.00,808,2793635
1328-O,金連動,大証,3005.00,3010.00,2998.00,3000.00,46950,141191200
1329-T,iS225,東証,9760.00,9760.00,9600.00,9600.00,1090,10511300
1330-T,上場225,東証,9690.00,9690.00,9540.00,9550.00,202260,1939642500
1332-T,日水,東証1部,301.00,301.00,296.00,298.00,985900,293470000
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,142.00,142.00,139.00,140.00,984000,138021000
