コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,186.00,187.00,184.00,185.00,56000,10392000
1305-T,ETFTPX,東証,756.00,759.00,751.00,755.00,33220,25099720
1306-T,TOPIX投,東証,757.00,758.00,749.00,755.00,882350,665137130
1308-T,上場TPX,東証,747.00,748.00,739.00,744.00,216400,160727100
1309-O,上証50連,大証,16050.00,16100.00,15910.00,15910.00,932,14933870
1310-T,ETF･コア30,東証,387.00,389.00,387.00,389.00,510,197390
1311-T,TOPIX30,東証,397.00,397.00,392.00,392.00,4660,1842970
1312-O,RN小型コア,大証,8150.00,8150.00,8150.00,8150.00,20,163000
1313-T,KODEX200,東証,1805.00,1816.00,1805.00,1806.00,210,379360
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,486.00,486.00,486.00,486.00,10,4860
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,891.00,891.00,890.00,890.00,20,17810
1319-T,300投信,東証,136.00,136.00,131.00,133.00,44000,5798000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9000.00,9010.00,8920.00,8940.00,32517,291723130
1321-O,225投信,大証,9020.00,9030.00,8930.00,8970.00,80431,723118220
1322-T,上場パンタ,東証,2551.00,2555.00,2551.00,2555.00,390,995010
1323-O,南ア40,大証,290.00,294.00,290.00,291.00,3500,1017500
1324-O,RTS連動,大証,114.00,114.00,113.00,114.00,14900,1692000
1325-T,ボベスパ,東証,201.00,202.00,200.00,200.00,118000,23692600
1326-T,SPDRゴール,東証,12320.00,12330.00,12280.00,12290.00,6465,79490340
1327-T,EASY商品,東証,3635.00,3740.00,3605.00,3690.00,501,1846105
1328-O,金連動,大証,3735.00,3735.00,3705.00,3705.00,17300,64277200
1329-T,iS225,東証,8980.00,8980.00,8900.00,8940.00,1150,10282000
1330-T,上場225,東証,9050.00,9060.00,8960.00,9000.00,99410,895878600
1332-T,日水,東証1部,184.00,185.00,178.00,179.00,1695100,307711400
1332-O,日水,大証1部,,,,,0,0
