コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,187.00,188.00,186.00,186.00,104000,19413000
1305-T,ETFTPX,東証,765.00,765.00,753.00,753.00,179770,135927470
1306-T,TOPIX投,東証,766.00,766.00,752.00,754.00,1873780,1419572560
1308-T,上場TPX,東証,754.00,754.00,743.00,743.00,475400,355124200
1309-O,上証50連,大証,16380.00,16450.00,16270.00,16440.00,2816,46013660
1310-T,ETF･コア30,東証,391.00,391.00,388.00,388.00,1300,504890
1311-T,TOPIX30,東証,398.00,398.00,393.00,393.00,5140,2031490
1312-O,RN小型コア,大証,8300.00,8300.00,8290.00,8290.00,11,91200
1313-T,KODEX200,東証,1670.00,1675.00,1642.00,1642.00,160,265070
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,499.00,499.00,497.00,497.00,11500,5718000
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,897.00,897.00,897.00,897.00,990,888030
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8940.00,8940.00,8770.00,8770.00,68738,606768330
1321-O,225投信,大証,8950.00,8950.00,8780.00,8790.00,285685,2524515590
1322-T,上場パンタ,東証,2564.00,2587.00,2562.00,2565.00,240,617440
1323-O,南ア40,大証,283.00,283.00,281.00,283.00,900,254500
1324-O,RTS連動,大証,110.00,111.00,110.00,111.00,2800,309400
1325-T,ボベスパ,東証,190.00,191.00,190.00,190.00,128800,24497800
1326-T,SPDRゴール,東証,12180.00,12190.00,12100.00,12110.00,4545,55205570
1327-T,EASY商品,東証,3625.00,3625.00,3595.00,3595.00,26,94220
1328-O,金連動,大証,3700.00,3700.00,3670.00,3675.00,20290,74685950
1329-T,iS225,東証,9010.00,9010.00,8860.00,8860.00,1330,11848200
1330-T,上場225,東証,8970.00,8970.00,8820.00,8820.00,225110,2000592100
1332-T,日水,東証1部,204.00,204.00,200.00,200.00,2526100,509959800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,125.00,125.00,124.00,125.00,367000,45748000
1343-T,REIT-ETF,東証,990.00,992.00,988.00,988.00,59300,58682790
1344-T,MXSコア30,東証,389.00,389.00,383.00,384.00,5000,1931660
1345-T,上場Jリート,東証,941.00,944.00,940.00,941.00,12900,12137000
1346-O,MXS225,大証,8980.00,8980.00,8820.00,8840.00,23948,212161230
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,764.00,764.00,753.00,753.00,12230,9276700
1349-T,アジア債券,東証,10100.00,10130.00,10100.00,10130.00,43,435520
1352-T,ホウスイ,東証1部,107.00,107.00,101.00,102.00,59000,6035000
1376-J,カネコ種,JQスタンダード,693.00,693.00,692.00,693.00,600,415600
1377-T,サカタのタネ,東証1部,1058.00,1064.00,1051.00,1051.00,26100,27552100
1378-T,雪国マイタケ,東証2部,298.00,298.00,287.00,289.00,4700,1366600
