コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,186.00,186.00,184.00,184.00,104000,19191000
1305-T,ETFTPX,東証,742.00,753.00,742.00,753.00,28250,21154950
1306-T,TOPIX投,東証,743.00,751.00,740.00,751.00,1566810,1168971800
1308-T,上場TPX,東証,733.00,741.00,732.00,740.00,67700,49908700
1309-O,上証50連,大証,15880.00,15900.00,15810.00,15880.00,330,5235670
1310-T,ETF･コア30,東証,384.00,390.00,384.00,390.00,260,100860
1311-T,TOPIX30,東証,392.00,395.00,391.00,393.00,15130,5939500
1312-O,RN小型コア,大証,8160.00,8160.00,8160.00,8160.00,1,8160
1313-T,KODEX200,東証,1760.00,1760.00,1760.00,1760.00,20,35200
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,870.00,870.00,870.00,870.00,20,17400
1319-T,300投信,東証,135.00,135.00,135.00,135.00,2000,270000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8780.00,8880.00,8780.00,8880.00,58039,511850130
1321-O,225投信,大証,8810.00,8900.00,8790.00,8890.00,235756,2090252280
1322-T,上場パンタ,東証,2526.00,2568.00,2526.00,2568.00,650,1655700
1323-O,南ア40,大証,287.00,289.00,287.00,289.00,2500,719100
1324-O,RTS連動,大証,113.00,114.00,112.00,112.00,98900,11185000
1325-T,ボベスパ,東証,196.00,198.00,196.00,197.00,79400,15593100
1326-T,SPDRゴール,東証,12220.00,12250.00,12210.00,12240.00,2991,36588070
1327-T,EASY商品,東証,3590.00,3665.00,3590.00,3600.00,502,1804370
1328-O,金連動,大証,3700.00,3710.00,3700.00,3700.00,4130,15303500
1329-T,iS225,東証,8770.00,8870.00,8740.00,8840.00,2320,20384400
1330-T,上場225,東証,8840.00,8930.00,8820.00,8910.00,154900,1376598200
1332-T,日水,東証1部,176.00,177.00,172.00,176.00,1641100,286308000
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,128.00,129.00,122.00,124.00,6559000,821150000
1343-T,REIT-ETF,東証,1013.00,1014.00,1009.00,1013.00,21280,21545480
1344-T,MXSコア30,東証,380.00,386.00,380.00,386.00,2200,843510
1345-T,上場Jリート,東証,964.00,964.00,960.00,963.00,8600,8278300
1346-O,MXS225,大証,8860.00,8940.00,8840.00,8920.00,22507,200549580
1347-T,上場グリチ,東証,2448.00,2450.00,2448.00,2450.00,60,146900
1348-T,MXSトピクス,東証,744.00,750.00,740.00,749.00,16970,12675540
1349-T,アジア債券,東証,9990.00,9990.00,9990.00,9990.00,3,29970
1352-T,ホウスイ,東証1部,95.00,97.00,95.00,95.00,15000,1431000
1376-J,カネコ種,JQスタンダード,692.00,699.00,681.00,690.00,4900,3363700
1377-T,サカタのタネ,東証1部,1037.00,1044.00,1030.00,1041.00,11600,12051300
1378-T,雪国マイタケ,東証2部,300.00,300.00,295.00,298.00,6100,1810300
1379-T,ホクト,東証1部,1532.00,1538.00,1527.00,1529.00,60900,93346900
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,778.00,778.00,778.00,778.00,100,77800
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1110.00,1110.00,1065.00,1110.00,8600,9395100
1400-J,ルーデン,JQグロース,8710.00,8780.00,8700.00,8780.00,73,636210
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,562.00,565.00,561.00,561.00,500,281800
1407-J,ウエストHD,JQスタンダード,1580.00,1592.00,1529.00,1567.00,133900,208899700
1408-J,サムシングHD,JQグロース,151800.00,153000.00,150600.00,151000.00,32,4851100
1412-T,チャイナボーチ,東証1部外国,4980.00,5200.00,4965.00,5000.00,7669,38914000
1414-T,ショーボンド,東証1部,2330.00,2362.00,2320.00,2337.00,70000,164198800
1417-T,ミライトHD,東証1部,554.00,567.00,554.00,565.00,33300,18739000
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,132.00,134.00,130.00,131.00,117200,15390100
1491-T,中外鉱,東証2部,16.00,17.00,16.00,16.00,22100,354600
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,70.00,70.00,68.00,69.00,138000,9487300
1515-T,日鉄鉱,東証1部,325.00,331.00,324.00,331.00,99000,32333000
1518-T,三井松,東証1部,115.00,118.00,115.00,118.00,966000,111975000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4020.00,4025.00,4015.00,4020.00,5974,24019185
1541-T,純プラ信,東証,3485.00,3500.00,3475.00,3500.00,2135,7453835
1542-T,純銀信託,東証,6910.00,6920.00,6880.00,6890.00,911,6282550
1543-T,純パラ信,東証,14410.00,14460.00,14390.00,14450.00,167,2406790
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2114.00,2120.00,2111.00,2120.00,2140,4525600
1546-O,NYダウ30,大証,10420.00,10440.00,10400.00,10430.00,524,5464680
1547-T,上場米国,東証,1178.00,1178.00,1170.00,1175.00,540,632980
1548-T,上場チャイナ,東証,728.00,731.00,726.00,731.00,1840,1338530
1549-T,上場インド,東証,753.00,756.00,753.00,753.00,160,120510
