コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,180.00,177.00,178.00,139000,24793000
1305-T,ETFTPX,東証,780.00,785.00,777.00,779.00,42150,32886360
1306-T,TOPIX投,東証,779.00,783.00,775.00,775.00,926440,720643970
1308-T,上場TPX,東証,767.00,772.00,765.00,766.00,197500,151626200
1309-O,上証50連,大証,17670.00,17800.00,17610.00,17610.00,2525,44623310
1310-T,ETF･コア30,東証,404.00,404.00,400.00,403.00,4710,1888400
1311-T,TOPIX30,東証,406.00,408.00,405.00,406.00,2130,865190
1312-O,RN小型コア,大証,8510.00,8510.00,8500.00,8500.00,6,51010
1313-T,KODEX200,東証,1786.00,1806.00,1767.00,1786.00,260,463470
1314-T,上場新興,東証,530.00,530.00,520.00,520.00,1000,523000
1316-T,上場大型,東証,519.00,519.00,515.00,515.00,10390,5371630
1317-T,上場中型,東証,836.00,836.00,831.00,831.00,40,33390
1318-T,上場小型,東証,915.00,915.00,915.00,915.00,550,503250
1319-T,300投信,東証,140.00,140.00,140.00,140.00,1000,140000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9180.00,9230.00,9150.00,9170.00,37486,344267390
1321-O,225投信,大証,9210.00,9250.00,9170.00,9200.00,106831,983787530
1322-T,上場パンタ,東証,2726.00,2760.00,2726.00,2735.00,2110,5780400
1323-O,南ア40,大証,289.00,295.00,289.00,289.00,2700,783700
1324-O,RTS連動,大証,115.00,117.00,114.00,114.00,19900,2290800
1325-T,ボベスパ,東証,217.00,219.00,217.00,218.00,32300,7027900
1326-T,SPDRゴール,東証,12280.00,12330.00,12250.00,12270.00,6071,74651870
1327-T,EASY商品,東証,3635.00,3640.00,3600.00,3640.00,197,710845
1328-O,金連動,大証,3680.00,3700.00,3675.00,3675.00,14940,55054800
1329-T,iS225,東証,9140.00,9180.00,9100.00,9130.00,680,6208000
1330-T,上場225,東証,9220.00,9280.00,9190.00,9220.00,128920,1189495000
1332-T,日水,東証1部,249.00,250.00,243.00,244.00,671300,165047800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,128.00,128.00,125.00,126.00,803000,101652000
1343-T,REIT-ETF,東証,979.00,981.00,975.00,978.00,37050,36259280
1344-T,MXSコア30,東証,399.00,402.00,397.00,399.00,4180,1666290
1345-T,上場Jリート,東証,939.00,945.00,939.00,943.00,16200,15246700
1346-O,MXS225,大証,9200.00,9230.00,9150.00,9160.00,5976,54910040
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,775.00,778.00,771.00,771.00,7160,5540430
1349-T,アジア債券,東証,10130.00,10180.00,10130.00,10180.00,48,487600
1352-T,ホウスイ,東証1部,100.00,102.00,99.00,100.00,39000,3910000
1376-J,カネコ種,JQスタンダード,715.00,715.00,715.00,715.00,6600,4719000
1377-T,サカタのタネ,東証1部,1101.00,1103.00,1097.00,1098.00,24300,26730100
1378-T,雪国マイタケ,東証2部,314.00,315.00,313.00,313.00,8800,2760000
1379-T,ホクト,東証1部,1651.00,1664.00,1646.00,1647.00,39200,64775900
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,807.00,888.00,805.00,888.00,1100,919100
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1350.00,1355.00,1250.00,1250.00,71600,92702800
1400-J,ルーデン,JQグロース,9110.00,9110.00,8350.00,8370.00,249,2171900
1401-F,エムビーエス,福証Q-Board,905.00,905.00,901.00,901.00,200,180600
1405-T,サーラ住宅,東証2部,579.00,585.00,579.00,585.00,6000,3479000
1407-J,ウエストHD,JQスタンダード,1240.00,1246.00,1142.00,1142.00,310900,372411500
1408-J,サムシングHD,JQグロース,168300.00,170000.00,151100.00,152500.00,216,34605500
1412-T,チャイナボーチ,東証1部外国,3110.00,3230.00,3090.00,3090.00,485,1520440
1414-T,ショーボンド,東証1部,1875.00,2030.00,1875.00,1966.00,271000,532421500
1417-T,ミライトHD,東証1部,552.00,558.00,534.00,540.00,186500,101312700
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,109.00,110.00,96.00,97.00,94400,9520500
1491-T,中外鉱,東証2部,18.00,19.00,17.00,17.00,378000,6755600
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,79.00,80.00,76.00,76.00,348000,26919700
1515-T,日鉄鉱,東証1部,312.00,313.00,304.00,307.00,156000,47894000
1518-T,三井松,東証1部,132.00,134.00,131.00,132.00,813000,107767000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4035.00,4055.00,4030.00,4030.00,24418,98650475
1541-T,純プラ信,東証,3745.00,3770.00,3720.00,3740.00,3583,13378820
1542-T,純銀信託,東証,7270.00,7330.00,7270.00,7270.00,4452,32464020
1543-T,純パラ信,東証,15500.00,15600.00,15400.00,15430.00,344,5326750
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2105.00,2109.00,2100.00,2102.00,2940,6179700
1546-O,NYダウ30,大証,10330.00,10390.00,10330.00,10380.00,286,2962040
1547-T,上場米国,東証,1159.00,1160.00,1158.00,1158.00,460,532940
1548-T,上場チャイナ,東証,741.00,750.00,740.00,744.00,6420,4789500
1549-T,上場インド,東証,733.00,734.00,727.00,727.00,3930,2868670
