コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,285.00,286.00,282.00,283.00,206000,58485000
1305-T,ETFTPX,東証,1696.00,1715.00,1693.00,1701.00,541350,921966820
1306-T,TOPIX投,東証,1669.00,1693.00,1667.00,1678.00,4887980,8215973130
1308-T,上場TPX,東証,1651.00,1673.00,1651.00,1658.00,1724600,2867870900
1309-T,上証50連,東証,40000.00,41900.00,37600.00,38850.00,47562,1901048150
1310-T,ETF･コア30,東証,807.00,824.00,807.00,820.00,11360,9237520
1311-T,TOPIX30,東証,860.00,860.00,844.00,847.00,12820,10963410
1312-T,RN小型コア,東証,18000.00,18320.00,17600.00,18250.00,288,5200570
1313-T,KODEX200,東証,2720.00,2732.00,2700.00,2706.00,280,762040
1314-T,上場新興,東証,1170.00,1175.00,1170.00,1172.00,2400,2810500
1316-T,上場大型,東証,1084.00,1110.00,1083.00,1095.00,27850,30643920
1317-T,上場中型,東証,1836.00,1862.00,1812.00,1862.00,4150,7598740
1318-T,上場小型,東証,1886.00,1887.00,1854.00,1870.00,6480,12112220
1319-T,300投信,東証,320.00,322.00,320.00,322.00,13000,4172000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,20780.00,20960.00,20700.00,20740.00,465813,9703860750
1321-T,225投信,東証,20770.00,20960.00,20680.00,20730.00,883900,18391894780
1322-T,上場パンタ,東証,6100.00,6320.00,5700.00,5940.00,37950,227003600
1323-T,南ア40,東証,410.00,410.00,408.00,408.00,600,245800
1324-T,RTS連動,東証,110.00,111.00,108.00,108.00,476400,51880600
1325-T,ボベスパ,東証,174.00,175.00,171.00,173.00,166700,28922100
1326-T,SPDRゴール,東証,13930.00,14000.00,13890.00,13900.00,4392,61136620
1327-T,EASY商品,東証,4250.00,4250.00,4200.00,4200.00,99,418280
1328-T,金連動,東証,3980.00,4000.00,3980.00,3985.00,5090,20301750
1329-T,iS225,東証,20770.00,20930.00,20650.00,20670.00,15065,313481400
1330-T,上場225,東証,20860.00,21050.00,20770.00,20810.00,368810,7709385100
1332-T,日水,東証1部,352.00,353.00,347.00,347.00,2078300,727110100
1333-T,マルハニチロ,東証1部,1961.00,1980.00,1946.00,1948.00,264200,517789300
1343-T,REIT-ETF,東証,1926.00,1927.00,1915.00,1922.00,125700,241693890
1344-T,MXSコア30,東証,810.00,811.00,800.00,809.00,8020,6478020
1345-T,上場Jリート,東証,1830.00,1836.00,1825.00,1835.00,44100,80745700
1346-T,MXS225,東証,20760.00,20930.00,20650.00,20690.00,128750,2680688950
1347-T,上場グリチ,東証,5360.00,5360.00,5360.00,5360.00,100,536000
1348-T,MXSトピクス,東証,1662.00,1680.00,1659.00,1668.00,1867950,3125379710
1349-T,アジア債券,東証,14530.00,14580.00,14200.00,14490.00,179,2588130
1352-T,ホウスイ,東証1部,148.00,149.00,146.00,147.00,183000,26959000
1356-T,TPXベア2,東証,4855.00,4855.00,4750.00,4825.00,209820,1009520150
1357-T,日経ダブ,東証,2701.00,2735.00,2664.00,2725.00,12277101,33131093504
1358-T,上場2倍,東証,16560.00,16800.00,16350.00,16430.00,16110,267293310
1360-T,日経ベア2,東証,6430.00,6520.00,6350.00,6500.00,529850,3405648800
1361-T,iS米HY債,東証,13190.00,13190.00,13050.00,13190.00,429,5626760
1362-T,iS新興債,東証,8610.00,8690.00,8550.00,8650.00,1507,12963850
1363-T,iS米国債,東証,23980.00,24000.00,23750.00,23900.00,99,2365750
1364-T,iSJPX400,東証,14710.00,14930.00,14700.00,14800.00,7560,111886100
1365-T,225ダブル,東証,13430.00,13610.00,13220.00,13270.00,281476,3782145960
1366-T,225Dベア,東証,7010.00,7100.00,6910.00,7090.00,139176,975606110
1367-T,TPXダブル,東証,13400.00,13670.00,13380.00,13440.00,45076,608863090
1368-T,TPXDベア,東証,7080.00,7080.00,6940.00,7070.00,10876,76394030
1369-T,DIAM225,東証,20330.00,20500.00,20250.00,20280.00,6479,132451040
