コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,179.00,176.00,176.00,208000,36947000
1305-T,ETFTPX,東証,770.00,770.00,757.00,761.00,155140,118649540
1306-T,TOPIX投,東証,765.00,767.00,755.00,758.00,3437240,2620025280
1308-T,上場TPX,東証,756.00,756.00,745.00,746.00,267700,201347500
1309-O,上証50連,大証,17180.00,17330.00,17150.00,17280.00,2107,36273590
1310-T,ETF･コア30,東証,396.00,396.00,391.00,392.00,2480,978540
1311-T,TOPIX30,東証,403.00,403.00,395.00,398.00,14640,5860220
1312-O,RN小型コア,大証,8330.00,8360.00,8280.00,8280.00,33,274640
1313-T,KODEX200,東証,1770.00,1770.00,1705.00,1707.00,610,1056110
1314-T,上場新興,東証,505.00,505.00,501.00,501.00,1000,501700
1316-T,上場大型,東証,499.00,509.00,499.00,509.00,10050,5115250
1317-T,上場中型,東証,820.00,820.00,820.00,820.00,20,16400
1318-T,上場小型,東証,887.00,887.00,887.00,887.00,200,177400
1319-T,300投信,東証,146.00,146.00,146.00,146.00,1000,146000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9050.00,9080.00,8950.00,8960.00,86679,780827500
1321-O,225投信,大証,9100.00,9110.00,8980.00,8980.00,342568,3092305420
1322-T,上場パンタ,東証,2690.00,2690.00,2500.00,2665.00,4890,12944420
1323-O,南ア40,大証,285.00,285.00,282.00,284.00,3600,1020900
1324-O,RTS連動,大証,112.00,112.00,111.00,111.00,23400,2602700
1325-T,ボベスパ,東証,208.00,208.00,207.00,208.00,68300,14178900
1326-T,SPDRゴール,東証,12040.00,12050.00,11970.00,11990.00,19619,235586680
1327-T,EASY商品,東証,3600.00,3605.00,3595.00,3595.00,334,1202250
1328-O,金連動,大証,3605.00,3620.00,3595.00,3600.00,24480,88299150
1329-T,iS225,東証,9030.00,9030.00,8900.00,8930.00,8440,75839800
1330-T,上場225,東証,9120.00,9120.00,8990.00,9030.00,266120,2408420900
1332-T,日水,東証1部,232.00,234.00,223.00,225.00,4273000,970062300
1332-O,日水,大証1部,226.00,226.00,226.00,226.00,2000,452000
1334-T,マルハニチロHD,東証1部,126.00,127.00,124.00,125.00,1318000,165107000
1343-T,REIT-ETF,東証,971.00,971.00,964.00,968.00,37440,36223650
1344-T,MXSコア30,東証,395.00,395.00,389.00,391.00,5200,2037480
1345-T,上場Jリート,東証,932.00,934.00,927.00,928.00,28500,26510300
1346-O,MXS225,大証,9090.00,9090.00,8960.00,8960.00,20593,185980080
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,763.00,763.00,751.00,755.00,119830,90879480
1349-T,アジア債券,東証,10120.00,10150.00,10060.00,10060.00,18,181770
1352-T,ホウスイ,東証1部,98.00,100.00,98.00,100.00,22000,2173000
1376-J,カネコ種,JQスタンダード,707.00,708.00,703.00,703.00,1100,777100
1377-T,サカタのタネ,東証1部,1084.00,1086.00,1064.00,1070.00,43700,46968300
1378-T,雪国マイタケ,東証2部,307.00,307.00,285.00,303.00,16300,4819600
1379-T,ホクト,東証1部,1640.00,1654.00,1628.00,1630.00,40000,65494600
1380-J,秋川牧園,JQスタンダード,378.00,378.00,378.00,378.00,2000,756000
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,103000.00,114900.00,103000.00,114900.00,2,217900
1383-J,ベルグアース,JQスタンダード,1221.00,1260.00,1196.00,1226.00,17500,21400600
1400-J,ルーデン,JQグロース,7750.00,8350.00,7550.00,8150.00,82,649220
1401-F,エムビーエス,福証Q-Board,920.00,920.00,920.00,920.00,200,184000
1405-T,サーラ住宅,東証2部,567.00,570.00,555.00,570.00,4800,2697600
1407-J,ウエストHD,JQスタンダード,1151.00,1256.00,1151.00,1255.00,441400,533745200
1408-J,サムシングHD,JQグロース,166000.00,178000.00,155000.00,155000.00,406,66347700
1412-T,チャイナボーチ,東証1部外国,2998.00,3060.00,2998.00,3005.00,752,2263781
1414-T,ショーボンド,東証1部,1938.00,2019.00,1938.00,1984.00,153000,304780500
1417-T,ミライトHD,東証1部,529.00,533.00,517.00,520.00,65000,34003500
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,99.00,105.00,99.00,103.00,97800,9960900
1491-T,中外鉱,東証2部,16.00,17.00,16.00,16.00,246800,4011900
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,73.00,73.00,71.00,71.00,197400,14261700
1515-T,日鉄鉱,東証1部,305.00,311.00,303.00,305.00,142000,43566000
1518-T,三井松,東証1部,132.00,134.00,130.00,131.00,1469000,193528000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,3960.00,3970.00,3940.00,3955.00,86213,340914895
1541-T,純プラ信,東証,3685.00,3685.00,3660.00,3675.00,2393,8782660
1542-T,純銀信託,東証,7100.00,7100.00,7000.00,7000.00,4246,29923980
1543-T,純パラ信,東証,15200.00,15350.00,15200.00,15340.00,46,700760
1544-T,上場MSジ,東証,513.00,513.00,481.00,481.00,280,138780
1545-O,NASDAQ投,大証,2095.00,2095.00,2080.00,2081.00,5850,12214250
1546-O,NYダウ30,大証,10300.00,10300.00,10210.00,10210.00,959,9850930
1547-T,上場米国,東証,1152.00,1152.00,1147.00,1147.00,2840,3270240
1548-T,上場チャイナ,東証,737.00,737.00,715.00,718.00,6430,4659860
1549-T,上場インド,東証,728.00,729.00,718.00,718.00,1660,1198090
1550-T,MXS外株,東証,970.00,973.00,960.00,963.00,33580,32385670
1551-O,JASDAQ20,大証,1124.00,1125.00,1119.00,1119.00,580,651450
1552-O,VIX短期,大証,6000.00,6290.00,5980.00,6270.00,167325,1023719180
1554-T,上場MS世,東証,900.00,905.00,889.00,889.00,12420,11124680
1555-T,上場Aリート,東証,932.00,946.00,921.00,921.00,9800,9130870
1556-T,上場日中,東証,,,,,0,0
1557-T,SPDR500,東証,10730.00,10750.00,10690.00,10700.00,536,5741570
1559-T,タイSET50,東証,2055.00,2087.00,2028.00,2028.00,612,1252248
1560-T,ブルサKLCI,東証,4075.00,4075.00,3985.00,3985.00,195,780795
1561-O,VIX中期,大証,90400.00,99000.00,90400.00,99000.00,137,12973500
1562-T,YMアジ日,東証,,,,,0,0
1563-T,マザーズコア,東証,835.00,850.00,811.00,811.00,92,76689
1565-T,日経カバコ,東証,10100.00,10100.00,10050.00,10050.00,9,90500
1566-T,上場EM債,東証,53000.00,53000.00,52800.00,52900.00,31,1639800
1567-T,MXSリスク5,東証,967.00,967.00,965.00,965.00,30,28970
1568-T,TPX2倍,東証,7890.00,7940.00,7700.00,7750.00,32540,253978300
1569-T,TPX-1倍,東証,11200.00,11310.00,11150.00,11290.00,10070,112996700
