コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,267.00,269.00,266.00,267.00,267000,71375000
1305-T,ETFTPX,東証,1209.00,1217.00,1192.00,1201.00,733460,884297440
1306-T,TOPIX投,東証,1196.00,1206.00,1181.00,1188.00,3844130,4581840890
1308-T,上場TPX,東証,1184.00,1192.00,1168.00,1176.00,844800,997236400
1309-T,上証50連,東証,16770.00,16850.00,16500.00,16610.00,1488,24806990
1310-T,ETF･コア30,東証,605.00,610.00,598.00,603.00,1860,1125360
1311-T,TOPIX30,東証,625.00,628.00,616.00,622.00,4260,2638660
1312-T,RN小型コア,東証,12920.00,12920.00,12910.00,12910.00,4,51670
1313-T,KODEX200,東証,2391.00,2391.00,2391.00,2391.00,10,23910
1314-T,上場新興,東証,1050.00,1054.00,1040.00,1054.00,1600,1673400
1316-T,上場大型,東証,780.00,781.00,765.00,766.00,720,551310
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,209.00,209.00,208.00,209.00,3000,626000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14810.00,14980.00,14600.00,14790.00,167935,2483557010
1321-T,225投信,東証,14800.00,14970.00,14590.00,14760.00,585506,8654867500
1322-T,上場パンタ,東証,2792.00,2792.00,2730.00,2745.00,520,1431210
1323-T,南ア40,東証,330.00,330.00,326.00,326.00,1400,459800
1324-T,RTS連動,東証,112.00,113.00,110.00,110.00,100200,11205300
1325-T,ボベスパ,東証,168.00,168.00,164.00,164.00,34400,5717400
1326-T,SPDRゴール,東証,13270.00,13280.00,13230.00,13250.00,13937,184792010
1327-T,EASY商品,東証,4550.00,4550.00,4395.00,4470.00,312,1394370
1328-T,金連動,東証,3725.00,3725.00,3705.00,3705.00,1560,5789200
1329-T,iS225,東証,14850.00,14940.00,14600.00,14780.00,2080,30766600
1330-T,上場225,東証,14860.00,15020.00,14650.00,14820.00,310700,4610700700
1332-T,日水,東証1部,215.00,215.00,208.00,211.00,2238600,473846800
1334-T,マルハニチロHD,東証1部,172.00,174.00,171.00,173.00,1792000,308818000
1343-T,REIT-ETF,東証,1559.00,1559.00,1544.00,1546.00,108600,168280710
1344-T,MXSコア30,東証,603.00,607.00,597.00,602.00,4740,2855180
1345-T,上場Jリート,東証,1474.00,1480.00,1470.00,1474.00,47600,70121700
1346-T,MXS225,東証,14800.00,14960.00,14590.00,14780.00,93704,1385140920
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1190.00,1200.00,1176.00,1185.00,157760,187212040
1349-T,アジア債券,東証,12260.00,12360.00,12250.00,12330.00,33,404510
1352-T,ホウスイ,東証1部,131.00,131.00,128.00,129.00,129000,16750000
1376-T,カネコ種,JQスタンダード,887.00,887.00,863.00,872.00,3100,2711600
1377-T,サカタのタネ,東証1部,1315.00,1327.00,1308.00,1308.00,27900,36688400
1378-T,雪国マイタケ,東証2部,225.00,229.00,221.00,222.00,16400,3669200
1379-T,ホクト,東証1部,2046.00,2054.00,2040.00,2046.00,83700,171430900
1380-T,秋川牧園,JQスタンダード,445.00,445.00,445.00,445.00,1000,445000
1381-T,アクシーズ,JQスタンダード,,,,,0,0
1382-T,ホーブ,JQスタンダード,1215.00,1215.00,1215.00,1215.00,100,121500
1383-T,ベルグアース,JQスタンダード,1510.00,1520.00,1502.00,1520.00,1400,2114200
1400-T,ルーデン,JQグロース,195.00,211.00,190.00,199.00,21300,4232700
1401-F,エムビーエス,福証Q-Board,1300.00,1300.00,1300.00,1300.00,200,260000
1405-T,サーラ住宅,東証2部,850.00,852.00,844.00,850.00,4900,4158700
1407-T,ウエストHD,JQスタンダード,1292.00,1303.00,1252.00,1293.00,111200,142591400
1408-T,サムシングHD,JQグロース,664.00,667.00,659.00,667.00,9800,6498100
1414-T,ショーボンド,東証1部,4420.00,4425.00,4335.00,4355.00,106800,467630000
1417-T,ミライトHD,東証1部,920.00,920.00,896.00,900.00,128000,115887900
1418-T,インターライフ,JQスタンダード,186.00,186.00,178.00,180.00,52900,9562800
1419-T,タマホーム,東証1部,785.00,800.00,781.00,795.00,150800,119120600
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証2部,622.00,623.00,607.00,616.00,16900,10359600
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,2350.00,2400.00,2134.00,2341.00,93100,209045900
1491-T,中外鉱,東証2部,38.00,39.00,37.00,39.00,2010000,77648200
1514-T,住石HD,東証1部,115.00,116.00,112.00,113.00,601600,68408300
1515-T,日鉄鉱,東証1部,399.00,402.00,390.00,396.00,211000,83518000
1518-T,三井松,東証1部,155.00,156.00,152.00,153.00,506000,77832000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4345.00,4360.00,4345.00,4355.00,51828,225500525
1541-T,純プラ信,東証,4635.00,4650.00,4595.00,4600.00,1130,5232415
1542-T,純銀信託,東証,6670.00,6670.00,6580.00,6610.00,4347,28755340
1543-T,純パラ信,東証,24460.00,24690.00,24130.00,24340.00,153,3730850
1544-T,上場MSジ,東証,,,,,0,0
1545-T,NASDAQ投,東証,3765.00,3800.00,3765.00,3790.00,2010,7604000
1546-T,NYダウ30,東証,16230.00,16340.00,16200.00,16340.00,3372,54740040
1547-T,上場米国,東証,2049.00,2049.00,2022.00,2046.00,8130,16621070
1548-T,上場チャイナ,東証,925.00,925.00,905.00,906.00,1680,1548860
1549-T,上場インド,東証,1079.00,1079.00,1067.00,1067.00,130,140150
1550-T,MXS外株,東証,1694.00,1694.00,1688.00,1688.00,6350,10742760
1551-T,JASDAQ20,東証,5460.00,5460.00,5250.00,5370.00,3130,16708000
1552-T,VIX短期,東証,1112.00,1121.00,1106.00,1116.00,540007,601175706
1554-T,上場MS世,東証,1500.00,1511.00,1488.00,1511.00,1830,2732530
1555-T,上場Aリート,東証,1259.00,1264.00,1249.00,1260.00,6090,7623020
1556-T,上場日中,東証,,,,,0,0
1557-T,SPDR500,東証,19110.00,19280.00,18920.00,19090.00,812,15513010
1559-T,タイSET50,東証,2777.00,2820.00,2770.00,2792.00,1944,5420845
1560-T,ブルサKLCI,東証,5580.00,5680.00,5580.00,5580.00,139,778680
1561-T,VIX中期,東証,38700.00,38700.00,38100.00,38100.00,42,1622600
1562-T,YMアジ日,東証,1582.00,1582.00,1582.00,1582.00,10,15820
1563-T,マザーズコア,東証,2381.00,2394.00,2302.00,2339.00,22847,53579049
1565-T,日経カバコ,東証,12670.00,12840.00,12560.00,12700.00,185,2353480
1566-T,上場EM債,東証,59700.00,59900.00,59600.00,59700.00,55,3284800
1567-T,MXSリスク5,東証,,,,,0,0
1568-T,TPX2倍,東証,18110.00,18400.00,17630.00,17890.00,290260,5217108000
1569-T,TPX-1倍,東証,6180.00,6270.00,6130.00,6230.00,75600,468026600
1570-T,日経レバ,東証,9150.00,9380.00,8900.00,9110.00,11086873,101447385560
1571-T,日経インバ,東証,3370.00,3415.00,3325.00,3370.00,665463,2246526210
1572-T,H株ブル,東証,8700.00,8880.00,8700.00,8790.00,1680,14733100
