コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,174.00,179.00,174.00,179.00,125000,22035000
1305-T,ETFTPX,東証,744.00,753.00,744.00,753.00,60370,45010410
1306-T,TOPIX投,東証,745.00,753.00,741.00,753.00,1841080,1373437080
1308-T,上場TPX,東証,732.00,740.00,730.00,740.00,409300,300580000
1309-O,上証50連,大証,15750.00,15860.00,15500.00,15590.00,3381,52896160
1310-T,ETF･コア30,東証,371.00,375.00,371.00,374.00,120,44860
1311-T,TOPIX30,東証,379.00,383.00,379.00,383.00,28560,10863420
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1451.00,1472.00,1433.00,1445.00,3320,4835040
1314-T,上場新興,東証,545.00,546.00,539.00,539.00,500,270800
1316-T,上場大型,東証,491.00,492.00,491.00,492.00,3750,1842410
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,876.00,876.00,856.00,860.00,220,190400
1319-T,300投信,東証,132.00,132.00,132.00,132.00,57000,7524000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8530.00,8670.00,8510.00,8670.00,120910,1036160610
1321-O,225投信,大証,8550.00,8700.00,8530.00,8700.00,1224370,10528057910
1322-T,上場パンタ,東証,2580.00,2621.00,2580.00,2621.00,5410,14097920
1323-O,南ア40,大証,251.00,253.00,251.00,253.00,16400,4141700
1324-O,RTS連動,大証,111.00,112.00,110.00,110.00,56000,6190700
1325-T,ボベスパ,東証,197.00,199.00,195.00,196.00,131400,25889500
1326-T,SPDRゴール,東証,12050.00,12300.00,12020.00,12300.00,67520,821682120
1327-T,EASY商品,東証,3550.00,3610.00,3550.00,3610.00,85,301920
1328-O,金連動,大証,3760.00,3860.00,3750.00,3850.00,79610,302538400
1329-T,iS225,東証,8500.00,8580.00,8480.00,8580.00,2500,21295400
1330-T,上場225,東証,8590.00,8670.00,8550.00,8670.00,1321430,11386002700
1332-T,日水,東証1部,284.00,286.00,282.00,286.00,1245300,354092900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,147.00,152.00,146.00,151.00,2517000,375302000
1343-T,REIT-ETF,東証,961.00,961.00,942.00,944.00,32560,31001540
1344-T,MXSコア30,東証,375.00,377.00,371.00,377.00,6290,2358350
1345-T,上場Jリート,東証,939.00,939.00,918.00,926.00,61200,56513600
1346-O,MXS225,大証,8620.00,8750.00,8590.00,8730.00,17462,151277070
1347-T,上場グリチ,東証,2575.00,2610.00,2575.00,2610.00,30,77800
1348-T,MXSトピクス,東証,748.00,757.00,747.00,756.00,224160,168310470
1349-T,アジア債券,東証,9490.00,9500.00,9420.00,9500.00,22,208030
1352-T,ホウスイ,東証1部,87.00,87.00,87.00,87.00,4000,348000
1376-J,カネコ種,JQスタンダード,702.00,714.00,702.00,711.00,2300,1617800
1377-T,サカタのタネ,東証1部,1149.00,1160.00,1140.00,1158.00,46800,53889900
1378-T,雪国マイタケ,東証2部,376.00,378.00,376.00,377.00,13100,4938700
1379-T,ホクト,東証1部,1705.00,1712.00,1691.00,1712.00,36100,61558100
