コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,190.00,190.00,189.00,190.00,146000,27669000
1305-T,ETFTPX,東証,862.00,865.00,852.00,854.00,1093590,937297540
1306-T,TOPIX投,東証,860.00,864.00,850.00,853.00,3213210,2751158210
1308-T,上場TPX,東証,850.00,853.00,841.00,841.00,657400,557729700
1309-O,上証50連,大証,18120.00,18960.00,18050.00,18900.00,8116,150054450
1310-T,ETF･コア30,東証,445.00,445.00,433.00,433.00,3120,1375760
1311-T,TOPIX30,東証,456.00,456.00,452.00,454.00,28850,13103340
1312-O,RN小型コア,大証,9190.00,9190.00,9160.00,9190.00,20,183500
1313-T,KODEX200,東証,2004.00,2004.00,2002.00,2002.00,220,440470
1314-T,上場新興,東証,538.00,577.00,538.00,570.00,9300,5250300
1316-T,上場大型,東証,550.00,565.00,550.00,563.00,11040,6214050
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,1009.00,1009.00,998.00,998.00,5250,5242200
1319-T,300投信,東証,146.00,147.00,146.00,147.00,25000,3651000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10300.00,10300.00,10200.00,10240.00,110265,1131202260
1321-O,225投信,大証,10290.00,10310.00,10210.00,10250.00,416727,4274359430
1322-T,上場パンタ,東証,2790.00,2860.00,2790.00,2852.00,6220,17575130
1323-O,南ア40,大証,321.00,322.00,319.00,319.00,5600,1790200
1324-O,RTS連動,大証,123.00,123.00,121.00,121.00,50700,6170800
1325-T,ボベスパ,東証,216.00,216.00,214.00,214.00,78700,16925000
1326-T,SPDRゴール,東証,13550.00,13570.00,13500.00,13550.00,54692,740517100
1327-T,EASY商品,東証,3885.00,3900.00,3840.00,3850.00,508,1964190
1328-O,金連動,大証,4070.00,4080.00,4065.00,4070.00,24480,99725400
1329-T,iS225,東証,10230.00,10250.00,10120.00,10240.00,1040,10602900
1330-T,上場225,東証,10350.00,10350.00,10240.00,10280.00,160780,1656398900
1332-T,日水,東証1部,166.00,167.00,164.00,165.00,1702300,281256800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,146.00,147.00,145.00,146.00,881000,128505000
1343-T,REIT-ETF,東証,1173.00,1179.00,1170.00,1179.00,102830,120820860
1344-T,MXSコア30,東証,442.00,445.00,440.00,440.00,3220,1422040
1345-T,上場Jリート,東証,1112.00,1129.00,1112.00,1127.00,58500,65614400
1346-O,MXS225,大証,10340.00,10350.00,10260.00,10300.00,48533,499709230
1347-T,上場グリチ,東証,2812.00,2826.00,2783.00,2783.00,550,1544760
1348-T,MXSトピクス,東証,863.00,863.00,854.00,858.00,65020,55855780
1349-T,アジア債券,東証,11100.00,11160.00,11100.00,11130.00,254,2829020
1352-T,ホウスイ,東証1部,108.00,109.00,105.00,109.00,203000,21837000
1376-J,カネコ種,JQスタンダード,675.00,686.00,675.00,677.00,2900,1967600
1377-T,サカタのタネ,東証1部,1063.00,1079.00,1063.00,1074.00,36300,38921500
1378-T,雪国マイタケ,東証2部,269.00,270.00,265.00,265.00,26800,7181600
1379-T,ホクト,東証1部,1670.00,1677.00,1662.00,1664.00,53300,88978800
1380-J,秋川牧園,JQスタンダード,380.00,380.00,380.00,380.00,1000,380000
1381-J,アクシーズ,JQスタンダード,730.00,730.00,730.00,730.00,700,511000
1382-J,ホーブ,JQスタンダード,92000.00,92000.00,92000.00,92000.00,1,92000
1383-J,ベルグアース,JQスタンダード,905.00,916.00,900.00,905.00,6100,5538800
1400-J,ルーデン,JQグロース,7760.00,8090.00,7760.00,7940.00,28,220870
1401-F,エムビーエス,福証Q-Board,755.00,755.00,745.00,745.00,200,150000
1405-T,サーラ住宅,東証2部,642.00,648.00,640.00,642.00,8300,5339600
1407-J,ウエストHD,JQスタンダード,983.00,1003.00,981.00,990.00,137700,136712700
1408-J,サムシングHD,JQグロース,224400.00,238700.00,216100.00,234000.00,510,116413700
1414-T,ショーボンド,東証1部,3170.00,3275.00,3140.00,3275.00,867500,2780569500
1417-T,ミライトHD,東証1部,786.00,795.00,778.00,785.00,117600,92482300
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,219.00,224.00,211.00,222.00,130700,28412300
1491-T,中外鉱,東証2部,17.00,18.00,17.00,17.00,528600,9032100
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,80.00,81.00,79.00,79.00,587400,47060100
1515-T,日鉄鉱,東証1部,377.00,383.00,372.00,372.00,201000,75808000
1518-T,三井松,東証1部,140.00,141.00,139.00,140.00,1130000,158258000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4445.00,4460.00,4440.00,4460.00,114981,511679110
1541-T,純プラ信,東証,4120.00,4145.00,4120.00,4130.00,2498,10305870
1542-T,純銀信託,東証,7960.00,8020.00,7950.00,7970.00,7071,56442470
1543-T,純パラ信,東証,17870.00,18290.00,17870.00,18050.00,244,4379300
1544-T,上場MSジ,東証,545.00,545.00,545.00,545.00,10,5450
1545-O,NASDAQ投,大証,2241.00,2270.00,2241.00,2270.00,770,1738240
1546-O,NYダウ30,大証,10640.00,10710.00,10610.00,10710.00,1151,12260050
1547-T,上場米国,東証,1312.00,1350.00,1311.00,1350.00,2010,2642170
1548-T,上場チャイナ,東証,905.00,910.00,902.00,910.00,7130,6474990
1549-T,上場インド,東証,875.00,890.00,875.00,890.00,3930,3464890
1550-T,MXS外株,東証,1108.00,1118.00,1107.00,1114.00,8680,9644840
1551-O,JASDAQ20,大証,1451.00,1465.00,1435.00,1465.00,2640,3824990
1552-O,VIX短期,大証,2722.00,2727.00,2667.00,2682.00,143085,385795469
1554-T,上場MS世,東証,1063.00,1063.00,1054.00,1058.00,1780,1884750
1555-T,上場Aリート,東証,1180.00,1189.00,1179.00,1186.00,14640,17292980
1556-T,上場日中,東証,879.00,879.00,879.00,879.00,10,8790
1557-T,SPDR500,東証,12300.00,12300.00,12240.00,12270.00,264,3240960
1559-T,タイSET50,東証,2410.00,2415.00,2407.00,2415.00,436,1052083
1560-T,ブルサKLCI,東証,4655.00,4690.00,4655.00,4670.00,211,985870
1561-O,VIX中期,大証,59000.00,59400.00,58000.00,58900.00,114,6715900
1562-T,YMアジ日,東証,1099.00,1099.00,1099.00,1099.00,10,10990
1563-T,マザーズコア,東証,965.00,980.00,943.00,950.00,608,579913
1565-T,日経カバコ,東証,11110.00,11110.00,11110.00,11110.00,12,133320
