コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,184.00,184.00,182.00,183.00,112000,20506000
1305-T,ETFTPX,東証,869.00,869.00,862.00,865.00,396790,343124090
1306-T,TOPIX投,東証,866.00,866.00,858.00,864.00,1670260,1438958010
1308-T,上場TPX,東証,853.00,853.00,847.00,852.00,151200,128338200
1309-O,上証50連,大証,18500.00,18540.00,18300.00,18380.00,3736,68654300
1310-T,ETF･コア30,東証,453.00,453.00,441.00,444.00,7380,3281070
1311-T,TOPIX30,東証,458.00,458.00,453.00,454.00,6540,2967190
1312-O,RN小型コア,大証,9120.00,9120.00,9040.00,9070.00,151,1371120
1313-T,KODEX200,東証,2120.00,2120.00,2100.00,2120.00,640,1347580
1314-T,上場新興,東証,614.00,614.00,614.00,614.00,600,368400
1316-T,上場大型,東証,585.00,585.00,585.00,585.00,20,11700
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,945.00,948.00,940.00,948.00,1450,1368400
1319-T,300投信,東証,147.00,147.00,146.00,146.00,7000,1024000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10090.00,10090.00,10040.00,10070.00,83361,838682510
1321-O,225投信,大証,10110.00,10120.00,10070.00,10090.00,276918,2796252920
1322-T,上場パンタ,東証,3340.00,3360.00,3330.00,3360.00,1700,5675850
1323-O,南ア40,大証,339.00,339.00,336.00,337.00,900,304000
1324-O,RTS連動,大証,154.00,154.00,151.00,153.00,65200,9941900
1325-T,ボベスパ,東証,271.00,271.00,270.00,270.00,94600,25583400
1326-T,SPDRゴール,東証,12310.00,12330.00,12290.00,12310.00,10747,132283080
1327-T,EASY商品,東証,4000.00,4045.00,3975.00,4045.00,123,492465
1328-O,金連動,大証,3725.00,3745.00,3725.00,3740.00,12810,47847200
1329-T,iS225,東証,10180.00,10200.00,10140.00,10170.00,1470,14951000
1330-T,上場225,東証,10150.00,10150.00,10110.00,10140.00,112360,1137618200
1332-T,日水,東証1部,279.00,283.00,279.00,281.00,1467900,412756800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,140.00,140.00,137.00,137.00,1617000,223323000
1343-T,REIT-ETF,東証,1040.00,1046.00,1037.00,1043.00,62990,65495620
1344-T,MXSコア30,東証,451.00,451.00,446.00,447.00,5860,2617840
1345-T,上場Jリート,東証,1004.00,1004.00,998.00,1003.00,39900,39895300
1346-O,MXS225,大証,10180.00,10180.00,10140.00,10170.00,7580,77010340
1347-T,上場グリチ,東証,3230.00,3230.00,3230.00,3230.00,1500,4845000
1348-T,MXSトピクス,東証,868.00,868.00,861.00,865.00,17370,15018710
1349-T,アジア債券,東証,9810.00,9810.00,9750.00,9780.00,998,9737720
1352-T,ホウスイ,東証1部,95.00,97.00,94.00,97.00,21000,2007000
1376-J,カネコ種,JQスタンダード,765.00,765.00,759.00,759.00,2000,1519200
1377-T,サカタのタネ,東証1部,1139.00,1146.00,1126.00,1135.00,42400,48189200
1378-T,雪国マイタケ,東証2部,442.00,443.00,440.00,441.00,9100,4019800
1379-T,ホクト,東証1部,1777.00,1785.00,1766.00,1775.00,49100,87251500
