コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,182.00,183.00,179.00,181.00,651000,117535000
1305-T,ETFTPX,東証,843.00,851.00,840.00,847.00,248300,210126700
1306-T,TOPIX投,東証,844.00,854.00,841.00,852.00,5255940,4449412390
1308-T,上場TPX,東証,827.00,837.00,826.00,834.00,160100,133335300
1309-O,上証50連,大証,23770.00,24220.00,23740.00,24220.00,13544,324535040
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,465.00,467.00,465.00,466.00,3290,1533490
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1768.00,1826.00,1768.00,1821.00,290,526420
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,586.00,586.00,586.00,586.00,40,23440
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,835.00,843.00,833.00,843.00,1060,885080
1319-T,300投信,東証,146.00,147.00,144.00,147.00,37000,5410000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9560.00,9680.00,9540.00,9630.00,92910,894434300
1321-O,225投信,大証,9600.00,9710.00,9570.00,9670.00,697657,6724614110
1322-T,上場パンタ,東証,3740.00,3760.00,3720.00,3755.00,15110,56512250
1323-O,南ア40,大証,316.00,316.00,314.00,315.00,9100,2873800
1324-O,RTS連動,大証,131.00,133.00,131.00,131.00,97100,12791500
1325-T,ボベスパ,東証,310.00,311.00,309.00,309.00,101300,31413500
1326-T,SPDRゴール,東証,10960.00,10980.00,10920.00,10940.00,61416,672819810
1327-T,EASY商品,東証,3500.00,3500.00,3450.00,3495.00,353,1233230
1328-O,金連動,大証,3250.00,3255.00,3235.00,3245.00,84850,275250000
1329-T,iS225,東証,9570.00,9630.00,9560.00,9630.00,3830,36748800
1330-T,上場225,東証,9650.00,9750.00,9620.00,9710.00,404010,3913559900
1332-T,日水,東証1部,269.00,273.00,268.00,271.00,699600,189269800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,134.00,135.00,132.00,134.00,1482000,198159000
1343-T,REIT-ETF,東証,1020.00,1020.00,1000.00,1009.00,219190,220421870
1344-T,MXSコア30,東証,459.00,462.00,455.00,461.00,15430,7096830
1345-T,上場Jリート,東証,969.00,974.00,969.00,974.00,18600,18066100
1346-O,MXS225,大証,9650.00,9740.00,9620.00,9700.00,15175,146965950
1347-T,上場グリチ,東証,3115.00,3115.00,3115.00,3115.00,100,311500
1348-T,MXSトピクス,東証,839.00,846.00,835.00,846.00,94670,79713130
1349-T,アジア債券,東証,10300.00,10360.00,10190.00,10190.00,360,3695710
1352-T,ホウスイ,東証1部,103.00,105.00,103.00,103.00,14000,1451000
1376-J,カネコ種,JQスタンダード,743.00,750.00,743.00,750.00,1800,1346600
1377-T,サカタのタネ,東証1部,1072.00,1085.00,1072.00,1080.00,70300,75832000
1378-T,雪国マイタケ,東証2部,513.00,516.00,510.00,510.00,6000,3078900
1379-T,ホクト,東証1部,1836.00,1866.00,1823.00,1861.00,171900,317995300
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,720.00,720.00,708.00,708.00,400,286800
1382-J,ホーブ,JQスタンダード,154000.00,160000.00,154000.00,160000.00,15,2346800
1400-J,ルーデン,JQグロース,4800.00,4800.00,4650.00,4650.00,66,310700
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,321.00,323.00,320.00,320.00,600,192700
1407-J,ウエストHD,JQスタンダード,730.00,755.00,730.00,755.00,92100,68481000
1408-J,サムシングHD,JQグロース,47200.00,47200.00,47000.00,47000.00,3,141400
1412-T,チャイナボーチ,東証1部外国,22000.00,24000.00,21910.00,23190.00,653,14992650
1414-T,ショーボンド,東証1部,1751.00,1760.00,1734.00,1743.00,46300,80728800
1417-T,ミライトHD,東証1部,553.00,556.00,534.00,536.00,118600,64723000
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,112.00,112.00,112.00,112.00,122000,13664000
1491-T,中外鉱,東証2部,31.00,32.00,31.00,31.00,220500,6953100
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,66.00,69.00,66.00,69.00,210600,14292500
1515-T,日鉄鉱,東証1部,316.00,330.00,315.00,326.00,581000,189201000
1518-T,三井松,東証1部,127.00,135.00,127.00,135.00,4233000,556568000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,3650.00,3650.00,3630.00,3640.00,25445,92563555
1541-T,純プラ信,東証,4565.00,4580.00,4530.00,4535.00,1714,7789880
1542-T,純銀信託,東証,6350.00,6510.00,6340.00,6490.00,11589,74840590
1543-T,純パラ信,東証,15850.00,15850.00,15700.00,15850.00,293,4639000
1544-T,上場MSジ,東証,523.00,523.00,523.00,523.00,3240,1694520
1545-O,NASDAQ投,大証,1686.00,1692.00,1681.00,1687.00,720,1213570
1546-O,NYダウ30,大証,9140.00,9140.00,9080.00,9120.00,243,2213990
1605-T,国際帝石,東証1部,439500.00,457000.00,439500.00,454500.00,65785,29640908500
1606-T,海洋掘削,東証1部,2570.00,2645.00,2556.00,2645.00,160200,418565600
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,1228.00,1230.00,1228.00,1230.00,130,159680
1615-T,銀行,東証,117.00,119.00,116.00,117.00,1820200,213262700
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,10800.00,11040.00,10800.00,11040.00,1045,11455280
1619-T,建設資材,東証,,,,,0,0
1620-T,素材化学,東証,,,,,0,0
1621-T,医薬品,東証,10180.00,10210.00,10180.00,10210.00,31,316480
1622-T,自動車,東証,11090.00,11170.00,11090.00,11170.00,4,44520
1623-T,鉄鋼非鉄,東証,19340.00,19340.00,19340.00,19340.00,1,19340
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,9570.00,9600.00,9570.00,9600.00,7,67020
