コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,266.00,268.00,265.00,266.00,116000,30944000
1305-T,ETFTPX,東証,1615.00,1638.00,1615.00,1633.00,323970,527391840
1306-T,TOPIX投,東証,1595.00,1617.00,1594.00,1613.00,2265860,3642680700
1308-T,上場TPX,東証,1580.00,1600.00,1578.00,1595.00,174300,277164800
1309-T,上証50連,東証,33550.00,34200.00,33500.00,33600.00,1348,45419300
1310-T,ETF･コア30,東証,764.00,771.00,764.00,768.00,480,367570
1311-T,TOPIX30,東証,790.00,798.00,768.00,794.00,1790,1413730
1312-T,RN小型コア,東証,17890.00,17960.00,17890.00,17940.00,140,2511580
1313-T,KODEX200,東証,2514.00,2514.00,2508.00,2508.00,20,50220
1314-T,上場新興,東証,,,,,0,0
1319-T,300投信,東証,287.00,288.00,287.00,288.00,2000,575000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,19710.00,19930.00,19710.00,19880.00,35965,713959300
1321-T,225投信,東証,19720.00,19930.00,19700.00,19850.00,360210,7144862190
1322-T,上場パンタ,東証,4420.00,4475.00,4330.00,4450.00,1530,6797100
1323-T,南ア40,東証,373.00,374.00,371.00,371.00,1800,670900
1324-T,RTS連動,東証,96.00,96.00,95.00,96.00,71100,6794100
1325-T,ボベスパ,東証,124.00,124.00,123.00,124.00,71700,8875800
1326-T,SPDRゴール,東証,12770.00,12850.00,12750.00,12850.00,4279,54825540
1327-T,EASY商品,東証,3680.00,3685.00,3680.00,3685.00,18,66310
1328-T,金連動,東証,3710.00,3755.00,3710.00,3725.00,4130,15424400
1329-T,iS225,東証,19830.00,20010.00,19790.00,19950.00,4357,86749040
1330-T,上場225,東証,19790.00,19990.00,19760.00,19930.00,71260,1417092100
1332-T,日水,東証1部,406.00,414.00,400.00,402.00,1987800,802831800
1333-T,マルハニチロ,東証1部,1946.00,1955.00,1933.00,1946.00,120800,234992300
1343-T,REIT-ETF,東証,1798.00,1815.00,1790.00,1808.00,59790,107795510
1344-T,MXSコア30,東証,739.00,757.00,739.00,749.00,5170,3846800
1345-T,上場Jリート,東証,1706.00,1725.00,1705.00,1720.00,14000,24029100
1346-T,MXS225,東証,19800.00,20030.00,19790.00,19960.00,27788,554026420
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1597.00,1619.00,1596.00,1615.00,97790,157237450
1349-T,アジア債券,東証,13980.00,14060.00,13980.00,14060.00,25,349990
1352-T,ホウスイ,東証1部,131.00,132.00,128.00,130.00,81000,10513000
1356-T,TPXベア2,東証,4740.00,4745.00,4635.00,4665.00,139070,651072350
1357-T,日経ダブ,東証,2829.00,2829.00,2760.00,2772.00,3434838,9561447792
1358-T,上場2倍,東証,14700.00,14980.00,14670.00,14900.00,5324,78990830
1360-T,日経ベア2,東証,6360.00,6360.00,6230.00,6290.00,485580,3056053100
1361-T,iS米HY債,東証,12100.00,12180.00,12070.00,12110.00,4175,50556710
1362-T,iS新興債,東証,7610.00,7650.00,7610.00,7620.00,2522,19211540
1363-T,iS米国債,東証,24140.00,24140.00,24050.00,24110.00,119,2871460
1364-T,iSJPX400,東証,14160.00,14360.00,14160.00,14310.00,4730,67715920
1365-T,225ダブル,東証,11880.00,12140.00,11870.00,12050.00,95644,1150250710
1366-T,225Dベア,東証,6950.00,6950.00,6820.00,6870.00,74740,514046790
1367-T,TPXダブル,東証,12080.00,12400.00,12080.00,12340.00,27281,336113800
1368-T,TPXDベア,東証,6910.00,6910.00,6770.00,6820.00,12083,82515290
1369-T,DIAM225,東証,19340.00,19520.00,19340.00,19520.00,550,10673000
1376-T,カネコ種,東証2部,1189.00,1189.00,1180.00,1189.00,9000,10671600
1377-T,サカタのタネ,東証1部,2423.00,2460.00,2418.00,2449.00,73200,178723500
1379-T,ホクト,東証1部,2315.00,2353.00,2310.00,2340.00,62600,146148900
1380-T,秋川牧園,JQスタンダード,505.00,505.00,505.00,505.00,2000,1010000
1381-T,アクシーズ,JQスタンダード,2502.00,2510.00,2502.00,2510.00,400,1001600
1382-T,ホーブ,JQスタンダード,,,,,0,0
1383-T,ベルグアース,JQスタンダード,1100.00,1100.00,1060.00,1072.00,5000,5434100
1384-T,ホクリヨウ,東証2部,752.00,761.00,732.00,732.00,26300,19579100
1385-T,UBSユーロ50,東証,4305.00,4390.00,4240.00,4360.00,878,3790505
1386-T,UBS欧州,東証,7950.00,8180.00,7910.00,8070.00,203,1623600
1387-T,欧通貨圏,東証,14380.00,14730.00,14380.00,14730.00,185,2678570
1388-T,欧州小型,東証,10390.00,10670.00,10390.00,10670.00,65,681600
1389-T,UBS英大,東証,10650.00,10650.00,10630.00,10640.00,46,489630
1390-T,UBSアジア,東証,4430.00,4430.00,4290.00,4330.00,354,1523520
1391-T,UBSスイス,東証,1945.00,2079.00,1945.00,1952.00,1279,2521444
1392-T,UBS英国,東証,2895.00,2900.00,2886.00,2886.00,25,72360
1393-T,UBS米国,東証,23700.00,23700.00,23690.00,23690.00,2,47390
1394-T,UBS先進,東証,20280.00,20310.00,20190.00,20190.00,98,1986830
1397-T,SMAM225,東証,19420.00,19420.00,19420.00,19420.00,40,776800
1398-T,SMAMJリート,東証,1732.00,1732.00,1713.00,1730.00,350,600550
1400-T,ルーデン,JQグロース,191.00,192.00,187.00,191.00,42400,8026900
1401-T,エムビーエス,東証マザーズ,1822.00,1869.00,1822.00,1869.00,1300,2383800
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,710.00,710.00,706.00,706.00,2200,1558200
1407-T,ウエストHD,JQスタンダード,705.00,705.00,696.00,700.00,76000,53122000
1408-T,サムシングHD,JQグロース,520.00,523.00,512.00,512.00,12900,6682500
1414-T,ショーボンド,東証1部,4830.00,4935.00,4830.00,4890.00,154000,753791000
1417-T,ミライトHD,東証1部,1005.00,1024.00,1000.00,1017.00,329100,332833100
1418-T,インターライフ,JQスタンダード,227.00,232.00,227.00,232.00,19100,4386400
1419-T,タマホーム,東証1部,455.00,457.00,454.00,454.00,70400,32029300
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,517.00,519.00,511.00,515.00,22000,11336000
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,416.00,444.00,416.00,430.00,163600,69861300
1430-T,ファーストコポ,東証マザーズ,4675.00,4675.00,4550.00,4665.00,3500,16169000
1431-F,エスケーホーム,福証Q-Board,729.00,729.00,721.00,725.00,500,362500
1432-T,スズキ太陽,東証TPM,,,,,0,0
1433-T,ベステラ,東証マザーズ,7250.00,8470.00,7220.00,7900.00,321700,2590370000
1434-T,JESCOHD,東証2部,515.00,525.00,514.00,520.00,36200,18736000
1456-T,225ベア,東証,9960.00,9960.00,9850.00,9870.00,1651,16320690
