コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,193.00,196.00,193.00,195.00,324000,63042000
1305-T,ETFTPX,東証,1013.00,1018.00,1012.00,1016.00,349500,354561900
1306-T,TOPIX投,東証,1017.00,1023.00,1015.00,1020.00,1602590,1633676070
1308-T,上場TPX,東証,995.00,1000.00,993.00,998.00,298800,298054500
1309-O,上証50連,大証,30050.00,30350.00,29950.00,30350.00,11277,340300280
1310-T,ETF･コア30,東証,569.00,570.00,563.00,570.00,7300,4136100
1311-T,TOPIX30,東証,570.00,576.00,570.00,573.00,16930,9684380
1312-O,RN小型コア,大証,9850.00,9850.00,9830.00,9850.00,11,108330
1313-T,KODEX200,東証,1950.00,1960.00,1914.00,1914.00,670,1301130
1314-T,上場新興,東証,626.00,634.00,626.00,634.00,1800,1136400
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,1003.00,1003.00,1003.00,1003.00,170,170510
1319-T,300投信,東証,169.00,170.00,169.00,170.00,2000,339000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,11410.00,11490.00,11400.00,11400.00,96540,1104449800
1321-O,225投信,大証,11470.00,11530.00,11430.00,11470.00,508707,5842152430
1322-T,上場パンタ,東証,4140.00,4200.00,4105.00,4195.00,24520,102251850
1323-O,南ア40,大証,341.00,343.00,339.00,339.00,24100,8218500
1324-O,RTS連動,大証,162.00,162.00,159.00,161.00,180000,28924000
1325-T,ボベスパ,東証,342.00,345.00,341.00,343.00,954300,326906300
1326-T,SPDRゴール,東証,10380.00,10490.00,10380.00,10450.00,24931,260259300
1327-T,EASY商品,東証,4100.00,4180.00,4055.00,4170.00,1537,6408325
1328-O,金連動,大証,3115.00,3145.00,3110.00,3130.00,133740,417946500
1329-T,iS225,東証,11390.00,11460.00,11380.00,11380.00,12380,141314100
1330-T,上場225,東証,11530.00,11590.00,11500.00,11540.00,146740,1694523000
1332-T,日水,東証1部,274.00,275.00,272.00,272.00,1006200,274949900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,134.00,135.00,133.00,134.00,1347000,180913000
1343-T,REIT-ETF,東証,996.00,999.00,992.00,999.00,23450,23356420
1344-T,MXSコア30,東証,569.00,574.00,569.00,570.00,230530,132092050
1345-T,上場Jリート,東証,975.00,975.00,971.00,975.00,14900,14495900
1346-O,MXS225,大証,11400.00,11410.00,11380.00,11410.00,93,1060400
1347-T,上場グリチ,東証,3705.00,3710.00,3700.00,3700.00,470,1741000
1348-T,MXSトピクス,東証,999.00,1007.00,999.00,1001.00,3340,3343720
1349-T,アジア債券,東証,11040.00,11240.00,10980.00,11150.00,165,1823730
1352-T,ホウスイ,東証1部,124.00,124.00,123.00,124.00,23000,2851000
1376-J,カネコ種,JQ,824.00,828.00,814.00,819.00,28200,23115100
1377-T,サカタのタネ,東証1部,1253.00,1260.00,1250.00,1258.00,88600,111177700
1378-T,雪国マイタケ,東証2部,465.00,468.00,464.00,467.00,17900,8341300
1379-T,ホクト,東証1部,1924.00,1936.00,1921.00,1934.00,105300,203129700
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,,,,,0,0
1400-H,ルーデン,HCグロース,5850.00,6100.00,5850.00,6000.00,36,217710
1401-F,エムビーエス,福証Q-Board,55100.00,55100.00,55100.00,55100.00,1,55100
1405-T,サーラ住宅,東証2部,368.00,383.00,368.00,383.00,2000,747100
1407-J,ウエストHD,JQ,1339.00,1355.00,1320.00,1342.00,36500,49065200
1408-H,サムシングHD,HCグロース,44500.00,44500.00,44000.00,44000.00,4,177300
1412-T,チャイナボーチ,東証1部外国,22050.00,22180.00,21130.00,21500.00,336,7289800
1414-T,ショーボンド,東証1部,1819.00,1855.00,1819.00,1848.00,104500,192464600
1491-T,中外鉱,東証2部,34.00,37.00,34.00,37.00,684800,24237800
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,99.00,105.00,98.00,105.00,1119300,114211600
1515-T,日鉄鉱,東証1部,429.00,430.00,420.00,427.00,235000,99811000
1518-T,三井松,東証1部,192.00,207.00,191.00,204.00,10949000,2184403000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,716000.00,717000.00,706000.00,715000.00,5155,3670779000
1606-T,海洋掘削,東証1部,5220.00,5300.00,5160.00,5260.00,205100,1077702000
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,140.00,145.00,140.00,145.00,23000,3277000
1613-T,電機,東証,1481.00,1503.00,1481.00,1488.00,1330,1977550
1615-T,銀行,東証,149.00,155.00,149.00,154.00,6319400,962742200
1617-T,食品,東証,14780.00,14790.00,14780.00,14790.00,7,103470
1618-T,エネ資源,東証,13220.00,13450.00,13200.00,13400.00,383,5080470
1619-T,建設資材,東証,13160.00,13210.00,13160.00,13210.00,120,1583700
1620-T,素材化学,東証,11910.00,11970.00,11910.00,11970.00,233,2787210
1621-T,医薬品,東証,11210.00,11310.00,11210.00,11280.00,222,2502920
1622-T,自動車,東証,13050.00,13110.00,13040.00,13070.00,367,4786920
1623-T,鉄鋼非鉄,東証,24000.00,24020.00,24000.00,24020.00,11,264020
1624-T,機械,東証,18330.00,18350.00,18310.00,18310.00,38,696020
1625-T,電機精密,東証,11780.00,11860.00,11760.00,11820.00,55,649280
1626-T,情通サ他,東証,9560.00,9580.00,9550.00,9570.00,2357,22544970
1627-T,電力ガス,東証,11730.00,11770.00,11690.00,11690.00,9,105570
1628-T,運輸物流,東証,11000.00,11000.00,11000.00,11000.00,105,1155000
1629-T,商社卸売,東証,20910.00,21100.00,20910.00,21060.00,13,272770
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,8880.00,9100.00,8880.00,9070.00,2328,21059350
1632-T,金融,東証,9310.00,9540.00,9310.00,9540.00,380,3593200
1633-T,不動産,東証,17420.00,17440.00,17320.00,17440.00,8,139340
1634-T,ダイワ食品,東証,14840.00,14840.00,14720.00,14720.00,2,29560
1635-T,ダイワエネ,東証,13210.00,13310.00,13210.00,13310.00,4,53140
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,,,,,0,0
1645-T,ダイワ運輸,東証,10800.00,10800.00,10800.00,10800.00,1,10800
1646-T,ダイワ商社,東証,,,,,0,0
1647-T,ダイワ小売,東証,,,,,0,0
1648-T,ダイワ銀行,東証,,,,,0,0
1649-T,ダイワ金融,東証,,,,,0,0
1650-T,ダイワ不動,東証,,,,,0,0
1661-T,ガス開,東証1部,518.00,519.00,513.00,516.00,98000,50561000
1662-T,石油資源,東証1部,4825.00,4850.00,4790.00,4815.00,152700,735972000
1670-T,MXS三菱,東証,115.00,116.00,114.00,115.00,1254800,145360700
1671-O,WTI原油,大証,6780.00,6820.00,6740.00,6820.00,5404,36602940
1672-T,金ETF,東証,10530.00,10600.00,10530.00,10600.00,28,295820
1673-T,銀ETF,東証,1670.00,1676.00,1669.00,1669.00,2510,4204080
1674-T,プラチナETF,東証,15670.00,15930.00,15670.00,15930.00,140,2215450
1675-T,パラジETF,東証,4655.00,4760.00,4655.00,4760.00,750,3512400
1676-T,キンゾクETF,東証,,,,,0,0
1677-T,上場外債,東証,50500.00,50500.00,50000.00,50200.00,280,14054000
1678-T,インドNIF,東証,108.00,108.00,106.00,107.00,1117900,119952200
1679-T,NYダウ,東証,10070.00,10120.00,10060.00,10120.00,1990,20045800
1680-T,上場MSコク,東証,1174.00,1174.00,1150.00,1156.00,49330,57344440
1681-T,上場MSエマ,東証,1272.00,1272.00,1257.00,1263.00,96320,121834480
1682-O,プラチナ先,大証,304.00,310.00,302.00,308.00,28400,8691200
1683-O,金先物,大証,3355.00,3390.00,3355.00,3390.00,200,676850
1684-T,商品ETF,東証,1344.00,1352.00,1344.00,1352.00,40,53920
1685-T,エナジーETF,東証,1236.00,1236.00,1236.00,1236.00,10,12360
1686-T,メタルETF,東証,1825.00,1827.00,1819.00,1827.00,190,346910
1687-T,アグリETF,東証,549.00,554.00,549.00,554.00,2110,1165900
1688-T,穀物ETF,東証,417.00,417.00,417.00,417.00,100,41700
1689-T,ガスETF,東証,38.00,38.00,38.00,38.00,20800,790400
1690-T,原油ETF,東証,,,,,0,0
1691-T,ガソリンETF,東証,3305.00,3305.00,3305.00,3305.00,50,165250
1692-T,アルミETF,東証,556.00,556.00,556.00,556.00,600,333600
1693-T,銅ETF,東証,3900.00,3900.00,3900.00,3900.00,20,78000
1694-T,ニッケルETF,東証,2754.00,2754.00,2739.00,2742.00,1610,4419940
1695-T,小麦ETF,東証,171.00,173.00,169.00,173.00,6200,1070200
1696-T,コーンETF,東証,,,,,0,0
1697-T,大豆ETF,東証,,,,,0,0
1701-T,昭和KDE,東証2部,129.00,130.00,129.00,129.00,78000,10071000
1711-T,省電舎,東証マザーズ,,,,,0,0
1712-T,ダイセキソリュ,東証1部,120600.00,121200.00,120600.00,120900.00,18,2175800
1716-J,第一カッター,JQ,579.00,589.00,579.00,580.00,2800,1628800
1717-J,明豊ファシリ,JQ,100.00,102.00,100.00,100.00,41500,4153800
1718-J,美樹工業,JQ,202.00,202.00,202.00,202.00,3000,606000
1719-T,ハザマ,東証1部,86.00,89.00,85.00,87.00,569400,49812900
1720-T,東急建設,東証1部,282.00,285.00,280.00,284.00,66200,18707690
1721-T,コムシスHD,東証1部,938.00,953.00,926.00,950.00,1040700,981017300
1721-O,コムシスHD,大証1部,,,,,0,0
1722-T,MISAWA,東証1部,326.00,334.00,326.00,334.00,50000,16549400
1722-O,MISAWA,大証1部,,,,,0,0
1723-J,日本電技,JQ,600.00,611.00,600.00,610.00,12300,7432900
1724-J,シンクレイヤ,JQ,,,,,0,0
1726-T,BRHD,東証2部,145.00,145.00,145.00,145.00,7000,1015000
1728-J,ミサワ中国,JQ,,,,,0,0
1730-J,麻生フオーム,JQ,125.00,125.00,125.00,125.00,1000,125000
1734-S,北弘電社,札証,160.00,160.00,160.00,160.00,1000,160000
1736-J,オーテック,JQ,483.00,483.00,483.00,483.00,2000,966000
1737-T,三井エンジ,東証2部,460.00,460.00,460.00,460.00,1000,460000
1739-H,SEED,HCグロース,28000.00,28000.00,26500.00,26500.00,2,54500
1742-T,セコムテクノ,東証2部,2600.00,2625.00,2592.00,2592.00,2500,6508500
1743-O,コーアツ工業,大証2部,185.00,185.00,176.00,176.00,4000,713000
1743-F,コーアツ工業,福証,,,,,0,0
1751-J,日立プラサ,JQ,620.00,649.00,615.00,649.00,1200,753800
1756-J,和興エンジ,JQ,155.00,155.00,155.00,155.00,1000,155000
1757-O,東邦グロ,大証2部,4.00,4.00,3.00,3.00,852990,3223890
1758-J,太洋基礎,JQ,330.00,330.00,330.00,330.00,1000,330000
1761-S,ミサワ北海,札証,269.00,269.00,269.00,269.00,5000,1345000
1762-T,高松G,東証1部,1149.00,1149.00,1136.00,1138.00,17100,19507100
1762-O,高松G,大証1部,,,,,0,0
1764-T,工藤建設,東証2部,,,,,0,0
1766-T,東建コーポ,東証1部,2725.00,2780.00,2724.00,2760.00,133800,368555730
1767-T,沖ウィンテック,東証2部,711.00,725.00,706.00,722.00,61000,43751000
1768-O,ソネック,大証2部,270.00,270.00,270.00,270.00,3000,810000
1770-J,藤田エンジ,JQ,,,,,0,0
1771-F,日本乾溜,福証,118.00,118.00,117.00,117.00,2000,235000
1773-T,YTL,東証1部外国,,,,,0,0
1775-T,FFE&C,東証2部,168.00,168.00,167.00,167.00,24000,4023000
1776-T,三住道路,東証2部,93.00,95.00,93.00,94.00,24000,2246000
1780-T,ヤマウラ,東証1部,210.00,210.00,208.00,208.00,7000,1469000
1782-J,常磐開発,JQ,,,,,0,0
1783-J,ACHL,JQ,38.00,41.00,36.00,38.00,1139700,44338400
1787-J,ナカボーテック,JQ,,,,,0,0
1788-J,三東工業,JQ,122.00,122.00,122.00,122.00,1000,122000
1789-J,山加電業,JQ,226.00,227.00,222.00,226.00,7200,1619900
1793-J,大本組,JQ,326.00,326.00,326.00,326.00,2000,652000
1795-J,マサル,JQ,,,,,0,0
1798-J,守谷商会,JQ,127.00,128.00,127.00,128.00,3000,382000
1799-J,第一建設,JQ,754.00,754.00,754.00,754.00,6900,5202600
1801-T,大成建,東証1部,214.00,218.00,212.00,217.00,6086000,1314865000
1801-O,大成建,大証1部,,,,,0,0
1802-T,大林組,東証1部,426.00,438.00,424.00,430.00,5520000,2382851000
1802-O,大林組,大証1部,,,,,0,0
1802-F,大林組,福証,,,,,0,0
1803-T,清水建,東証1部,404.00,410.00,403.00,405.00,2423000,985738000
1803-O,清水建,大証1部,,,,,0,0
1805-T,飛島建,東証1部,29.00,30.00,29.00,29.00,6453500,188660000
1807-J,佐藤渡辺,JQ,83.00,83.00,82.00,82.00,16000,1316000
1808-T,長谷工,東証1部,90.00,91.00,89.00,90.00,17406500,1565379500
1808-O,長谷工,大証1部,,,,,0,0
1810-T,松井建,東証1部,372.00,372.00,369.00,369.00,16000,5932000
1811-O,銭高組,大証1部,149.00,149.00,148.00,149.00,14000,2080000
1812-T,鹿島,東証1部,236.00,241.00,235.00,240.00,4422000,1055983000
1812-O,鹿島,大証1部,,,,,0,0
1813-T,不動テトラ,東証1部,61.00,63.00,61.00,61.00,1035000,64299100
1813-O,不動テトラ,大証1部,,,,,0,0
1814-T,大末建,東証1部,40.00,41.00,39.00,41.00,260000,10372000
1814-O,大末建,大証1部,,,,,0,0
1815-T,鉄建,東証1部,86.00,88.00,84.00,87.00,1094000,94891000
1816-T,安藤建,東証1部,134.00,134.00,132.00,132.00,55000,7306000
1819-T,太平工,東証1部,416.00,426.00,414.00,425.00,391000,164980000
1820-T,西松建,東証1部,135.00,140.00,134.00,139.00,3760000,518493000
1821-T,三住建設,東証1部,86.00,86.00,85.00,85.00,591900,50624800
1822-T,大豊建,東証1部,86.00,90.00,86.00,88.00,583000,51436000
1824-T,前田建,東証1部,286.00,290.00,285.00,289.00,205000,59171000
1826-T,佐田建,東証1部,40.00,40.00,38.00,39.00,583000,22771000
1827-T,ナカノフドー,東証1部,188.00,194.00,188.00,194.00,29500,5648500
1827-O,ナカノフドー,大証1部,,,,,0,0
1828-T,田辺工,東証2部,695.00,700.00,690.00,690.00,1200,832500
1832-S,北海工,札証,,,,,0,0
1833-T,奥村組,東証1部,324.00,332.00,324.00,328.00,327000,107271000
1833-O,奥村組,大証1部,,,,,0,0
1834-T,大和小田,東証1部,279.00,279.00,276.00,276.00,11500,3191000
1835-T,東鉄工,東証1部,528.00,535.00,527.00,535.00,51000,27154000
1840-T,土屋HD,東証2部,94.00,95.00,93.00,93.00,11500,1081200
1840-S,土屋HD,札証,,,,,0,0
1841-J,サンユ建,JQ,520.00,520.00,520.00,520.00,2300,1196000
