コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,174.00,175.00,174.00,175.00,111000,19349000
1305-T,ETFTPX,東証,888.00,890.00,886.00,887.00,37700,33494700
1306-T,TOPIX投,東証,894.00,895.00,889.00,890.00,5394690,4807258930
1308-T,上場TPX,東証,875.00,877.00,872.00,875.00,413300,361033600
1309-O,上証50連,大証,22510.00,22510.00,22250.00,22430.00,6997,156743070
1310-T,ETF･コア30,東証,,,,,0,0
1311-T,TOPIX30,東証,492.00,492.00,489.00,490.00,3270,1603210
1312-O,RN小型コア,大証,8730.00,8730.00,8730.00,8730.00,12,104760
1313-T,KODEX200,東証,1859.00,1879.00,1859.00,1860.00,1830,3404150
1314-T,上場新興,東証,585.00,585.00,574.00,576.00,600,347400
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10240.00,10240.00,10160.00,10200.00,47220,481206800
1321-O,225投信,大証,10250.00,10260.00,10180.00,10240.00,277438,2835202790
1322-T,上場パンタ,東証,3815.00,3815.00,3755.00,3805.00,7860,29787400
1323-O,南ア40,大証,330.00,330.00,324.00,326.00,9100,2974700
1324-O,RTS連動,大証,145.00,145.00,141.00,144.00,45600,6548400
1325-T,ボベスパ,東証,301.00,304.00,299.00,301.00,216900,65405000
1326-T,SPDRゴール,東証,11480.00,11480.00,11410.00,11460.00,60638,694373260
1327-T,EASY商品,東証,3555.00,3600.00,3555.00,3600.00,136,484740
1328-O,金連動,大証,3390.00,3395.00,3370.00,3380.00,39580,133881900
1329-T,iS225,東証,10180.00,10180.00,10120.00,10170.00,680,6901100
1330-T,上場225,東証,10300.00,10300.00,10230.00,10280.00,86490,888685700
1332-T,日水,東証1部,250.00,251.00,249.00,250.00,1215800,304076600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,136.00,137.00,135.00,137.00,1048000,142781000
1343-T,REIT-ETF,東証,1090.00,1092.00,1084.00,1086.00,27810,30283510
1344-T,MXSコア30,東証,485.00,485.00,481.00,482.00,3690,1785940
1345-T,上場Jリート,東証,1052.00,1052.00,1044.00,1047.00,28800,30203700
1346-O,MXS225,大証,10290.00,10300.00,10230.00,10280.00,7257,74535680
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,889.00,889.00,884.00,886.00,13170,11655690
1349-T,アジア債券,東証,10340.00,10340.00,10340.00,10340.00,5,51700
1352-T,ホウスイ,東証1部,106.00,108.00,103.00,108.00,43000,4565000
1376-J,カネコ種,JQスタンダード,735.00,735.00,734.00,735.00,1400,1028800
1377-T,サカタのタネ,東証1部,1054.00,1067.00,1052.00,1067.00,95200,100774000
1378-T,雪国マイタケ,東証2部,533.00,534.00,527.00,530.00,29800,15839900
1379-T,ホクト,東証1部,1880.00,1883.00,1863.00,1871.00,163200,305232800
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,151100.00,151100.00,151100.00,151100.00,1,151100
1400-J,ルーデン,JQグロース,6160.00,6290.00,6160.00,6290.00,4,25030
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,327.00,333.00,327.00,333.00,2300,755700
1407-J,ウエストHD,JQスタンダード,679.00,687.00,671.00,680.00,53800,36545200
1408-J,サムシングHD,JQグロース,,,,,0,0
1412-T,チャイナボーチ,東証1部外国,21500.00,21500.00,21100.00,21290.00,279,5923720
