コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,184.00,185.00,183.00,184.00,80000,14691000
1305-T,ETFTPX,東証,903.00,903.00,898.00,899.00,127200,114351800
1306-T,TOPIX投,東証,906.00,908.00,903.00,904.00,1228250,1111090210
1308-T,上場TPX,東証,887.00,887.00,882.00,883.00,125700,111062100
1309-O,上証50連,大証,24660.00,24760.00,24430.00,24500.00,6520,160128080
1310-T,ETF･コア30,東証,490.00,490.00,490.00,490.00,100,49000
1311-T,TOPIX30,東証,495.00,496.00,493.00,494.00,2400,1186530
1312-O,RN小型コア,大証,9190.00,9260.00,9190.00,9190.00,658,6064280
1313-T,KODEX200,東証,1800.00,1800.00,1756.00,1756.00,220,392540
1314-T,上場新興,東証,570.00,575.00,570.00,573.00,1700,974000
1316-T,上場大型,東証,623.00,623.00,623.00,623.00,130,80990
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,152.00,152.00,151.00,152.00,25000,3797000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10090.00,10090.00,10020.00,10020.00,90480,909795300
1321-O,225投信,大証,10130.00,10140.00,10080.00,10080.00,410504,4156809030
1322-T,上場パンタ,東証,3660.00,3670.00,3645.00,3660.00,4420,16159800
1323-O,南ア40,大証,290.00,290.00,289.00,289.00,3000,868900
1324-O,RTS連動,大証,139.00,140.00,138.00,139.00,43600,6051200
1325-T,ボベスパ,東証,293.00,293.00,290.00,291.00,151600,44207400
1326-T,SPDRゴール,東証,10980.00,10990.00,10960.00,10980.00,28191,309452380
1327-T,EASY商品,東証,3615.00,3620.00,3600.00,3615.00,253,914485
1328-O,金連動,大証,3310.00,3310.00,3290.00,3305.00,15620,51578900
1329-T,iS225,東証,10100.00,10100.00,10050.00,10060.00,2170,21865300
1330-T,上場225,東証,10180.00,10190.00,10120.00,10140.00,290480,2951597500
1332-T,日水,東証1部,293.00,296.00,290.00,290.00,1178600,345051100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,148.00,149.00,146.00,146.00,1290000,189323000
1343-T,REIT-ETF,東証,926.00,931.00,926.00,931.00,7630,7075010
1344-T,MXSコア30,東証,491.00,491.00,487.00,488.00,3680,1797410
1345-T,上場Jリート,東証,921.00,921.00,910.00,918.00,32400,29615000
1346-O,MXS225,大証,10080.00,10080.00,10010.00,10020.00,21552,216261540
1347-T,上場グリチ,東証,3190.00,3190.00,3170.00,3170.00,240,761400
1348-T,MXSトピクス,東証,890.00,890.00,887.00,887.00,65230,57882330
1349-T,アジア債券,東証,10840.00,10840.00,10800.00,10800.00,51,551280
1352-T,ホウスイ,東証1部,121.00,121.00,121.00,121.00,5000,605000
1376-J,カネコ種,JQ,715.00,715.00,709.00,714.00,4000,2848100
1377-T,サカタのタネ,東証1部,1204.00,1205.00,1190.00,1193.00,38700,46303800
1378-T,雪国マイタケ,東証2部,534.00,536.00,529.00,535.00,21200,11285500
1379-T,ホクト,東証1部,1752.00,1757.00,1744.00,1752.00,98200,171980900
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,809.00,809.00,806.00,806.00,1100,887500
1382-J,ホーブ,JQ,180000.00,180000.00,180000.00,180000.00,5,900000
1400-H,ルーデン,HCグロース,6990.00,6990.00,6610.00,6830.00,110,759910
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,374.00,374.00,369.00,369.00,400,148300
1407-J,ウエストHD,JQ,700.00,720.00,695.00,702.00,285900,202040400
1408-H,サムシングHD,HCグロース,57500.00,57500.00,57500.00,57500.00,1,57500
1412-T,チャイナボーチ,東証1部外国,16800.00,16950.00,16600.00,16800.00,211,3522050
1414-T,ショーボンド,東証1部,1797.00,1815.00,1791.00,1804.00,119500,215263800
1491-T,中外鉱,東証2部,55.00,55.00,52.00,53.00,459600,24605900
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,93.00,93.00,90.00,91.00,377300,34454300
1515-T,日鉄鉱,東証1部,324.00,325.00,321.00,321.00,150000,48436000
1518-T,三井松,東証1部,161.00,162.00,158.00,160.00,3899000,623877000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,547000.00,547000.00,532000.00,534000.00,6917,3712557000
1606-T,海洋掘削,東証1部,3040.00,3045.00,2961.00,2985.00,67100,201168300
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,1291.00,1296.00,1281.00,1296.00,330,425290
1615-T,銀行,東証,133.00,134.00,133.00,133.00,500600,66922700
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,11650.00,11700.00,11480.00,11480.00,149,1721460
1619-T,建設資材,東証,11680.00,11760.00,11680.00,11760.00,11,128560
1620-T,素材化学,東証,10770.00,10810.00,10740.00,10760.00,2013,21692540
1621-T,医薬品,東証,10320.00,10460.00,10320.00,10420.00,14,144860
1622-T,自動車,東証,11350.00,11440.00,11320.00,11390.00,15,170670
1623-T,鉄鋼非鉄,東証,20470.00,20530.00,20400.00,20420.00,607,12430870
1624-T,機械,東証,16330.00,16390.00,16280.00,16330.00,1356,22144820
1625-T,電機精密,東証,10250.00,10280.00,10170.00,10190.00,2255,23079170
1626-T,情通サ他,東証,9000.00,9000.00,8960.00,8960.00,23,206540
1627-T,電力ガス,東証,11490.00,11620.00,11490.00,11620.00,61,701100
1628-T,運輸物流,東証,10400.00,10430.00,10390.00,10390.00,16,166330
1629-T,商社卸売,東証,17560.00,17660.00,17560.00,17650.00,51,896670
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,7840.00,7950.00,7840.00,7920.00,338,2660930
1632-T,金融,東証,7510.00,7520.00,7500.00,7520.00,21,157810
1633-T,不動産,東証,15120.00,15130.00,14930.00,14930.00,48,725170
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,11600.00,11600.00,11600.00,11600.00,1,11600
1636-T,ダイワ建設,東証,11610.00,11610.00,11610.00,11610.00,10,116100
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,,,,,0,0
1645-T,ダイワ運輸,東証,,,,,0,0
1646-T,ダイワ商社,東証,19550.00,19550.00,19510.00,19510.00,4,78120
