コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,180.00,181.00,179.00,181.00,134000,24139000
1305-T,ETFTPX,東証,829.00,835.00,828.00,835.00,48770,40663540
1306-T,TOPIX投,東証,838.00,841.00,833.00,841.00,5390680,4512944410
1308-T,上場TPX,東証,818.00,822.00,816.00,821.00,451900,369855300
1309-O,上証50連,大証,19300.00,19470.00,19130.00,19200.00,2772,53326080
1310-T,ETF･コア30,東証,442.00,443.00,441.00,441.00,620,274060
1311-T,TOPIX30,東証,441.00,443.00,439.00,443.00,1400,616930
1312-O,RN小型コア,大証,8690.00,8690.00,8620.00,8680.00,23,199720
1313-T,KODEX200,東証,1995.00,2009.00,1989.00,2008.00,1490,2974730
1314-T,上場新興,東証,600.00,600.00,598.00,598.00,600,359400
1316-T,上場大型,東証,566.00,566.00,562.00,565.00,1240,700560
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,872.00,893.00,872.00,893.00,13870,12307470
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9580.00,9620.00,9550.00,9610.00,17016,163230060
1321-O,225投信,大証,9620.00,9650.00,9570.00,9650.00,308068,2962221720
1322-T,上場パンタ,東証,3410.00,3440.00,3410.00,3430.00,1530,5234650
1323-O,南ア40,大証,333.00,333.00,331.00,331.00,3400,1129400
1324-O,RTS連動,大証,151.00,153.00,151.00,151.00,19600,2965900
1325-T,ボベスパ,東証,273.00,274.00,271.00,273.00,52200,14223200
1326-T,SPDRゴール,東証,12040.00,12060.00,12040.00,12060.00,10172,122488190
1327-T,EASY商品,東証,3965.00,3965.00,3905.00,3960.00,93,364510
1328-O,金連動,大証,3610.00,3630.00,3610.00,3630.00,6380,23076050
1329-T,iS225,東証,9570.00,9580.00,9510.00,9580.00,480,4587600
1330-T,上場225,東証,9650.00,9670.00,9610.00,9670.00,288310,2777635200
1332-T,日水,東証1部,257.00,260.00,257.00,258.00,1267300,327364600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,123.00,124.00,122.00,124.00,1517000,186819000
1343-T,REIT-ETF,東証,1069.00,1070.00,1063.00,1066.00,18010,19213670
1344-T,MXSコア30,東証,436.00,436.00,431.00,434.00,990,428540
1345-T,上場Jリート,東証,1029.00,1034.00,1029.00,1030.00,9400,9684900
1346-O,MXS225,大証,9600.00,9630.00,9570.00,9630.00,28559,274495580
1347-T,上場グリチ,東証,3110.00,3110.00,3110.00,3110.00,10,31100
1348-T,MXSトピクス,東証,828.00,830.00,822.00,830.00,119560,98792620
1349-T,アジア債券,東証,10110.00,10110.00,10020.00,10020.00,61,612580
1352-T,ホウスイ,東証1部,87.00,88.00,87.00,87.00,13000,1138000
1376-J,カネコ種,JQスタンダード,735.00,735.00,731.00,734.00,3000,2196500
1377-T,サカタのタネ,東証1部,1119.00,1136.00,1114.00,1131.00,38300,43138200
1378-T,雪国マイタケ,東証2部,463.00,469.00,463.00,468.00,3300,1539000
1379-T,ホクト,東証1部,1737.00,1749.00,1733.00,1738.00,25800,44848500
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,775.00,780.00,775.00,780.00,1300,1012000
1382-J,ホーブ,JQスタンダード,,,,,0,0
1400-J,ルーデン,JQグロース,6580.00,6580.00,6540.00,6540.00,13,85460
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,368.00,368.00,368.00,368.00,100,36800
1407-J,ウエストHD,JQスタンダード,1442.00,1495.00,1408.00,1495.00,784200,1139870800
1408-J,サムシングHD,JQグロース,151000.00,151000.00,145600.00,148000.00,97,14340700
1412-T,チャイナボーチ,東証1部外国,6990.00,7100.00,6980.00,7080.00,368,2582040
1414-T,ショーボンド,東証1部,1899.00,1915.00,1886.00,1908.00,45800,87220700
1417-T,ミライトHD,東証1部,611.00,612.00,603.00,611.00,36000,21880100
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,90.00,91.00,88.00,88.00,59000,5266900
1491-T,中外鉱,東証2部,27.00,28.00,27.00,28.00,247400,6771400
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,100.00,101.00,99.00,101.00,267900,26788400
1515-T,日鉄鉱,東証1部,333.00,342.00,332.00,342.00,190000,63722000
1518-T,三井松,東証1部,162.00,163.00,160.00,162.00,2469000,399070000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,3985.00,4005.00,3985.00,3995.00,25361,101357900
1541-T,純プラ信,東証,4590.00,4590.00,4530.00,4540.00,1224,5571280
