コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,179.00,180.00,178.00,180.00,76000,13623000
1305-T,ETFTPX,東証,830.00,836.00,827.00,834.00,80300,66803600
1306-T,TOPIX投,東証,831.00,840.00,830.00,839.00,886980,739419360
1308-T,上場TPX,東証,816.00,822.00,813.00,820.00,288500,235506600
1309-O,上証50連,大証,22900.00,23200.00,22900.00,23100.00,7363,169895730
1310-T,ETF･コア30,東証,452.00,455.00,452.00,455.00,1800,817100
1311-T,TOPIX30,東証,457.00,460.00,456.00,458.00,13260,6069070
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1650.00,1713.00,1645.00,1700.00,270,452320
1314-T,上場新興,東証,531.00,539.00,531.00,539.00,1400,751200
1316-T,上場大型,東証,580.00,580.00,575.00,575.00,120,69400
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,142.00,142.00,142.00,142.00,4000,568000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9210.00,9270.00,9150.00,9270.00,76770,707771800
1321-O,225投信,大証,9240.00,9300.00,9180.00,9300.00,513397,4734026720
1322-T,上場パンタ,東証,3430.00,3505.00,3430.00,3505.00,8110,27965700
1323-O,南ア40,大証,281.00,284.00,281.00,284.00,600,169300
1324-O,RTS連動,大証,128.00,129.00,127.00,129.00,17800,2274000
1325-T,ボベスパ,東証,286.00,286.00,279.00,282.00,586800,165326700
1326-T,SPDRゴール,東証,10210.00,10250.00,10200.00,10250.00,27474,280797700
1327-T,EASY商品,東証,3345.00,3430.00,3345.00,3430.00,198,670000
1328-O,金連動,大証,3065.00,3080.00,3065.00,3080.00,56590,173650800
1329-T,iS225,東証,9240.00,9310.00,9190.00,9270.00,840,7776600
1330-T,上場225,東証,9280.00,9340.00,9220.00,9310.00,129030,1198353000
1332-T,日水,東証1部,284.00,289.00,283.00,288.00,2075000,593376300
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,140.00,141.00,135.00,136.00,3462000,477181000
1343-T,REIT-ETF,東証,927.00,928.00,923.00,927.00,10980,10175550
1344-T,MXSコア30,東証,454.00,455.00,449.00,455.00,4420,2005070
1345-T,上場Jリート,東証,909.00,910.00,903.00,909.00,10900,9904900
1346-O,MXS225,大証,9290.00,9340.00,9230.00,9340.00,12664,117626570
1347-T,上場グリチ,東証,2990.00,3035.00,2986.00,2993.00,140,419390
1348-T,MXSトピクス,東証,828.00,832.00,822.00,832.00,9070,7503610
1349-T,アジア債券,東証,10370.00,10370.00,10250.00,10300.00,77,793280
1352-T,ホウスイ,東証1部,113.00,115.00,113.00,113.00,20000,2276000
1376-J,カネコ種,JQ,744.00,767.00,744.00,765.00,1600,1216000
1377-T,サカタのタネ,東証1部,1158.00,1160.00,1148.00,1151.00,53600,61809800
1378-T,雪国マイタケ,東証2部,528.00,530.00,523.00,530.00,10500,5529000
1379-T,ホクト,東証1部,1786.00,1788.00,1774.00,1780.00,88600,157894100
1380-J,秋川牧園,JQ,400.00,400.00,400.00,400.00,1000,400000
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,155100.00,155100.00,155100.00,155100.00,1,155100
1400-H,ルーデン,HCグロース,5320.00,5490.00,5000.00,5490.00,141,737700
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,327.00,327.00,327.00,327.00,500,163500
1407-J,ウエストHD,JQ,820.00,843.00,807.00,825.00,190000,157268400
1408-H,サムシングHD,HCグロース,57000.00,57000.00,57000.00,57000.00,1,57000
1412-T,チャイナボーチ,東証1部外国,29800.00,31000.00,28000.00,28230.00,4790,139629560
1414-T,ショーボンド,東証1部,1850.00,1852.00,1786.00,1796.00,139400,252342200
1491-T,中外鉱,東証2部,38.00,39.00,38.00,38.00,251500,9665300
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,76.00,77.00,76.00,76.00,65600,5029500
1515-T,日鉄鉱,東証1部,287.00,292.00,285.00,291.00,91000,26264000
1518-T,三井松,東証1部,128.00,131.00,126.00,130.00,1943000,249644000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,3390.00,3400.00,3380.00,3400.00,20362,69099050
1541-T,純プラ信,東証,4290.00,4290.00,4240.00,4280.00,186,796540
1542-T,純銀信託,東証,5100.00,5100.00,5050.00,5100.00,758,3864620
1543-T,純パラ信,東証,12950.00,13400.00,12950.00,13400.00,187,2459690
1544-T,上場MSジ,東証,,,,,0,0
1605-T,国際帝石,東証1部,413000.00,415500.00,407500.00,410500.00,17741,7294356500
1606-T,海洋掘削,東証1部,2636.00,2678.00,2607.00,2618.00,66200,173941800
1610-T,ETF･電機,東証,1189.00,1189.00,1189.00,1189.00,100,118900
1612-T,ETF･銀行,東証,117.00,117.00,117.00,117.00,4000,468000
1613-T,電機,東証,1184.00,1184.00,1184.00,1184.00,300,355200
1615-T,銀行,東証,121.00,122.00,120.00,122.00,343800,41643100
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,10380.00,10530.00,10340.00,10530.00,42,440220
1619-T,建設資材,東証,,,,,0,0
1620-T,素材化学,東証,9930.00,9930.00,9930.00,9930.00,3,29790
1621-T,医薬品,東証,9900.00,9900.00,9900.00,9900.00,100,990000
1622-T,自動車,東証,10630.00,10630.00,10630.00,10630.00,1,10630
1623-T,鉄鋼非鉄,東証,,,,,0,0
1624-T,機械,東証,14800.00,14840.00,14800.00,14840.00,161,2383200
1625-T,電機精密,東証,9130.00,9130.00,9130.00,9130.00,1,9130
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,11020.00,11020.00,10940.00,10970.00,25,274400
1628-T,運輸物流,東証,9610.00,9690.00,9610.00,9690.00,2,19300
1629-T,商社卸売,東証,16110.00,16370.00,16110.00,16360.00,188,3059440
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,7110.00,7200.00,7110.00,7200.00,560,3998570
1632-T,金融,東証,6810.00,6810.00,6810.00,6810.00,3,20430
1633-T,不動産,東証,13900.00,14020.00,13860.00,14020.00,61,848020
1634-T,ダイワ食品,東証,12880.00,13040.00,12880.00,13040.00,130,1692100
1635-T,ダイワエネ,東証,10700.00,10700.00,10700.00,10700.00,2,21400
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,9810.00,9920.00,9800.00,9920.00,21,206020
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,8180.00,8230.00,8180.00,8230.00,200,1641000
1644-T,ダイワ電力,東証,11150.00,11150.00,11150.00,11150.00,100,1115000
1645-T,ダイワ運輸,東証,9790.00,9790.00,9790.00,9790.00,100,979000
1646-T,ダイワ商社,東証,18190.00,18200.00,18190.00,18190.00,5,90980
1647-T,ダイワ小売,東証,8380.00,8480.00,8380.00,8480.00,200,1686000
1648-T,ダイワ銀行,東証,7680.00,7710.00,7680.00,7710.00,132,1014850
