コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,179.00,180.00,179.00,179.00,47000,8420000
1305-T,ETFTPX,東証,850.00,850.00,837.00,837.00,54700,46054300
1306-T,TOPIX投,東証,852.00,853.00,840.00,842.00,1242890,1050951440
1308-T,上場TPX,東証,836.00,836.00,823.00,823.00,345300,285292100
1309-O,上証50連,大証,23910.00,24010.00,23710.00,23710.00,6048,144262780
1310-T,ETF･コア30,東証,462.00,462.00,458.00,458.00,1100,506200
1311-T,TOPIX30,東証,471.00,471.00,465.00,465.00,6980,3263100
1312-O,RN小型コア,大証,8500.00,8500.00,8380.00,8380.00,14,117670
1313-T,KODEX200,東証,1700.00,1718.00,1685.00,1685.00,1460,2464710
1314-T,上場新興,東証,540.00,545.00,540.00,541.00,600,325100
1316-T,上場大型,東証,585.00,585.00,580.00,580.00,120,70120
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,142.00,142.00,142.00,142.00,16000,2272000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9430.00,9450.00,9280.00,9290.00,133320,1245413300
1321-O,225投信,大証,9450.00,9470.00,9300.00,9320.00,821875,7686393570
1322-T,上場パンタ,東証,3535.00,3540.00,3480.00,3500.00,16220,56950800
1323-O,南ア40,大証,287.00,288.00,285.00,286.00,13400,3841500
1324-O,RTS連動,大証,134.00,134.00,132.00,132.00,31600,4202300
1325-T,ボベスパ,東証,290.00,292.00,290.00,291.00,203100,59025400
1326-T,SPDRゴール,東証,10050.00,10060.00,10010.00,10030.00,20958,210289920
1327-T,EASY商品,東証,3400.00,3450.00,3400.00,3400.00,99,339100
1328-O,金連動,大証,3030.00,3030.00,3015.00,3015.00,20450,61807250
1329-T,iS225,東証,9430.00,9430.00,9310.00,9350.00,1700,15942800
1330-T,上場225,東証,9500.00,9520.00,9350.00,9360.00,247440,2328505800
1332-T,日水,東証1部,295.00,298.00,291.00,292.00,1276600,374715800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,141.00,143.00,139.00,142.00,1439000,203184000
1343-T,REIT-ETF,東証,935.00,936.00,928.00,930.00,20340,18969110
1344-T,MXSコア30,東証,464.00,464.00,457.00,458.00,204740,94172500
1345-T,上場Jリート,東証,921.00,921.00,910.00,910.00,52000,47582200
1346-O,MXS225,大証,9500.00,9510.00,9350.00,9350.00,42249,397578830
1347-T,上場グリチ,東証,3010.00,3010.00,3010.00,3010.00,60,180600
1348-T,MXSトピクス,東証,845.00,845.00,833.00,835.00,202150,169253830
1349-T,アジア債券,東証,10390.00,10390.00,10260.00,10260.00,302,3114990
1352-T,ホウスイ,東証1部,118.00,118.00,113.00,117.00,10000,1149000
1376-J,カネコ種,JQ,755.00,768.00,755.00,768.00,200,152300
1377-T,サカタのタネ,東証1部,1165.00,1170.00,1158.00,1161.00,40600,47200900
1378-T,雪国マイタケ,東証2部,525.00,525.00,524.00,524.00,14000,7344500
1379-T,ホクト,東証1部,1774.00,1777.00,1756.00,1759.00,60500,106776800
1380-J,秋川牧園,JQ,,,,,0,0
