コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,279.00,282.00,278.00,281.00,176000,49322000
1305-T,ETFTPX,東証,1686.00,1687.00,1677.00,1686.00,108830,183153890
1306-T,TOPIX投,東証,1664.00,1666.00,1654.00,1663.00,1026920,1705944820
1308-T,上場TPX,東証,1647.00,1649.00,1638.00,1645.00,561200,922373200
1309-T,上証50連,東証,39100.00,39100.00,37300.00,37300.00,7110,269375850
1310-T,ETF･コア30,東証,800.00,801.00,799.00,801.00,490,392360
1311-T,TOPIX30,東証,828.00,828.00,824.00,827.00,1090,902010
1312-T,RN小型コア,東証,18050.00,18080.00,18040.00,18070.00,181,3269800
1313-T,KODEX200,東証,2587.00,2590.00,2587.00,2590.00,240,621000
1314-T,上場新興,東証,1133.00,1133.00,1121.00,1122.00,2200,2479100
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,20690.00,20700.00,20560.00,20670.00,39065,806598860
1321-T,225投信,東証,20680.00,20700.00,20570.00,20650.00,212792,4393106460
1322-T,上場パンタ,東証,5370.00,5390.00,5200.00,5200.00,4330,22844200
1323-T,南ア40,東証,403.00,403.00,403.00,403.00,100,40300
1324-T,RTS連動,東証,100.00,101.00,100.00,101.00,172500,17364800
1325-T,ボベスパ,東証,160.00,161.00,159.00,159.00,109600,17509300
1326-T,SPDRゴール,東証,12970.00,13010.00,12970.00,13010.00,7824,101551230
1327-T,EASY商品,東証,3895.00,3945.00,3875.00,3945.00,38,147705
1328-T,金連動,東証,3805.00,3810.00,3795.00,3800.00,3150,11981550
1329-T,iS225,東証,20900.00,20910.00,20780.00,20870.00,15543,324122490
1330-T,上場225,東証,20760.00,20770.00,20640.00,20740.00,64920,1344492900
1332-T,日水,東証1部,383.00,389.00,382.00,388.00,2563900,989509000
1333-T,マルハニチロ,東証1部,2073.00,2098.00,2042.00,2058.00,192200,396186200
1343-T,REIT-ETF,東証,1847.00,1859.00,1841.00,1859.00,120700,223148850
1344-T,MXSコア30,東証,780.00,785.00,780.00,780.00,1970,1538180
1345-T,上場Jリート,東証,1755.00,1760.00,1745.00,1760.00,13500,23684300
1346-T,MXS225,東証,20780.00,20790.00,20650.00,20760.00,20470,424480510
1347-T,上場グリチ,東証,4970.00,4970.00,4970.00,4970.00,70,347900
1348-T,MXSトピクス,東証,1666.00,1667.00,1657.00,1664.00,47970,79719740
1349-T,アジア債券,東証,14470.00,14470.00,14430.00,14450.00,10,144480
1352-T,ホウスイ,東証1部,148.00,150.00,147.00,149.00,64000,9505000
1356-T,TPXベア2,東証,4730.00,4780.00,4720.00,4735.00,68870,326518750
1357-T,日経ダブ,東証,2648.00,2680.00,2646.00,2654.00,4914681,13090117995
1358-T,上場2倍,東証,16660.00,16660.00,16490.00,16640.00,3291,54503330
1360-T,日経ベア2,東証,6300.00,6380.00,6300.00,6320.00,98060,621430900
1361-T,iS米HY債,東証,13090.00,13090.00,12950.00,13050.00,245,3186560
1362-T,iS新興債,東証,8380.00,8380.00,8300.00,8300.00,720,5988700
