コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,201.00,201.00,199.00,200.00,209000,41848000
1305-T,ETFTPX,東証,855.00,860.00,852.00,852.00,185220,158675260
1306-T,TOPIX投,東証,852.00,857.00,847.00,850.00,2084620,1777071710
1308-T,上場TPX,東証,840.00,845.00,836.00,838.00,1355500,1140452000
1309-O,上証50連,大証,18490.00,18960.00,18410.00,18960.00,17631,331480330
1310-T,ETF･コア30,東証,446.00,449.00,443.00,443.00,3710,1655150
1311-T,TOPIX30,東証,454.00,457.00,451.00,451.00,24680,11230430
1312-O,RN小型コア,大証,9170.00,9170.00,9060.00,9060.00,478,4371370
1313-T,KODEX200,東証,1938.00,1938.00,1866.00,1903.00,930,1778860
1314-T,上場新興,東証,554.00,554.00,554.00,554.00,300,166200
1316-T,上場大型,東証,561.00,561.00,557.00,559.00,5360,2998610
1317-T,上場中型,東証,890.00,890.00,890.00,890.00,120,106800
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,152.00,152.00,152.00,152.00,11000,1672000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9850.00,9860.00,9730.00,9730.00,193959,1900365580
1321-O,225投信,大証,9860.00,9890.00,9750.00,9760.00,530328,5215033520
1322-T,上場パンタ,東証,2897.00,2910.00,2850.00,2907.00,8050,23323300
1323-O,南ア40,大証,320.00,325.00,320.00,322.00,9800,3156500
1324-O,RTS連動,大証,135.00,138.00,135.00,136.00,174200,23826800
1325-T,ボベスパ,東証,268.00,269.00,266.00,268.00,163300,43748600
1326-T,SPDRゴール,東証,14030.00,14040.00,13960.00,13990.00,107575,1505776260
1327-T,EASY商品,東証,3905.00,3905.00,3880.00,3880.00,491,1911165
1328-O,金連動,大証,4240.00,4250.00,4225.00,4225.00,32850,139259250
1329-T,iS225,東証,9800.00,9800.00,9700.00,9700.00,2840,27746800
1330-T,上場225,東証,9890.00,9910.00,9800.00,9800.00,223810,2205764200
1332-T,日水,東証1部,280.00,282.00,279.00,281.00,1209000,338702500
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,144.00,145.00,143.00,144.00,1729000,248876000
1343-T,REIT-ETF,東証,984.00,998.00,983.00,997.00,104220,103079200
1344-T,MXSコア30,東証,445.00,449.00,444.00,444.00,72550,32357560
1345-T,上場Jリート,東証,955.00,961.00,949.00,960.00,70500,67304600
1346-O,MXS225,大証,9850.00,9860.00,9750.00,9750.00,26469,259269460
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,847.00,851.00,843.00,843.00,20950,17772740
1349-T,アジア債券,東証,10200.00,10320.00,10190.00,10260.00,609,6230350
1352-T,ホウスイ,東証1部,129.00,129.00,126.00,126.00,177000,22521000
