コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,200.00,201.00,200.00,200.00,274000,54852000
1305-T,ETFTPX,東証,936.00,936.00,922.00,926.00,887690,821065060
1306-T,TOPIX投,東証,932.00,932.00,919.00,923.00,7402540,6845908210
1308-T,上場TPX,東証,922.00,922.00,908.00,910.00,423400,386564400
1309-O,上証50連,大証,21100.00,21100.00,20800.00,20880.00,2964,62293070
1310-T,ETF･コア30,東証,489.00,489.00,483.00,484.00,13720,6640350
1311-T,TOPIX30,東証,499.00,499.00,492.00,496.00,9600,4764440
1312-O,RN小型コア,大証,9910.00,9990.00,9900.00,9980.00,77,764800
1313-T,KODEX200,東証,2171.00,2171.00,2141.00,2149.00,390,840660
1314-T,上場新興,東証,631.00,631.00,625.00,627.00,900,565000
1316-T,上場大型,東証,616.00,616.00,612.00,613.00,5550,3398350
1317-T,上場中型,東証,1041.00,1041.00,1017.00,1019.00,1560,1595070
1318-T,上場小型,東証,1177.00,1184.00,1176.00,1184.00,220,259020
1319-T,300投信,東証,153.00,153.00,149.00,149.00,13000,1978000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,11130.00,11140.00,10900.00,10920.00,140759,1548863380
1321-O,225投信,大証,11160.00,11160.00,10910.00,10930.00,1013221,11158102920
1322-T,上場パンタ,東証,3195.00,3200.00,3150.00,3200.00,2570,8200400
1323-O,南ア40,大証,341.00,341.00,338.00,338.00,2300,780600
1324-O,RTS連動,大証,135.00,139.00,135.00,136.00,71300,9704300
1325-T,ボベスパ,東証,238.00,238.00,235.00,236.00,53700,12723900
1326-T,SPDRゴール,東証,14750.00,14750.00,14630.00,14650.00,12156,178582790
1327-T,EASY商品,東証,4240.00,4250.00,4165.00,4165.00,418,1772230
1328-O,金連動,大証,4385.00,4390.00,4355.00,4355.00,16700,72940000
1329-T,iS225,東証,11100.00,11100.00,10870.00,10910.00,3140,34574500
1330-T,上場225,東証,11190.00,11190.00,10990.00,11000.00,180250,1994454800
1332-T,日水,東証1部,189.00,190.00,187.00,188.00,1863300,351307300
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,161.00,162.00,159.00,159.00,942000,151068000
1343-T,REIT-ETF,東証,1223.00,1223.00,1213.00,1220.00,123240,150354770
1344-T,MXSコア30,東証,489.00,489.00,481.00,484.00,4060,1968840
1345-T,上場Jリート,東証,1151.00,1156.00,1150.00,1154.00,47900,55234700
1346-O,MXS225,大証,11120.00,11130.00,10910.00,10920.00,35697,392146680
1347-T,上場グリチ,東証,2986.00,2986.00,2984.00,2984.00,160,477640
1348-T,MXSトピクス,東証,926.00,926.00,913.00,914.00,45700,41975610
1349-T,アジア債券,東証,11650.00,11700.00,11600.00,11600.00,212,2467800
1352-T,ホウスイ,東証1部,115.00,117.00,114.00,116.00,84000,9742000
1376-J,カネコ種,JQスタンダード,713.00,718.00,713.00,718.00,1200,856500
1377-T,サカタのタネ,東証1部,1090.00,1092.00,1082.00,1087.00,38500,41851800
