コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,179.00,180.00,176.00,176.00,251000,44629000
1305-T,ETFTPX,東証,854.00,854.00,842.00,846.00,180500,152941400
1306-T,TOPIX投,東証,855.00,859.00,849.00,852.00,3552980,3034559330
1308-T,上場TPX,東証,838.00,840.00,827.00,831.00,566100,471542900
1309-O,上証50連,大証,22630.00,23050.00,22430.00,22500.00,7349,166264190
1310-T,ETF･コア30,東証,466.00,468.00,460.00,460.00,4200,1942200
1311-T,TOPIX30,東証,468.00,468.00,464.00,464.00,15530,7249540
1312-O,RN小型コア,大証,8720.00,8730.00,8610.00,8660.00,34,294890
1313-T,KODEX200,東証,1679.00,1680.00,1679.00,1680.00,520,873420
1314-T,上場新興,東証,541.00,543.00,535.00,543.00,500,270100
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,884.00,891.00,884.00,891.00,30,26650
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,146.00,146.00,145.00,146.00,19000,2758000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9400.00,9410.00,9260.00,9290.00,235730,2201674300
1321-O,225投信,大証,9470.00,9470.00,9320.00,9370.00,683191,6419963090
1322-T,上場パンタ,東証,3375.00,3400.00,3345.00,3350.00,15870,53389850
1323-O,南ア40,大証,265.00,269.00,262.00,262.00,12200,3218000
1324-O,RTS連動,大証,128.00,129.00,125.00,126.00,68000,8640400
1325-T,ボベスパ,東証,270.00,273.00,270.00,271.00,190100,51445300
1326-T,SPDRゴール,東証,10760.00,10770.00,10690.00,10740.00,34122,366458900
1327-T,EASY商品,東証,3595.00,3595.00,3415.00,3415.00,601,2105855
1328-O,金連動,大証,3255.00,3265.00,3210.00,3215.00,26490,85661050
1329-T,iS225,東証,9400.00,9430.00,9270.00,9330.00,4510,42209800
1330-T,上場225,東証,9500.00,9500.00,9340.00,9390.00,366110,3450766600
1332-T,日水,東証1部,286.00,288.00,285.00,287.00,1333900,382271100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,135.00,138.00,134.00,134.00,1471000,198748000
1343-T,REIT-ETF,東証,907.00,923.00,906.00,922.00,23200,21176920
1344-T,MXSコア30,東証,461.00,461.00,459.00,459.00,14740,6781130
1345-T,上場Jリート,東証,905.00,910.00,905.00,910.00,16100,14605700
1346-O,MXS225,大証,9390.00,9390.00,9250.00,9270.00,54666,509683880
1347-T,上場グリチ,東証,2970.00,2970.00,2922.00,2927.00,860,2532590
1348-T,MXSトピクス,東証,843.00,843.00,832.00,835.00,413640,346173570
1349-T,アジア債券,東証,10570.00,10570.00,10560.00,10560.00,28,295950
1352-T,ホウスイ,東証1部,107.00,108.00,106.00,108.00,26000,2768000
1376-J,カネコ種,JQ,692.00,696.00,688.00,695.00,4000,2765600
1377-T,サカタのタネ,東証1部,1136.00,1150.00,1130.00,1140.00,46000,52381000
1378-T,雪国マイタケ,東証2部,506.00,512.00,505.00,512.00,8100,4115900
1379-T,ホクト,東証1部,1736.00,1754.00,1720.00,1725.00,75300,130458200
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,701.00,701.00,688.00,690.00,400,277900
1382-J,ホーブ,JQ,157600.00,157600.00,157600.00,157600.00,1,157600
1400-H,ルーデン,HCグロース,6800.00,6800.00,6280.00,6480.00,84,550230
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,369.00,370.00,363.00,364.00,2600,953500
1407-J,ウエストHD,JQ,563.00,580.00,551.00,555.00,121700,68679800
1408-H,サムシングHD,HCグロース,59600.00,59600.00,59600.00,59600.00,3,178800
1412-T,チャイナボーチ,東証1部外国,16090.00,16090.00,15600.00,15600.00,172,2697210
1414-T,ショーボンド,東証1部,1788.00,1809.00,1777.00,1790.00,85300,152875000
1491-T,中外鉱,東証2部,51.00,51.00,43.00,44.00,1737900,80528100
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,79.00,80.00,79.00,80.00,214100,17071500
1515-T,日鉄鉱,東証1部,302.00,305.00,300.00,303.00,209000,63154000
1518-T,三井松,東証1部,142.00,144.00,141.00,141.00,2002000,284498000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,490500.00,491000.00,480000.00,485500.00,9262,4489432000
1606-T,海洋掘削,東証1部,2486.00,2531.00,2427.00,2520.00,94100,232040000
1610-T,ETF･電機,東証,1190.00,1190.00,1190.00,1190.00,100,119000
1612-T,ETF･銀行,東証,120.00,120.00,120.00,120.00,6000,720000
1613-T,電機,東証,1174.00,1182.00,1170.00,1173.00,1290,1514880
1615-T,銀行,東証,127.00,128.00,126.00,127.00,440000,55766100
1617-T,食品,東証,13080.00,13090.00,13080.00,13090.00,3,39260
1618-T,エネ資源,東証,10720.00,10810.00,10700.00,10760.00,161,1730800
1619-T,建設資材,東証,11000.00,11000.00,10870.00,10870.00,12,131800
1620-T,素材化学,東証,10080.00,10090.00,10050.00,10050.00,26,262020
1621-T,医薬品,東証,10210.00,10360.00,10210.00,10360.00,1058,10875700
1622-T,自動車,東証,10670.00,10680.00,10570.00,10570.00,370,3940930
1623-T,鉄鋼非鉄,東証,19200.00,19200.00,18860.00,18860.00,12,229720
1624-T,機械,東証,15020.00,15120.00,14960.00,15010.00,90,1352220
1625-T,電機精密,東証,9310.00,9310.00,9210.00,9240.00,12,111150
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,11480.00,11580.00,11480.00,11580.00,16,185020
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,16430.00,16530.00,16240.00,16430.00,284,4658370
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,7420.00,7470.00,7420.00,7450.00,221,1646490
1632-T,金融,東証,7000.00,7110.00,7000.00,7030.00,101,709410
1633-T,不動産,東証,13760.00,13820.00,13580.00,13580.00,71,975300
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,10650.00,10650.00,10650.00,10650.00,1,10650
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,19630.00,19630.00,19380.00,19380.00,4,77980
