コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,264.00,265.00,259.00,260.00,418000,109079000
1305-T,ETFTPX,東証,1450.00,1459.00,1445.00,1446.00,569300,825881440
1306-T,TOPIX投,東証,1430.00,1440.00,1425.00,1427.00,3584360,5129670060
1308-T,上場TPX,東証,1414.00,1424.00,1410.00,1410.00,514300,728434900
1309-T,上証50連,東証,24190.00,24190.00,23910.00,24100.00,1195,28774800
1310-T,ETF･コア30,東証,710.00,711.00,705.00,709.00,4290,3038940
1311-T,TOPIX30,東証,731.00,735.00,728.00,730.00,6450,4719180
1312-T,RN小型コア,東証,15200.00,15210.00,15110.00,15110.00,438,6639580
1313-T,KODEX200,東証,2674.00,2674.00,2674.00,2674.00,200,534800
1314-T,上場新興,東証,1059.00,1059.00,1018.00,1038.00,1900,1966300
1316-T,上場大型,東証,916.00,938.00,905.00,927.00,2430,2252200
1317-T,上場中型,東証,1500.00,1524.00,1480.00,1480.00,860,1296930
1318-T,上場小型,東証,1599.00,1599.00,1580.00,1599.00,570,909910
1319-T,300投信,東証,242.00,242.00,242.00,242.00,11000,2662000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,17740.00,17850.00,17650.00,17670.00,150386,2668034810
1321-T,225投信,東証,17730.00,17840.00,17640.00,17660.00,601261,10675164690
1322-T,上場パンタ,東証,3545.00,3600.00,3545.00,3590.00,6720,24056900
1323-T,南ア40,東証,409.00,410.00,409.00,410.00,2000,819100
1324-T,RTS連動,東証,112.00,113.00,111.00,113.00,56300,6297900
1325-T,ボベスパ,東証,193.00,195.00,193.00,194.00,166000,32181100
1326-T,SPDRゴール,東証,13440.00,13470.00,13420.00,13470.00,35379,475642370
1327-T,EASY商品,東証,4600.00,4615.00,4560.00,4615.00,112,515005
1328-T,金連動,東証,3750.00,3800.00,3750.00,3770.00,10610,39987250
1329-T,iS225,東証,17820.00,17910.00,17720.00,17720.00,10749,191463330
1330-T,上場225,東証,17810.00,17910.00,17720.00,17720.00,189020,3367957500
1332-T,日水,東証1部,420.00,427.00,407.00,411.00,6863800,2853634300
1333-T,マルハニチロ,東証1部,1605.00,1615.00,1605.00,1607.00,134600,216704500
1343-T,REIT-ETF,東証,1854.00,1862.00,1843.00,1856.00,99400,184206440
