コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,261.00,265.00,261.00,262.00,386000,101459000
1305-T,ETFTPX,東証,1259.00,1274.00,1258.00,1261.00,1341900,1702401460
1306-T,TOPIX投,東証,1245.00,1260.00,1244.00,1247.00,4688340,5874196670
1308-T,上場TPX,東証,1232.00,1246.00,1232.00,1235.00,1653900,2051200600
1309-T,上証50連,東証,17380.00,17400.00,17300.00,17340.00,649,11256260
1310-T,ETF･コア30,東証,627.00,635.00,627.00,633.00,3410,2154070
1311-T,TOPIX30,東証,647.00,654.00,647.00,650.00,21070,13715530
1312-T,RN小型コア,東証,13600.00,13600.00,13490.00,13490.00,34,460410
1313-T,KODEX200,東証,2535.00,2541.00,2535.00,2541.00,310,786170
1314-T,上場新興,東証,1050.00,1056.00,1038.00,1039.00,1700,1780900
1316-T,上場大型,東証,803.00,810.00,803.00,810.00,1370,1107880
1317-T,上場中型,東証,1300.00,1300.00,1300.00,1300.00,60,78000
1318-T,上場小型,東証,1416.00,1432.00,1411.00,1411.00,200,284080
1319-T,300投信,東証,221.00,221.00,220.00,220.00,10000,2208000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15300.00,15490.00,15300.00,15370.00,410115,6315833430
1321-T,225投信,東証,15290.00,15490.00,15290.00,15350.00,768454,11831803960
1322-T,上場パンタ,東証,2820.00,2870.00,2820.00,2868.00,1080,3076930
1323-T,南ア40,東証,349.00,349.00,348.00,348.00,7400,2577400
1324-T,RTS連動,東証,113.00,116.00,113.00,114.00,164200,18793100
1325-T,ボベスパ,東証,185.00,187.00,185.00,186.00,213700,39757500
1326-T,SPDRゴール,東証,12780.00,12860.00,12780.00,12840.00,1788,22911210
1327-T,EASY商品,東証,4750.00,4750.00,4740.00,4745.00,13,61685
1328-T,金連動,東証,3560.00,3590.00,3560.00,3590.00,3380,12055650
1329-T,iS225,東証,15270.00,15490.00,15270.00,15400.00,22510,347832700
1330-T,上場225,東証,15370.00,15550.00,15360.00,15430.00,507590,7837570900
1332-T,日水,東証1部,218.00,219.00,213.00,216.00,1805100,389529800
1333-T,マルハニチロ,東証1部,1711.00,1746.00,1711.00,1727.00,672700,1160126800
1343-T,REIT-ETF,東証,1573.00,1583.00,1572.00,1575.00,154230,243278950
1344-T,MXSコア30,東証,625.00,632.00,625.00,627.00,31520,19741890
1345-T,上場Jリート,東証,1488.00,1500.00,1488.00,1494.00,72100,107848900
1346-T,MXS225,東証,15290.00,15480.00,15290.00,15350.00,105162,1616687140
1347-T,上場グリチ,東証,4340.00,4340.00,4340.00,4340.00,10,43400
1348-T,MXSトピクス,東証,1241.00,1254.00,1241.00,1244.00,434690,542862100
1349-T,アジア債券,東証,12420.00,12500.00,12420.00,12500.00,214,2666920
1352-T,ホウスイ,東証1部,133.00,135.00,132.00,132.00,155000,20701000
1376-T,カネコ種,JQスタンダード,877.00,892.00,877.00,891.00,12400,10963500
1377-T,サカタのタネ,東証1部,1430.00,1443.00,1423.00,1434.00,113000,162247000
1378-T,雪国マイタケ,東証2部,226.00,230.00,223.00,225.00,21400,4857900
1379-T,ホクト,東証1部,2153.00,2167.00,2116.00,2122.00,161000,343602300
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,790.00,790.00,783.00,790.00,1500,1182200
1382-T,ホーブ,JQスタンダード,1238.00,1238.00,1132.00,1132.00,400,465200
1383-T,ベルグアース,JQスタンダード,1510.00,1580.00,1507.00,1545.00,2900,4485400
1400-T,ルーデン,JQグロース,182.00,183.00,176.00,181.00,7600,1365200
1401-F,エムビーエス,福証Q-Board,1300.00,1300.00,1300.00,1300.00,800,1040000
1405-T,サーラ住宅,東証2部,848.00,858.00,848.00,855.00,9200,7831900
1407-T,ウエストHD,JQスタンダード,1296.00,1300.00,1252.00,1256.00,139700,179050300
