コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,182.00,182.00,181.00,182.00,43000,7817000
1305-T,ETFTPX,東証,758.00,762.00,756.00,759.00,45210,34308840
1306-T,TOPIX投,東証,755.00,759.00,753.00,754.00,1441200,1088527130
1308-T,上場TPX,東証,745.00,747.00,743.00,743.00,193900,144207000
1309-O,上証50連,大証,16630.00,16870.00,16450.00,16780.00,3470,57842070
1310-T,ETF･コア30,東証,383.00,383.00,382.00,383.00,2510,960330
1311-T,TOPIX30,東証,387.00,389.00,387.00,389.00,5850,2273400
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1630.00,1634.00,1560.00,1584.00,1480,2348450
1314-T,上場新興,東証,582.00,582.00,572.00,572.00,10600,6117800
1316-T,上場大型,東証,512.00,512.00,502.00,502.00,1220,618040
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,862.00,877.00,862.00,870.00,240,210030
1319-T,300投信,東証,133.00,133.00,133.00,133.00,1000,133000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8690.00,8720.00,8660.00,8700.00,83498,725273040
1321-O,225投信,大証,8710.00,8750.00,8690.00,8710.00,850166,7407375230
1322-T,上場パンタ,東証,2850.00,2870.00,2812.00,2812.00,1590,4528910
1323-O,南ア40,大証,281.00,281.00,281.00,281.00,1000,281000
1324-O,RTS連動,大証,125.00,125.00,124.00,125.00,10400,1296400
1325-T,ボベスパ,東証,225.00,227.00,224.00,226.00,110600,24929000
1326-T,SPDRゴール,東証,13640.00,13660.00,13470.00,13530.00,20517,278044880
1327-T,EASY商品,東証,3750.00,3850.00,3715.00,3765.00,756,2881080
1328-O,金連動,大証,4200.00,4200.00,4160.00,4160.00,26500,110889150
1329-T,iS225,東証,8660.00,8680.00,8630.00,8670.00,2580,22332600
1330-T,上場225,東証,8740.00,8770.00,8710.00,8740.00,1071320,9354316200
1332-T,日水,東証1部,284.00,287.00,282.00,286.00,960000,273745900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,141.00,142.00,139.00,141.00,1187000,166493000
1343-T,REIT-ETF,東証,980.00,980.00,972.00,979.00,21690,21175370
1344-T,MXSコア30,東証,381.00,384.00,381.00,381.00,1920,732870
1345-T,上場Jリート,東証,950.00,951.00,944.00,945.00,18800,17824500
1346-O,MXS225,大証,8780.00,8800.00,8750.00,8770.00,28511,250257910
1347-T,上場グリチ,東証,2600.00,2629.00,2600.00,2620.00,190,496290
1348-T,MXSトピクス,東証,758.00,760.00,755.00,758.00,162020,122538840
1349-T,アジア債券,東証,9740.00,9740.00,9690.00,9690.00,10,97040
1352-T,ホウスイ,東証1部,85.00,87.00,85.00,87.00,14000,1198000
1376-J,カネコ種,JQスタンダード,725.00,730.00,725.00,730.00,4500,3268700
1377-T,サカタのタネ,東証1部,1116.00,1132.00,1094.00,1119.00,53200,59332700
1378-T,雪国マイタケ,東証2部,371.00,373.00,371.00,372.00,17100,6357900
1379-T,ホクト,東証1部,1714.00,1732.00,1711.00,1730.00,52500,90455300
1380-J,秋川牧園,JQスタンダード,393.00,393.00,393.00,393.00,1000,393000
1381-J,アクシーズ,JQスタンダード,720.00,720.00,720.00,720.00,200,144000
1382-J,ホーブ,JQスタンダード,128100.00,128100.00,122000.00,122000.00,9,1131600
1400-J,ルーデン,JQグロース,5200.00,5450.00,5200.00,5260.00,53,281480
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,357.00,357.00,357.00,357.00,900,321300
1407-J,ウエストHD,JQスタンダード,820.00,820.00,753.00,790.00,259000,203672700
1408-J,サムシングHD,JQグロース,155000.00,155000.00,150100.00,150200.00,81,12279800
1412-T,チャイナボーチ,東証1部外国,5000.00,5010.00,4990.00,5000.00,128,639550
1414-T,ショーボンド,東証1部,1843.00,1869.00,1837.00,1865.00,49300,91380300
1417-T,ミライトHD,東証1部,600.00,616.00,593.00,616.00,63000,38027200
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,100.00,104.00,90.00,93.00,1482400,141405700
1491-T,中外鉱,東証2部,21.00,22.00,20.00,20.00,1252500,25955300
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,83.00,84.00,82.00,83.00,106000,8792700
1515-T,日鉄鉱,東証1部,305.00,305.00,301.00,304.00,73000,22150000
1518-T,三井松,東証1部,145.00,146.00,144.00,145.00,959000,139111000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4490.00,4505.00,4465.00,4470.00,58717,263114395
1541-T,純プラ信,東証,4455.00,4510.00,4400.00,4460.00,3262,14520990
1542-T,純銀信託,東証,9850.00,9910.00,9770.00,9840.00,11786,115898340
1543-T,純パラ信,東証,18000.00,18000.00,17800.00,17880.00,197,3521100
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,1737.00,1742.00,1733.00,1737.00,1610,2797270
1546-O,NYダウ30,大証,8580.00,8610.00,8550.00,8570.00,1858,15952430
1547-T,上場米国,東証,975.00,975.00,962.00,971.00,790,764440
1548-T,上場チャイナ,東証,710.00,730.00,710.00,715.00,550,396020
1549-T,上場インド,東証,749.00,764.00,740.00,740.00,1720,1295170
1550-T,MXS外株,東証,872.00,872.00,864.00,869.00,7220,6258800
1551-O,JASDAQ20,大証,1272.00,1300.00,1261.00,1262.00,1300,1657100
1552-O,VIX短期,大証,13530.00,14000.00,13400.00,13590.00,31348,428918670
1554-T,上場MS世,東証,810.00,865.00,810.00,820.00,29290,24636830
1555-T,上場Aリート,東証,824.00,831.00,815.00,819.00,4190,3442490
1556-T,上場日中,東証,841.00,841.00,841.00,841.00,280,235480
1557-T,SPDR500,東証,9080.00,9150.00,9080.00,9150.00,272,2483200
1559-T,タイSET50,東証,1754.00,1764.00,1741.00,1758.00,512,896971
1560-T,ブルサKLCI,東証,3580.00,3605.00,3550.00,3560.00,469,1677090
1605-T,国際帝石,東証1部,497000.00,502000.00,493500.00,497500.00,8758,4359360000
1606-T,海洋掘削,東証1部,2548.00,2585.00,2535.00,2549.00,28500,72683300
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,,,,,0,0
1615-T,銀行,東証,102.00,103.00,102.00,102.00,853300,87141300
1617-T,食品,東証,12870.00,12870.00,12810.00,12820.00,53,679540
1618-T,エネ資源,東証,10980.00,11020.00,10920.00,11020.00,65,712930
1619-T,建設資材,東証,10840.00,10930.00,10840.00,10930.00,52,566200
1620-T,素材化学,東証,9540.00,9580.00,9520.00,9560.00,5,47740
1621-T,医薬品,東証,9700.00,9710.00,9660.00,9680.00,29,281130
1622-T,自動車,東証,9860.00,9940.00,9860.00,9940.00,45,446440
1623-T,鉄鋼非鉄,東証,15700.00,15750.00,15680.00,15750.00,14,220280
1624-T,機械,東証,14310.00,14310.00,14290.00,14290.00,3,42910
1625-T,電機精密,東証,7760.00,7760.00,7750.00,7750.00,14,108510
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,6370.00,6440.00,6370.00,6410.00,233,1486800
1628-T,運輸物流,東証,8620.00,8620.00,8580.00,8580.00,21,180780
1629-T,商社卸売,東証,16530.00,16530.00,16530.00,16530.00,10,165300
1630-T,小売,東証,8680.00,8680.00,8680.00,8680.00,34,295120
1631-T,銀行・17,東証,6050.00,6110.00,6050.00,6110.00,55,333550
1632-T,金融,東証,5410.00,5440.00,5410.00,5440.00,107,582020
1633-T,不動産,東証,13560.00,13620.00,13560.00,13620.00,46,625860
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,10930.00,11000.00,10930.00,11000.00,129,1412850
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,6430.00,6430.00,6430.00,6430.00,14,90020
1645-T,ダイワ運輸,東証,,,,,0,0
1646-T,ダイワ商社,東証,,,,,0,0
