コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,173.00,174.00,172.00,172.00,205000,35476000
1305-T,ETFTPX,東証,749.00,751.00,745.00,745.00,113560,85179480
1306-T,TOPIX投,東証,746.00,749.00,743.00,744.00,2250040,1679348980
1308-T,上場TPX,東証,740.00,740.00,736.00,736.00,560600,414293600
1309-O,上証50連,大証,15000.00,15030.00,14990.00,14990.00,970,14553980
1310-T,ETF･コア30,東証,385.00,385.00,385.00,385.00,10,3850
1311-T,TOPIX30,東証,390.00,390.00,389.00,389.00,4020,1566990
1312-O,RN小型コア,大証,8290.00,8290.00,8290.00,8290.00,5,41450
1313-T,KODEX200,東証,1800.00,1843.00,1800.00,1818.00,390,709550
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,883.00,883.00,883.00,883.00,130,114790
1319-T,300投信,東証,136.00,136.00,135.00,135.00,28000,3787000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8950.00,8990.00,8920.00,8920.00,8832,79122610
1321-O,225投信,大証,8970.00,9000.00,8920.00,8920.00,145585,1305046320
1322-T,上場パンタ,東証,2364.00,2378.00,2364.00,2365.00,510,1208860
1323-O,南ア40,大証,284.00,287.00,284.00,286.00,2300,655900
1324-O,RTS連動,大証,113.00,114.00,113.00,113.00,20300,2294700
1325-T,ボベスパ,東証,206.00,206.00,206.00,206.00,62100,12792600
1326-T,SPDRゴール,東証,13380.00,13480.00,13380.00,13480.00,5720,76968520
1327-T,EASY商品,東証,3760.00,3760.00,3740.00,3745.00,22,82655
1328-O,金連動,大証,4020.00,4040.00,4020.00,4025.00,5240,21092850
1329-T,iS225,東証,8930.00,8930.00,8800.00,8800.00,280,2474500
1330-T,上場225,東証,9000.00,9030.00,8960.00,8980.00,97500,877863700
1332-T,日水,東証1部,165.00,166.00,158.00,159.00,2205000,354504200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,126.00,127.00,124.00,124.00,1163000,145863000
1343-T,REIT-ETF,東証,1080.00,1083.00,1068.00,1068.00,28360,30549550
1344-T,MXSコア30,東証,376.00,381.00,376.00,380.00,880,333150
1345-T,上場Jリート,東証,1029.00,1034.00,1027.00,1029.00,27900,28737000
1346-O,MXS225,大証,9030.00,9040.00,8970.00,8980.00,2344,21149190
1347-T,上場グリチ,東証,2454.00,2454.00,2446.00,2446.00,90,220460
1348-T,MXSトピクス,東証,745.00,750.00,744.00,745.00,33510,25043480
1349-T,アジア債券,東証,10050.00,10050.00,10050.00,10050.00,31,311550
1352-T,ホウスイ,東証1部,101.00,101.00,99.00,99.00,14000,1397000
1376-J,カネコ種,JQスタンダード,695.00,695.00,680.00,680.00,1500,1029800
1377-T,サカタのタネ,東証1部,1042.00,1043.00,1026.00,1033.00,20600,21304800
1378-T,雪国マイタケ,東証2部,277.00,280.00,275.00,276.00,6800,1888500
1379-T,ホクト,東証1部,1639.00,1643.00,1624.00,1631.00,58500,95515900
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,720.00,720.00,720.00,720.00,100,72000
1382-J,ホーブ,JQスタンダード,,,,,0,0
1383-J,ベルグアース,JQスタンダード,1124.00,1124.00,1076.00,1120.00,900,1002500
1400-J,ルーデン,JQグロース,8020.00,8190.00,8020.00,8070.00,6,48470
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,810.00,833.00,810.00,820.00,43100,35387400
1407-J,ウエストHD,JQスタンダード,1188.00,1190.00,1106.00,1108.00,384700,434389400
1408-J,サムシングHD,JQグロース,138200.00,139600.00,138000.00,139000.00,43,5964500
1412-T,チャイナボーチ,東証1部外国,5140.00,5150.00,5130.00,5150.00,718,3688760
1414-T,ショーボンド,東証1部,2691.00,2695.00,2653.00,2674.00,83500,223385300
1417-T,ミライトHD,東証1部,616.00,630.00,616.00,624.00,90400,56447800
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,156.00,158.00,154.00,157.00,109300,17057600
1491-T,中外鉱,東証2部,15.00,16.00,14.00,15.00,164200,2461800
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,68.00,70.00,67.00,67.00,250800,17155100
1515-T,日鉄鉱,東証1部,308.00,311.00,306.00,309.00,40000,12346000
1518-T,三井松,東証1部,107.00,109.00,107.00,107.00,675000,72887000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4410.00,4435.00,4405.00,4430.00,78317,346430185
1541-T,純プラ信,東証,4030.00,4110.00,4030.00,4090.00,6993,28587020
