コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,259.00,261.00,259.00,261.00,160000,41612000
1305-T,ETFTPX,東証,1415.00,1418.00,1411.00,1414.00,345190,487898430
1306-T,TOPIX投,東証,1395.00,1399.00,1391.00,1394.00,8024040,11184028670
1308-T,上場TPX,東証,1380.00,1383.00,1376.00,1378.00,380600,524616700
1309-T,上証50連,東証,22400.00,23400.00,22400.00,23010.00,5882,134857490
1310-T,ETF･コア30,東証,691.00,695.00,691.00,692.00,1240,857250
1311-T,TOPIX30,東証,713.00,715.00,710.00,711.00,22850,16304720
1312-T,RN小型コア,東証,14780.00,14950.00,14780.00,14940.00,19,282290
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,1129.00,1129.00,1115.00,1115.00,2600,2934000
1316-T,上場大型,東証,851.00,867.00,851.00,859.00,1340,1152020
1317-T,上場中型,東証,1428.00,1429.00,1428.00,1429.00,30,42860
1318-T,上場小型,東証,1557.00,1569.00,1521.00,1569.00,3700,5741770
1319-T,300投信,東証,236.00,236.00,232.00,235.00,25000,5838000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,17290.00,17310.00,17190.00,17250.00,72860,1256854090
1321-T,225投信,東証,17300.00,17310.00,17180.00,17230.00,579586,9995242550
1322-T,上場パンタ,東証,3220.00,3470.00,3220.00,3390.00,27750,93888900
1323-T,南ア40,東証,388.00,392.00,386.00,391.00,2300,894700
1324-T,RTS連動,東証,111.00,112.00,111.00,112.00,59100,6593000
1325-T,ボベスパ,東証,196.00,197.00,194.00,194.00,91300,17870200
1326-T,SPDRゴール,東証,12640.00,12660.00,12560.00,12580.00,9339,117817220
1327-T,EASY商品,東証,4565.00,4700.00,4565.00,4700.00,220,1013570
1328-T,金連動,東証,3620.00,3640.00,3615.00,3625.00,2600,9428550
1329-T,iS225,東証,17380.00,17380.00,17270.00,17300.00,1782,30876530
1330-T,上場225,東証,17360.00,17370.00,17240.00,17300.00,175860,3046025600
1332-T,日水,東証1部,376.00,377.00,362.00,368.00,8896900,3276393800
1333-T,マルハニチロ,東証1部,1586.00,1591.00,1573.00,1589.00,147600,233732900
1343-T,REIT-ETF,東証,1795.00,1800.00,1777.00,1783.00,193370,345301860
1344-T,MXSコア30,東証,679.00,681.00,679.00,680.00,6010,4085980
1345-T,上場Jリート,東証,1708.00,1708.00,1691.00,1696.00,31200,52996300
1346-T,MXS225,東証,17400.00,17420.00,17290.00,17350.00,28960,502497870
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1400.00,1404.00,1396.00,1400.00,160750,225008800
1349-T,アジア債券,東証,14010.00,14080.00,14010.00,14070.00,112,1569980
1352-T,ホウスイ,東証1部,129.00,131.00,129.00,130.00,19000,2470000
1356-T,TPXベア2,東証,7250.00,7320.00,7230.00,7270.00,122290,889967200
1357-T,日経ダブ,東証,4115.00,4165.00,4110.00,4140.00,1669108,6899642715
1358-T,上場2倍,東証,11720.00,11810.00,11610.00,11680.00,2910,34059260
1376-T,カネコ種,JQスタンダード,960.00,964.00,960.00,962.00,2300,2209500
1377-T,サカタのタネ,東証1部,1610.00,1642.00,1610.00,1633.00,107200,174700400
1378-T,雪国マイタケ,東証2部,207.00,208.00,206.00,208.00,12600,2605500
1379-T,ホクト,東証1部,1999.00,2009.00,1995.00,2002.00,43200,86455000
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,1169.00,1170.00,1153.00,1155.00,1900,2207900
1382-T,ホーブ,JQスタンダード,1396.00,1396.00,1396.00,1396.00,400,558400
1383-T,ベルグアース,JQスタンダード,1515.00,1530.00,1515.00,1530.00,2200,3354100
1400-T,ルーデン,JQグロース,176.00,178.00,172.00,178.00,10800,1889300
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,841.00,844.00,840.00,841.00,4700,3954000
1407-T,ウエストHD,JQスタンダード,1048.00,1054.00,1027.00,1032.00,305400,317028500
1408-T,サムシングHD,JQグロース,614.00,614.00,612.00,612.00,1300,797500
1414-T,ショーボンド,東証1部,4195.00,4235.00,4175.00,4220.00,99900,420229000
1417-T,ミライトHD,東証1部,1240.00,1254.00,1235.00,1248.00,306300,381445900
1418-T,インターライフ,JQスタンダード,242.00,244.00,238.00,240.00,102000,24532400
1419-T,タマホーム,東証1部,612.00,614.00,600.00,604.00,139200,84171900
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証1部,668.00,668.00,655.00,661.00,19200,12691700
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1429-T,日本アクア,東証マザーズ,4500.00,4545.00,4400.00,4400.00,6300,28113500
1491-T,中外鉱,東証2部,29.00,30.00,28.00,29.00,240600,6940200
1514-T,住石HD,東証1部,121.00,122.00,120.00,121.00,282100,34072700
1515-T,日鉄鉱,東証1部,403.00,409.00,403.00,407.00,99000,40250000
1518-T,三井松,東証1部,132.00,133.00,131.00,132.00,390000,51350000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4165.00,4165.00,4135.00,4145.00,58168,241579135
1541-T,純プラ信,東証,4355.00,4360.00,4340.00,4340.00,3180,13840090
1542-T,純銀信託,東証,5780.00,5790.00,5650.00,5660.00,15392,87514480
1543-T,純パラ信,東証,27250.00,27250.00,26980.00,26980.00,68,1842960
1544-T,上場MSジ,東証,,,,,0,0
1545-T,NASDAQ投,東証,4830.00,4885.00,4825.00,4885.00,4580,22192650
1546-T,NYダウ30,東証,19700.00,19850.00,19650.00,19820.00,4062,80233670
1547-T,上場米国,東証,2542.00,2559.00,2541.00,2557.00,14100,35972380
1548-T,上場チャイナ,東証,1210.00,1229.00,1192.00,1229.00,2000,2422260
1549-T,上場インド,東証,1493.00,1500.00,1446.00,1481.00,4830,7122040
1550-T,MXS外株,東証,1940.00,1944.00,1939.00,1944.00,4150,8052780
1551-T,JASDAQ20,東証,4400.00,4400.00,4310.00,4345.00,3690,16065450
1552-T,VIX短期,東証,848.00,849.00,843.00,846.00,695798,588784429
1554-T,上場MS世,東証,1738.00,1749.00,1732.00,1744.00,20920,36461860
1555-T,上場Aリート,東証,1503.00,1504.00,1473.00,1501.00,7080,10583070
1556-T,上場日中,東証,1300.00,1320.00,1300.00,1320.00,260,342600
1557-T,SPDR500,東証,23370.00,23550.00,23370.00,23510.00,1426,33497480
1559-T,タイSET50,東証,3440.00,3450.00,3420.00,3450.00,3085,10586590
1560-T,ブルサKLCI,東証,6250.00,6250.00,6220.00,6240.00,204,1274840
1561-T,VIX中期,東証,35600.00,36200.00,35550.00,35550.00,29,1036450
1562-T,YMアジ日,東証,,,,,0,0
1563-T,マザーズコア,東証,4315.00,4315.00,4180.00,4230.00,42564,180218005
1565-T,日経カバコ,東証,14720.00,14720.00,14620.00,14620.00,101,1486620
1566-T,上場EM債,東証,65100.00,65100.00,65000.00,65100.00,80,5204000
1567-T,MXSリスク5,東証,1147.00,1147.00,1136.00,1136.00,20,22830
1568-T,TPX2倍,東証,24750.00,24850.00,24560.00,24700.00,268590,6629742100
1569-T,TPX-1倍,東証,5090.00,5120.00,5080.00,5110.00,15150,77311900
1570-T,日経レバ,東証,12460.00,12480.00,12300.00,12410.00,6616357,82024889060
1571-T,日経インバ,東証,2779.00,2798.00,2776.00,2787.00,354500,987364305
1572-T,H株ブル,東証,13260.00,13730.00,13250.00,13700.00,760,10259800
1573-T,H株ベア,東証,12110.00,12200.00,11910.00,11970.00,820,9952800
1574-T,MXSリスク10,東証,1402.00,1402.00,1402.00,1402.00,10,14020
1575-T,中国A300,東証,464.00,489.00,464.00,489.00,460,224690
1576-T,南方A50,東証,413.00,414.00,413.00,414.00,510,211130
1577-T,高配当70,東証,19550.00,19600.00,19500.00,19520.00,1702,33258830
1578-T,上場225M,東証,1363.00,1369.00,1363.00,1366.00,154,210060
